                    ctW                 ctp                 cpQM                ctei                ctli                cQei                ctZ                 cQlMi               cQl3i               ctG                 ctlTi               cbW                 cpQ3                cptb                cpt                 ctlSi               
rwgt26              4.56604501309       10.7096480188       -6.63327062287      -6.42636092396      -6.80173729277      7.11994754111       0.885346828366      6.87483505592       2.38992286703       -1.02234415053      2.39869161517       -5.49458669538      -6.2448779503       18.4907119565       8.83104725075       10.2627967202       
rwgt27              3.33047631027       43.3012722792       -7.46900474695      -5.59368244427      -5.29290664952      8.9606064328        2.46681503316       0.50817687841       -6.5632190362       -1.67648041739      0.650469233594      -6.69700652319      0.680714295337      4.72480097687       -27.9179500409      9.4636380272        
rwgt28              -3.17348551609      -2.15848913996      -7.79069216871      -2.79160844883      -4.56970964633      -4.54076613351      -3.60495425957      9.02656193713       0.434884988226      -0.0687182789519    1.23235230709       6.1778799269        -10.1365054932      15.0735346225       -29.3297111662      4.72270136005       
rwgt29              0.96837742793       10.7681999627       13.6467685241       4.76095763889       8.65644451927       -8.12775344221      -4.12525268535      -3.53781522619      2.56375666989       -0.805338279804     -0.0338078198185    -7.01647827554      -14.6190259012      17.9656139034       11.8607491445       -7.80776209445      
rwgt30              3.71337187402       -0.356478437737     23.627683903        -6.64080031947      1.98481434425       8.50819125083       -2.6169636226       7.07225035946       1.83568412908       -1.21688189033      -1.21833645167      2.804019643         -7.69906338384      13.4334634677       18.2482595579       8.76750165341       
rwgt31              3.76954085942       50.061374049        31.6024033907       -3.6627122455       -8.00692005721      6.24101563734       -5.81754196362      4.1547754555        -0.464331505252     1.16804105365       2.02747177648       3.73789374759       -11.0660285104      7.79777030931       12.3123777363       -9.64266348493      
rwgt32              -3.01542190363      -8.47909857331      22.8148440393       -2.52576631913      -5.66913573448      -2.94630869427      -0.243054590728     6.36449486698       -0.472962449632     2.53706827426       2.40454456907       1.12848533154       4.18679160601       -19.3699131893      -23.8849547811      2.41968011611       
rwgt33              0.164678219439      50.1548371112       -9.27146215636      -4.9470381017       2.83476270321       6.6259948166        4.61879952987       9.49404701864       -7.2399005768       -0.430061295883     1.74203404643       -0.230420378488     -11.2885933947      23.6036966632       -12.9690607048      8.47450865759       
rwgt34              -3.57353494408      1.4393694166        -3.31731092722      -3.42311739039      8.50887260768       -3.55118396229      -3.37530979314      -2.18189727432      -0.401673277212     -0.800709484738     0.0459388108325     -0.775325369824     -4.90125542669      24.3338617142       -9.12619736077      10.6219670472       
rwgt35              -3.61949790568      22.0878976291       -4.85489808111      -5.83972786104      9.90456500902       1.16606536903       1.36169370486       -3.01588965316      -8.68701693578      0.698779265147      -0.0823409756725    -2.40004450568      2.48879566563       -19.1683676479      -1.46346202641      3.59144775461       
rwgt36              1.98021672843       56.9420665495       17.918784974        1.72865955378       2.80263324697       8.22793332884       5.60058645495       -3.12610242017      4.03312888935       -2.90217518885      2.01970765916       -3.49236173473      -7.41652977762      6.06929246087       -2.35947950709      7.51537808081       
rwgt37              -3.91395829603      38.6707392244       19.5500154755       0.44622258781       -7.03538220569      -2.64281056236      1.20042399776       4.07905641415       -4.43889776212      -0.276352104933     -2.70510159387      0.245554305584      4.36461266652       21.0898018717       10.1753388784       -1.99874067501      
rwgt38              1.85305703682       44.794195925        13.720595032        -1.1250948442       5.38220877891       6.98565400964       -2.87965202352      9.01985176201       0.507077251258      1.99761825716       -0.0443326699145    1.04652972244       -5.55322378192      3.93766819547       -19.7984889607      0.0611702230175     
rwgt39              3.01279902889       43.9159206705       10.3409347941       -4.27468716533      2.93559383579       2.2243749834        4.79157321846       -4.52009118838      4.54085459428       0.305647204653      1.80933598085       -1.15492810386      -2.14809550696      3.19480231437       -26.3050169465      -10.7537637238      
rwgt40              -0.0790924879926    54.7465540661       -7.32364193101      7.6435180285        -5.54953794858      -3.94179436028      -3.2496908777       -5.75008814519      -4.26043443726      -2.20410432147      -1.20601298764      1.87213404478       -14.1654428256      -3.77426256847      12.3053170192       -5.90773750401      
rwgt41              -3.75709013543      31.5725668789       8.23365810403       7.3895584744        0.798162717677      6.46362141799       -1.20569900643      8.43162575946       -8.31929282259      1.22589998378       -2.78683443322      1.1548056912        -2.675784171        -14.8430804206      11.0907683711       -11.9571260283      
rwgt42              -1.19471357182      28.3216933781       39.0978809034       7.0706013919        7.22733877635       1.44381419617       4.32620970329       7.3911697131        -8.39487471062      -0.359816694857     2.01587970839       -2.78462561354      3.69796073564       8.78943834832       17.9894405356       -9.57066795883      
rwgt43              2.17757289829       -14.7819266025      31.7268807648       -6.18090938548      7.08511357819       -3.56149239369      3.02972727998       7.7202223242        2.22294066308       -2.33548468098      1.00357255848       5.76257010698       4.85216814074       -22.5809289098      -26.3880176296      -10.6547852812      
rwgt44              -5.95300453436      43.0397471363       -1.12270845328      2.05972042952       3.6392590887        -6.04467856363      4.845142353         -1.40071921393      -4.07430453406      1.72085475658       1.28550943708       7.27691925859       5.14699820695       -10.7683045019      -34.4970135024      11.7815424233       
rwgt45              -3.82468752857      26.723867928        25.3691780722       3.24895524779       -5.89907233499      1.45950423268       -2.2725044811       0.386688793384      8.04714251219       -2.7658110915       0.160758950981      5.43361232124       2.73662159066       -15.39262887        7.92017579803       -10.3716822937      
rwgt46              -3.93786130947      48.9560158366       7.9076650179        6.05545779014       -1.81380688358      -2.40682512427      4.25075074517       8.625683785         -3.39489524819      0.575261763101      -2.1912710081       0.939896185763      -1.94041193211      -11.6431022963      -7.60863157927      1.19212244413       
rwgt47              -0.859830926053     -13.5321183938      21.6624932108       9.08208726158       -6.15847295516      -2.84750991314      -3.68260795619      3.1972757558        -3.05728613186      -1.758799862        -2.89786964692      5.39596553154       -5.49694799803      9.95688872754       -2.95298661734      4.02971353607       
rwgt48              1.17339483045       46.6340125648       15.8412979782       9.88682194534       10.2414408883       1.93703838242       2.17845341712       7.22334646518       -2.65006496735      2.58082780181       2.61034296925       -6.6515425116       -14.3688979095      9.85334576797       -30.6753007863      4.49017149959       
rwgt49              -3.655899129        -6.05479952815      29.9464495974       -7.34483519917      1.06273285632       6.68410679571       5.44909880037       1.57842818847       2.38528218369       2.93676467875       1.45372672725       4.25248102694       -14.983451766       8.72134087719       -16.6224293828      -3.57180537754      
rwgt50              -0.0758862453189    49.2365515103       -11.0102011276      -2.88862992275      -5.19356081373      -7.4357167619       3.76839682625       -7.13694972898      -9.00089491749      0.485611722295      -2.97265906718      1.88141992467       -2.48371463421      -9.72094234414      -35.5723530562      6.08634197075       
rwgt51              -2.84284835707      37.0540520708       12.1097349793       1.00527482914       -7.6753440277       -1.78126502016      -0.392457111999     6.67317786941       -11.691046208       -1.62918053061      -1.69742126848      3.66509784165       1.28177859825       -12.7082836432      3.10031515111       -0.237707083475     
rwgt52              3.30677352056       47.8356521013       26.8372000395       -7.02918692562      -8.2475943973       -4.55420012231      0.411875184322      -0.0601887244149    -3.51955316233      1.68182166633       -2.83957730087      3.0149265828        -3.57062612871      -7.00652691374      -4.78932815981      11.9767386702       
rwgt53              5.02997420785       -13.2207214833      15.5344936925       9.1104700601        10.427053377        -1.94769098761      1.67695166317       3.12444057838       -6.23765863463      1.31758890852       1.44175682765       7.04227277842       -11.8073139945      -2.59734503533      -2.80867618835      -12.1435385071      
rwgt54              -5.55154375036      13.1549681406       21.2280877846       -6.16929503612      10.4208150372       -2.43794296032      3.29101214831       -0.728105151197     -10.1143095233      -0.781232555289     2.19811554823       -1.94200380639      -9.96376497341      -6.23754555732      -21.7833881035      10.5348365376       
rwgt55              2.61634150729       4.67795172919       26.6431603772       7.63017270884       0.438148444317      1.72029465989       -1.02696579983      -7.34889916499      -3.25016214111      -1.5748587813       -0.615744877916     -2.33896336427      -13.1401487779      -2.75274003985      -3.62584700112      8.14359478792       
rwgt56              -1.33135920764      43.6929578042       25.3086004784       -3.59172516017      -6.84208816466      4.56193494208       5.85915693728       0.573055434695      -11.4735181872      -1.20359363587      2.04174809443       4.05740232366       -2.12262614705      0.934603722337      -17.9505265461      9.39562252697       
rwgt57              -4.81189840982      21.4588435889       27.719468353        -1.21944743766      5.07435525133       5.84208511424       -5.88525331825      6.32444094184       -9.79712715554      -2.4044049383       -1.47433122227      5.3613478579        -8.27847345481      11.0811698001       5.96876538257       -5.03590582098      
rwgt58              5.97280383404       -4.37041884509      32.0367775708       -8.72651301549      1.83589697056       -0.583685013881     3.79541206061       0.163448957396      -11.0949144556      -1.5651297593       -1.59083382299      0.419832470652      -6.95903884003      8.3968904597        -25.3225579061      -11.5582267834      
rwgt59              3.27074286764       14.7044336294       32.2665500561       8.92372634561       7.18713296288       -2.93940155231      1.11104561778       -5.57634304875      -10.7907859402      1.1081694822        -0.969272186952     4.71493889244       -12.0247621217      -5.57218370239      5.77602268938       -11.8217461779      
rwgt60              2.82202280945       54.4951125554       33.2103694594       -0.564654368856     7.12914632342       0.64870487155       0.672199484796      -1.89286118169      0.221829508764      2.681182841         2.61774021508       2.16510788251       -8.50638580706      -16.3418273507      -0.875036268955     -6.45352619991      
rwgt61              4.35091391004       53.1300262965       38.9213089223       -1.36972334907      10.3201510053       0.0912939101106     -2.54514322915      4.87525959949       -7.60803834482      2.62064591183       0.735447802227      -7.14463754375      -8.45362661278      -0.644843839832     -23.6844360563      -7.51043072786      
rwgt62              -5.77352078271      31.5999681095       -0.297416101658     3.77985744707       6.62868877628       0.0251962887067     -3.70147717852      -4.24702104495      -0.505324018812     0.0879361307758     -0.701511751939     -3.96144696593      3.61685811748       -15.6614972823      -14.6942353692      5.70487207197       
rwgt63              1.96578671505       53.7879970341       36.3524357004       7.84588782348       1.5031910918        -5.79325663183      4.37236455941       -5.1104635266       -8.20492727265      2.69249871303       2.8185301448        -2.01097663669      -12.1578787106      24.1970967408       11.6554895213       5.86848269172       
rwgt64              -2.50910705218      -13.4641777977      34.5915458933       5.8684771051        1.98538904641       -3.50188487054      -2.36798124264      2.10306794582       -5.77748510716      2.18012603991       -0.564867501999     3.04234612277       -13.6849073587      23.1329244113       -31.5913328048      11.8415243278       
rwgt65              -3.35320818129      12.4886751634       -6.53074506717      -7.78922303822      -3.74912520965      -7.59037773023      -3.62122285784      9.82983359375       7.00546885132       -0.124949599465     -1.70725736706      -5.54607981201      -7.83222157186      21.4626405509       -17.6516970833      -2.18720437448      
rwgt66              -3.87990447672      17.2909590813       19.3479924159       4.31181226712       -3.90655197145      -4.87408345286      -4.74928782341      -6.95599473009      3.13936160992       -0.304872686727     2.8802014104        2.76037760575       0.360156736468      10.4277987932       7.38153462732       0.954254004498      
rwgt67              0.140754043129      38.1935625374       35.1040832036       7.60132288416       6.88393621564       5.77990606717       -5.1486272424       -8.81911042247      1.1722926592        0.482920074829      -0.138056679206     4.5029826733        -10.5963442374      -0.125962014413     -7.22132434284      -11.9940061483      
rwgt68              3.33052340713       31.2260452919       -0.0186308369208    -2.45986523269      7.47270198346       -5.21897026268      -1.57722654873      3.97862779721       -2.76457966868      -2.37684577019      0.390547905928      -3.91689572809      -2.63720177232      8.24950404709       -17.4938924136      -3.50390337581      
rwgt69              -1.67475738358      41.0373485019       31.2334119841       6.43627897462       7.19216650955       -7.42891260127      -0.0548327422633    2.72334681587       -0.242863346134     1.43519984494       0.636868755615      0.65633651619       3.64340935334       24.9470019408       13.3812981168       -7.61678846928      
rwgt70              -1.12234876765      41.1729442227       24.8210055046       0.350681400988      5.6950001158        -0.908792022991     0.617797697227      8.03004152989       -10.1045878573      2.18152231005       2.09119050324       -3.19552659736      -2.55990928853      15.8583886558       2.15793171422       5.30247720862       
rwgt71              1.84090262008       7.01509102271       -11.4729179662      4.43338068269       9.12427431246       8.24573052589       0.401455874931      3.20626169162       7.71266599418       1.30740678494       -0.821812072869     4.27903352135       -0.530994596535     -15.3644561667      4.27151866571       11.866409925        
rwgt72              4.82869432963       11.4994675405       28.1029692316       -6.57710724309      9.77751065605       -6.50642031806      0.78626898969       3.12692634023       0.31533384355       -1.13595603555      2.86208018623       -3.65366999619      -11.5851803548      9.0501613959        5.09877119271       0.685245609909      
rwgt73              0.640879906072      5.86037979005       -5.45658213924      -0.865924735741     8.7053244108        -1.6649516194       1.20939986166       1.31398014903       6.19715062426       -2.93096890151      -2.8688052528       -7.31376259877      -14.3178691211      -0.887653294823     8.52098879998       5.9570991804        
rwgt74              -5.77715216902      43.6809963822       33.2747976354       9.61011123527       7.44205487766       3.57599089038       5.21269187978       10.0004398554       -4.59492306937      -1.33693791285      -0.187630204106     3.26446480548       -3.28515014352      -19.5037140556      8.51377855196       3.05112729105       
rwgt75              -1.38920867573      -14.5507760532      27.5337037215       3.64652366007       3.52907824755       -6.37625259646      -3.33638044085      8.1586712388        2.69044006591       0.981338591083      -1.80110908576      6.05424813715       -9.07524714774      7.7945849089        -4.26749317594      -1.57088508578      
rwgt76              4.77967821834       28.0541949433       -6.88811616471      9.41079999763       -6.98456283526      8.11038392933       3.91283671755       7.73094362896       -11.2105918856      2.55666118034       -2.23887038328      -6.59641647025      -1.35422050761      -20.1010050449      16.3917906067       -0.201752325187     
rwgt77              -2.99797600316      26.2833128024       29.3833339711       9.36019130729       -4.66971926303      -4.29316766129      0.431463957231      2.9824781445        -0.239186712984     2.12073148887       2.72702576828       -1.50656708521      5.18120395525       -23.3162540141      -0.150060989341     -2.84717872424      
rwgt78              -3.34537631709      13.0900550055       35.7346919023       -6.67104753705      6.3935289867        7.62546085314       0.770006146309      -0.303499719346     1.65254078462       1.55988751901       2.95993869183       5.13592027229       -11.1938915382      -4.91899923747      -18.8297178389      9.87580341561       
rwgt79              -3.17686079862      56.4454130088       41.6926687534       -5.40942709317      2.97113696129       -8.78618932942      -4.00296080841      4.21479017512       5.37838287651       1.98490468105       -0.464739577631     6.12103384776       -2.83686349844      20.3651950476       6.97988897169       -2.9133263667       
rwgt80              -3.77078286372      54.9748750094       32.4739897651       2.09327886163       -0.581266191251     3.09314775817       2.98089323114       3.62047531432       4.65257103469       -2.23908210598      -0.135378086037     -6.17767847768      -8.99607457453      -19.1284703337      -19.8054942786      -7.66738779807      
rwgt81              4.12182971016       33.0784005017       -8.12643439348      -7.15652196443      7.55577206064       -8.52898498088      5.83447060877       -0.601958832839     -7.18517178534      0.350316141061      2.97737797226       0.57738818285       -12.7589781996      -19.6787178398      -14.8999510359      -8.24956096349      
rwgt82              2.68043273165       -1.68482563961      7.5750878277        -4.28190411662      9.62973046019       -6.34029690318      3.16854552466       8.41749063189       -4.91360432759      -1.69686000566      -1.93453465936      2.90659660382       4.08953010513       4.31213276226       -22.7126289898      -4.26091939531      
rwgt83              -1.22058050995      9.52283127189       -2.47815550147      -4.44371686184      10.4080582321       5.33933500705       0.542439390855      -3.60485360017      2.08079796969       1.55506243575       -1.91700483378      -0.887341885354     2.97083135548       21.4510944698       -17.8741484214      -8.36174841568      
rwgt84              -2.16734693504      12.411317642        14.9478475138       2.01046760928       -8.03638743704      -3.4787131185       5.65836677891       -3.1045363156       9.88893125626       0.2180425897        -1.79288266314      4.31530561588       -12.7302156061      -24.9196304841      -31.4369647254      -9.99403409291      
rwgt85              -5.27796917954      5.10709398355       10.5815212185       7.53762446541       9.74495073477       -4.30696722153      3.60746211244       -6.09784486782      -8.54490977599      1.58715648518       1.5249114149        1.49183463194       -9.01576990965      -0.810905081446     -14.4616873113      -7.00177952692      
rwgt86              1.32210170857       44.7066425041       -0.387791967215     -2.92491211443      7.35413377365       1.18354969637       -4.01594158916      -3.32137889728      3.59472898856       2.48922015516       2.64861824497       -5.84904924085      2.24091115415       -19.44679819        13.3455608908       -4.24672520558      
rwgt87              3.15067677149       -1.97002497602      -1.09790634226      3.49466493429       4.34198485699       7.84483622806       -3.54601814783      6.38777875313       -0.381336894046     -0.155595510904     2.22265906928       7.28170369201       -14.904805157       -9.94795445075      -16.9608486706      0.388130960395      
rwgt88              -4.05034780433      22.3412041611       -2.28759963962      2.39906011343       -6.01735951557      7.25704211074       -0.783274820564     -7.00111599708      -0.275837349731     1.53200644513       0.652018526218      0.591973250068      2.74516286962       7.24650361993       -31.1399274863      8.8265019029        
rwgt89              -0.419425432775     26.4203858898       -9.2436437395       -6.55046515991      3.59024727048       7.80519599494       1.65882737213       0.868283044769      6.22757229004       -2.88173139146      -0.662335526094     -4.05195789117      -2.2764937339       18.839619033        -4.48919775684      1.7097203935        
rwgt90              -1.09239385796      8.56153736674       11.1409119643       1.35588567959       -3.80925420981      0.846535208166      -4.11705493693      -6.13004718338      8.6315085824        -0.748990037611     0.496096708523      7.30071908624       -1.90617668264      -6.5382644927       -23.6297505179      -7.57263194879      
rwgt91              -0.586837299795     19.6630801129       1.60842110708       10.0518383464       -3.02235346604      3.42383290816       2.02849013524       8.43016894321       10.2714718973       -1.12868644075      1.69876068579       5.04944495268       -11.9436614969      22.7327462389       -21.9895904083      -12.3367709917      
rwgt92              2.71474157026       52.7691127377       13.6154217409       0.273905255504      1.8499426282        0.32326809998       -2.71756191574      -6.40664685312      8.85591550997       0.273320066449      -0.893168331565     6.62580830991       3.36611950904       -5.94121489884      -22.063555747       7.63588271876       
rwgt93              -3.29509325099      14.3878038127       24.1738722944       4.88190497403       -4.73511563675      -5.59342755877      -4.41169604967      8.84708004537       2.59349564273       -0.899606502391     -1.37642783999      -7.16762759943      5.40274716183       -14.0410825853      2.03378181442       8.15744225421       
rwgt94              -1.9605503475       -11.8269266728      17.7263625237       -7.34265227296      -7.73894574611      2.22944115896       3.4379039903        -4.39511249098      -8.29384662287      -0.53814225483      2.94997180024       0.249573419096      -1.95009281996      -9.74349499445      -5.28461012322      5.85648420431       
rwgt95              4.1277862846        32.1002453013       11.239016399        7.6025545976        -7.50833115716      0.195299318364      -4.17285964008      -6.84085413358      -3.95387030562      2.17075944055       -1.74432615144      -1.50532081864      -9.45846352897      -21.8266272848      -27.326093356       11.6493765675       
rwgt96              -5.52753497666      19.5753537121       3.84524802733       9.88441853711       2.53906237284       4.07905485617       1.74101191602       -4.21909210436      5.88602401202       -0.760870871789     0.256921291786      1.3282306857        -1.3105653668       -5.29463442902      2.80050858677       6.84810578308       
rwgt97              4.64076971449       2.17771755978       -3.7521385471       9.8702688491        9.03453647818       -7.50992759252      3.62907026724       -0.922097078515     5.2743805015        2.83598886186       1.92429874635       -4.54802603818      4.68967314362       -19.121436201       -1.23364245479      -2.44650729291      
rwgt98              -0.649972090634     -15.6251922865      0.0132091942352     7.92660066614       -4.94568371498      -4.46731475138      -1.93569695961      4.93609537819       -10.5246864802      -0.67605387605      -0.00866292561364   1.13535926436       -7.55896422864      14.8231817609       1.84336769802       -10.4121122499      
rwgt99              -3.167949476        -13.3792810467      -2.83200217191      8.41045129398       0.857754674828      0.636241371016      -3.8628396001       3.08696555105       -9.78575687187      1.18919230764       -1.1316396583       6.13666763364       -11.9812512982      10.6844707659       5.59689050011       -12.5834093829      
rwgt100             -2.99969788688      33.6685199586       -4.35161611038      -8.83256312181      7.64704468403       -8.21828086615      -5.6643981517       -8.01449415947      -4.18131809256      2.05152610808       0.615766101059      -0.509678768547     -2.19947940535      19.3867506109       -13.9016734998      -6.57228153644      
rwgt101             -5.04218150209      10.1369091224       11.1766870319       2.69668077736       5.8272514367        -6.05403616031      -1.84426488116      4.11307546783       6.17909244138       -2.38863888832      2.58937181362       -7.43314069983      -7.90675795058      -12.768947442       -11.6450693659      6.61052265352       
rwgt102             0.0603310866175     2.6391062204        -0.183219057282     -1.1896604465       -4.71426760506      -4.23866476705      2.80176811405       -8.97405310532      3.46723954738       0.344882168469      -1.78023521597      6.61042329284       1.36887411712       -22.119756679       -8.28381979705      -4.71456368937      
rwgt103             -5.86590991012      25.2325228316       1.33630818844       -1.12413910939      6.65811871496       7.94939941722       -1.06215906402      5.67499994594       -0.124569092394     1.43011900196       -1.07858681966      -5.69622044778      -14.9204830465      -9.99897578338      12.4885833285       -5.37291668155      
rwgt104             1.30641531519       3.14973546869       -5.38616190699      0.612398592875      4.7040627636        -5.59218893685      -2.68789416126      -6.74722196697      3.80167960444       2.39701621864       0.00550851618229    5.64290104196       -5.87925907723      -1.24889772085      -24.1147656766      -2.57614032132      
rwgt105             3.2337981587        8.0143144738        -7.03276958895      1.64797769943       4.91500898939       5.72491268801       3.57246614211       7.03069730873       -4.80125525175      2.44512184408       1.89026576852       7.06742477039       -0.102319930996     -17.8855289661      4.05317248448       5.23477389049       
rwgt106             -0.921486290085     34.4511874668       13.1763553          9.08222024815       -4.0685083085       -3.23773754628      -1.03768368686      -5.40169064414      -10.9331461842      -1.91765112624      -2.41711139684      5.16795757237       -5.16497457322      21.8729774691       5.31301745851       -0.505430418825     
rwgt107             3.25740092571       -7.27975226252      39.7842144386       -3.54031503412      7.22362761583       -4.39430673792      1.49188447333       3.40832133198       -6.85578422745      -1.89556112543      -2.99628253842      -6.2604831362       -12.9138555527      1.62050453897       12.1018092844       -11.1172061942      
