                         ctHRe                    cHQ1                     ctWRe                    ctBRe                    ctGRe                    cbWRe                    cHQ3                     cHtbRe                   cHt                      cQl31                    cQl32                    cQl33                    cQl11                    cQl12                    cQl12                    cQe1                     cQe2                     cQe3                     ctl1                     ctl2                     ctl2                     cte1                     cte2                     cte3                     cleQt3Re11               cleQt3Re22               cleQt3Re33               cleQt1Re11               cleQt1Re22               cleQt1Re33               cQj31                    cQj38                    cQj11                    ctj1                     cQj18                    ctj8                     clj1                     cHbox                    ctu1                     ctb8                     clu                      cld                      cQb8                     ctd8                     cQd1                     cQd8                     ctd1                     cQu1                     cbBRe                    ctu8                     cQu8                     
rwgt9                    145.169776551            5.02245699776            -0.0883396848958         1.32446516459            -4.36827155166           1.63164381354            -0.110793905368          -7.76743772095           -0.981166920379          -63.0921678891           26.8006063532            147.920869636            -68.1253156005           -46.8854804668           -46.8854804668           170.734486684            -44.0780623178           -116.308586202           -77.5335316263           -115.949083686           -115.949083686           -20.313885248            -78.2677048703           -125.093371498           7.34000888669            -2.59873136938           3.38212711831            23.0732109691            43.4838091446            16.3627365541            0.435178045874           -2.25382101874           63.7089959561            120.206215335            114.805340865            133.369530748            112.57217139             163.612292979            -134.360370798           174.452991238            59.9624467724            118.167552569            129.847773954            172.088117071            71.8561818349            -58.7665248855           54.3440053036            160.326910047            -4.59556689335           117.915759939            104.906346491            
rwgt10                   -145.104734008           -1.54660742348           -0.638412235704          -2.10007536686           0.51833939486            2.3689793391             0.487239895248           -10.7590052853           3.11474627569            -51.9763874513           135.647904136            134.758784639            -173.831189732           144.427955035            144.427955035            -29.7021746066           170.621952607            -150.00376768            -149.41885667            -79.0414989308           -79.0414989308           -110.808835264           60.3874838617            -79.4784064061           -6.87264596115           -2.82946633885           -2.81223892776           41.2897652345            32.1852784215            -33.6953356344           -0.183076628276          -2.2071648386            143.455345417            0.772398714655           -130.519468065           53.4317060681            140.798140537            28.978688517             -64.2563319799           159.004668053            105.277832419            26.8947701728            -80.8955309307           -63.0818263486           42.9463416071            173.190225102            -97.7062508487           172.088769607            3.94038941991            -134.444260478           174.060299617            
rwgt11                   -28.4713031383           0.0588630184565          0.325848896931           1.05669094728            -0.930694889725          1.83067307909            1.11972145526            3.38336184128            5.74269813893            115.786730777            -18.9660774034           116.878396194            157.302919996            149.53497386             149.53497386             19.5155024721            105.995715493            -47.6174341994           109.360077354            139.819893881            139.819893881            7.9773868196             60.6686430174            -130.741586803           1.99346735992            -2.12628606028           3.10708841799            -41.8733174352           20.4573642613            -17.4203232126           -0.0111124264087         -3.32413833377           154.565498547            -43.3617647847           144.211797544            45.2635206662            -62.7473658281           80.3104852046            -145.200548303           138.049363697            -118.494350311           -101.248447783           151.417685146            -149.662188803           -165.855402271           165.218963943            93.4724543921            62.9721119667            4.80189245479            -14.6661185365           103.645635027            
rwgt12                   45.3464740249            2.91551673932            0.306766122287           -0.985338041566          -2.12138999616           -2.4194318686            0.182537263446           -7.02845499152           5.47321460113            -95.3141566908           177.783500763            128.390481318            89.4684960442            -0.891306048087          -0.891306048087          61.4679709535            -38.4833520863           -178.57233411            151.044195349            156.393819218            156.393819218            -123.532065474           -40.9119740193           179.695385035            9.10138311296            -1.6493779277            0.953998317877           28.3903893143            2.83389165646            2.2048473428             -0.137929218972          2.63116053079            -57.8123187205           149.740815185            167.192092892            21.5074371187            112.407634411            -7.90452993178           141.778838009            -76.491388093            -34.9291384047           -127.93506787            -42.5762094904           170.791505864            -21.623784708            -131.220754081           -49.9706968149           155.225439637            -2.36298063229           -171.170151257           -122.635378904           
rwgt13                   32.7174782317            -5.58975315057           -0.138549527168          -2.51679775614           1.02643412384            -3.01104302313           0.531638444524           7.33432343592            -6.77777676026           -123.061630825           -114.307955509           -130.121278715           -58.994119317            145.823517945            145.823517945            41.8072230865            -3.70989800112           -147.845289354           16.8155865681            127.261766809            127.261766809            -23.3140489892           129.255966447            -14.4831159114           2.74935266898            -4.4353201769            -0.212663548607          -52.2944575395           -2.25384473093           -26.3248733892           0.0588591083002          -1.17409941412           113.625267983            129.111755806            -25.5370148184           1.54198813249            129.668769131            63.1307594125            158.871070782            143.753635084            159.333302659            11.056098806             -68.0388865079           120.993096846            -55.457194081            -30.2381796694           -160.586411836           -159.248822957           -7.03723826709           19.9045204833            178.316370505            
rwgt14                   109.866055827            8.90274897607            0.56567054637            0.953061123408           1.87621256306            -1.91397267445           -0.861085297908          0.193050515872           -8.47066101767           -85.8702371354           32.5706809314            177.189950958            170.994589591            -140.381050266           -140.381050266           58.9997409394            -139.30627437            46.7227108798            109.919828474            -48.3721666125           -48.3721666125           -178.177361595           -0.0765296724801         -34.3369216818           6.63630759811            -1.34395382534           3.61426173221            10.5210259265            -0.924652945544          -21.1837040664           -0.530239739778          -1.71381752824           99.1022275879            125.260240309            145.788688027            140.693026119            163.305454218            18.4672853928            64.0669533936            53.6376114064            28.793593184             108.381360668            150.564996348            57.6380831474            137.35853348             130.191285237            -61.9723993581           -86.0446207372           -0.919970285433          -166.15882665            171.087147105            
rwgt15                   38.9106469912            -5.99758150053           0.286466721785           -1.58955673165           -3.23578665916           3.0310272628             0.191756609003           -4.74847450119           2.896962302              -12.741925038            52.0719092109            -16.8134693203           -64.1903570804           111.841448451            111.841448451            104.642455901            129.03153116             -114.92214424            97.4578480591            -120.080229883           -120.080229883           -37.6487105427           -14.5840521228           167.676802381            7.44310326581            -2.77538562764           1.16370927092            -49.0518811697           -37.5771671614           -31.7219076809           0.246703316544           4.48803512519            86.2807935279            48.4365986996            157.643810785            111.95777249             33.6124903221            48.6275708983            121.785786848            -121.210619878           22.2395352108            -74.4362758167           -94.6284173441           129.450354973            -46.4530819648           -105.862372751           -150.172378405           70.5107388328            -7.93702423196           -70.6894892564           15.1242952095            
rwgt16                   -76.8572268705           -7.22889039939           0.42336108022            2.53273670534            0.881757018762           -0.928634460453          -0.938849911846          3.86237796458            -8.09413460817           14.759878481             30.5115471976            -64.9350492517           26.4401222454            57.6741306291            57.6741306291            -75.4774291996           153.670414941            176.572207785            44.2916573284            28.3385696744            28.3385696744            -119.350499193           -74.5697101374           -104.148334506           3.06443775558            4.12821489679            -3.06879710262           -36.2215182751           -23.0842209554           -23.7013901472           -0.395720637116          -4.8722863872            -56.2568270998           136.900746533            -98.3700754692           -179.977328879           -35.9181055091           -151.882100138           96.7242940096            33.5632910232            -10.712552453            0.556582643019           102.638973942            2.94438342482            153.550904397            131.948836814            -88.1954117548           -29.080062581            -3.9301893645            86.7069325384            23.3474349494            
rwgt17                   72.9986693481            3.30145549666            0.597626088709           -0.595027126376          -3.78317243675           0.247756463464           -0.941646337329          6.28124869409            -8.47827444946           -17.4822588702           168.817649155            -162.279256595           26.0806595968            15.786507711             15.786507711             18.7584138567            51.4349003062            32.0684351188            9.78451162445            31.6700294978            31.6700294978            166.739782707            36.1921449641            -156.890994788           -7.58339776243           0.110091184211           1.05858984565            -9.20825551923           -28.2377495542           -38.9144589733           -0.158132105032          3.38085931538            115.540530301            -16.3644752762           55.3845224125            -107.932246309           -7.10420206896           151.464147268            97.0679357354            -108.858543807           -81.1101828558           95.2410824044            -91.8365739976           91.7924989776            -101.84169292            -8.78332178807           93.1613076529            -60.1146729264           0.255262024633           50.7869882662            31.2957616115            
rwgt18                   117.509256416            -6.18995771905           0.15488243735            -2.66614462484           -1.76525760189           1.09257366811            -0.936020857366          2.95510991393            10.8829745055            14.294268709             -53.6238108926           138.997558341            37.6180000305            111.911888805            111.911888805            111.118490645            -137.70431821            114.788467197            154.957556494            58.651448983             58.651448983             -91.8269025553           91.5954142203            -134.744302823           -0.0896848828436         2.14731233649            -1.12647611996           -17.873230676            -37.6310207306           25.1303402211            0.280279406859           0.111780860878           -176.748403217           -93.4551195232           -121.428959165           -100.592641204           -46.0741355723           -123.265907091           53.3988266669            88.3427898565            132.038256997            28.5497522904            125.264801728            83.1779282282            164.251197614            44.6593868715            -112.6608434             64.463238913             -2.27493141004           -164.541773668           -57.8802241994           
rwgt19                   -150.928756045           6.95062682745            -0.848843319207          0.881502930833           -1.53684672657           -0.440312897293          -1.00054997601           6.2611681788             -13.9378877873           -35.4868085535           111.612218951            -13.7424466145           -132.879719674           -86.8731591949           -86.8731591949           146.335033626            39.7966584354            79.2702333473            -101.026254758           -163.150763593           -163.150763593           107.807603034            -47.3776540345           -81.267952872            -9.56915346305           -2.36763801866           -3.07475747155           62.4305980556            -44.2889765814           21.745599521             -0.203666090234          0.792247171085           -72.5407425437           -54.8218632508           -78.7339013084           -172.185359672           116.346352524            37.9672466669            -122.916211907           120.412422065            -56.4521681626           57.5087081803            -96.0417291311           -23.9506047533           125.050458192            146.742959688            -72.6559114098           34.0002827057            -4.38539241554           -103.744442806           134.204607524            
rwgt20                   -41.2523752992           1.3095658804             -0.0623694292743         -1.28201530061           -2.7916010905            2.55747819479            -0.846463553127          -6.94524706283           1.08100787023            -92.8498427098           4.39758044611            148.166764216            -87.3146323905           -121.052078187           -121.052078187           155.143427969            41.847344343             63.8494103359            176.457277906            -4.74979785487           -4.74979785487           -35.9842519063           112.889521144            -33.0718610597           4.39265781826            1.24982132239            -2.918679277             52.3850061436            34.5742526273            -44.2053541681           -0.0943602402232         -0.991881939859          -145.920038263           78.9793332882            31.6407462523            103.308313592            153.89531944             -44.4921713611           41.0293624038            -73.7864395896           -5.73707706635           143.850668657            -84.9920031694           131.496005108            42.8851205166            1.40224478424            -89.0717898993           -140.682800273           2.53667657675            70.2746175781            -91.3718873491           
rwgt21                   19.9709844734            -6.49942024715           -0.907933487132          -1.57239728968           3.78787700853            1.56309201133            0.52163289876            -9.71344768837           6.39467253076            148.164384               -148.514528631           -48.0013316141           134.690650734            -31.6065167199           -31.6065167199           118.332384857            -48.6875232704           -32.2761628479           32.6696810398            11.5638588857            11.5638588857            -172.98897368            153.270034247            -21.5006440249           -1.36986412149           0.468861792937           1.18672913695            57.8257715635            -0.143310955434          12.3814749837            -0.189858784179          0.715681958784           -158.140176144           62.9899089269            -13.971678046            135.446962387            10.3432615352            -88.0962744881           -40.992834912            24.7466270858            -18.1649562436           25.0234802961            -11.2335434819           176.653333632            -31.609637301            -72.8769966295           141.731400167            16.0665801927            1.07812400341            169.021145125            135.978497361            
rwgt22                   109.285228432            1.09059435965            -0.806923403901          0.823274534531           -1.67986270756           -1.10197849232           0.669429022461           -5.92383789826           0.468218314608           10.4325073144            -101.356331875           143.4860013              147.8558411              153.124694224            153.124694224            -30.4761847841           -159.209588931           142.895248275            -17.2696097813           -92.0745794988           -92.0745794988           161.704522707            -147.241145639           67.9789671276            -8.5698103227            -4.76913076376           2.42968626485            -37.7465348053           40.2520669691            -42.1609073434           -0.520423774981          -2.44473268833           177.541567352            -108.951108746           -36.9382124165           166.590451114            -73.2779500417           110.946567473            -119.850502098           -32.6417024033           76.7304742871            -108.488026253           161.018294596            177.701654982            57.4533864967            102.802992376            0.441289348021           -70.4270050005           2.38049926457            108.851724421            -72.8376901779           
rwgt23                   -122.318282206           1.68712626949            0.228638770152           0.875759776503           0.92571139637            3.0495959688             -1.10390486089           2.74375083304            14.3049225375            -7.82460231011           106.748991817            141.449304263            107.464001777            16.7407299594            16.7407299594            -167.339826337           78.003471615             -114.625004423           -22.9853781936           -76.6655046949           -76.6655046949           39.9796370567            -86.2465405777           -14.9046684536           0.648324253288           2.90620972951            3.74090476672            -32.7430646534           -26.6932061183           8.87232250082            0.279269191407           0.0366699083609          -11.6541568738           113.330463885            -14.497743351            46.2975184906            -56.1354415698           -31.615235553            120.3741903              51.5534834884            -14.1295667488           -152.15880772            33.9408328933            -101.86995788            -56.4886794219           -9.20924959229           49.6598577231            168.171500767            2.34464462529            -174.995352744           52.4854102773            
rwgt24                   174.323339306            -0.14008332689           0.551010297739           1.15466573671            -4.41090164926           1.5236002138             0.317712374966           7.88929349903            -14.6601229818           71.6683130148            -91.0583707489           158.630276913            -32.7415498607           -125.303022873           -125.303022873           -167.813394959           -122.417536864           -131.330329763           -98.2000498847           4.30652924189            4.30652924189            127.918957213            -96.5767854703           -21.7739229307           0.74543886411            -3.96767637903           3.82532209501            -44.8220275233           32.2802047867            -38.4711607274           0.373254423528           2.78894840663            145.806210605            89.6481744341            165.29237637             -131.341767517           116.668597994            -59.9088997421           -113.504116801           -142.931993548           55.3602600242            150.292755268            135.536352473            2.13496539023            -51.6579871108           -149.261168006           -38.5063803223           -107.361251293           0.142274349692           -9.43253122352           -8.16010352776           
rwgt25                   -80.6669527167           -0.00354966383371        0.631680894015           0.150816836275           -2.49119052197           -0.370758127892          -0.889283568615          -11.7121439503           -3.02727693918           136.730211946            75.3509747331            21.467616036             123.193171084            108.833768634            108.833768634            -26.0958892363           -173.551487618           -2.97271083259           -159.384150331           10.6033573551            10.6033573551            171.789523175            -115.877894113           10.7431018614            -8.06966784014           -3.74289837429           -3.8975798153            35.1608779645            5.32142267078            -0.472339508461          -0.088538558279          4.78176399917            30.5585913597            -83.0343336556           -38.4509963657           -116.976867945           -106.944014559           38.163003963             28.9419615291            14.8833074761            -121.500830318           21.3416725514            16.6032038413            10.6167556563            -44.1117166632           103.706698872            24.5179109196            -19.1946042028           -0.660459053452          -20.2604247711           165.668870736            
rwgt26                   155.950981704            8.56218544289            -0.957540363832          -1.87585260717           2.74358084944            -2.46940429375           0.278898219162           -2.15920682249           0.787962688374           -116.619936541           -86.4219421909           -88.9452126633           139.500213574            36.8764694877            36.8764694877            164.388348645            -169.667102466           33.104953071             -1.93019591044           -85.4487058785           -85.4487058785           -47.7931422039           9.82264388396            -24.0489248764           -3.50294341616           3.33389992038            1.08966109244            35.274368959             25.4160197583            -14.3618435218           -0.00644822622078        2.27257629754            6.01765779406            -103.796682501           23.1305141818            -37.9583348656           176.566360603            15.688020103             -18.7965204016           -112.893212952           119.444850257            102.186696021            124.75759042             -76.0190525449           -88.2580081778           56.697790484             -119.238144449           -57.6771758138           -1.85768418292           93.1930127446            136.429747112            
rwgt27                   -10.1753467339           0.400769422348           0.555589037651           -1.95765179941           2.82605490605            -2.28795245884           -0.354095952757          8.8084175408             -1.23152784031           13.7507751531            110.19811936             110.799044903            121.672269542            24.8511914683            24.8511914683            -171.197904021           -100.166296455           158.836936577            -43.2737643454           -128.921777662           -128.921777662           103.759947881            -127.347269843           -125.786804167           -9.4197294609            4.36738246812            -3.69927650803           35.0116783696            6.16478087577            39.3460642796            0.228126946598           -4.21145390496           -4.79862669103           -137.943218392           -9.54006505955           143.765151693            168.899134122            -99.4353623097           -80.7860783892           147.71499178             150.725667155            105.110628277            -8.65750977827           -158.633236104           -87.9427818463           7.37554301972            -96.0789071009           40.5739017932            -0.419348060122          10.6743700082            -107.001602456           
rwgt28                   -144.610690296           -4.4091336367            0.2457852347             1.18443833639            -1.00441633739           0.483168619388           -0.77631706483           -10.7476121698           -9.08487534832           115.900032411            123.366323865            29.2099480777            58.0967679757            -71.4938625493           -71.4938625493           -92.0520906147           62.4807626512            88.4170418794            25.7812291374            56.201726613             56.201726613             97.676588865             103.766281274            46.9977022417            -4.99330664468           2.12463581255            -2.361911033             -28.8048105258           4.58170385298            -28.5589101468           -0.1634562226            1.75344976769            -141.822429762           -172.315077669           52.5618908315            171.82567198             -151.850921421           178.236759665            162.435603507            57.6998742922            19.1960518794            -130.400887101           102.151103037            163.658056496            104.816135886            -175.524045516           -152.564705829           -174.562301146           3.39642647607            -14.3807736323           156.208384164            
rwgt29                   140.451936166            7.63287030204            -0.0823640270893         0.350500975048           -2.1821497603            2.73234844747            0.455403140342           3.70866457525            7.7720688634             -117.278474675           16.7529706047            129.175631433            94.384589986             128.753375585            128.753375585            155.278517188            -38.6690979737           -25.4223532083           79.5725124684            117.855090565            117.855090565            178.692595737            140.35121665             -19.4405497167           2.68074510848            -2.03733543138           -0.474666767703          9.37918776483            40.3596891833            32.3222171887            -0.234382794835          -3.04583552437           -20.1072357082           -10.7344801885           68.647867189             -36.0235199387           -152.12207583            147.337446705            -67.6859164977           -139.706295332           179.184780049            105.370618533            -102.594249275           74.6211867136            82.2097719612            93.1007278012            5.88838626642            86.4593535181            1.33123251621            -151.949381641           -122.900267515           
rwgt30                   -179.560009149           8.95332665618            0.619760023335           0.557267405261           -2.19221544648           1.70854806094            0.626330463997           -7.41216658982           3.21542383053            64.3253351109            92.3240479416            -27.0238916699           31.3871503432            127.069269901            127.069269901            -173.57615279            -5.61169620321           164.39149887             -108.331438381           173.051994467            173.051994467            -66.0703398721           78.1077067935            52.5488061005            5.15253679712            4.7219438611             2.61945531999            -25.201356489            -10.2137118815           -21.8263769819           -0.126054497125          4.40094223759            67.6201399929            -11.3853642106           -44.0375033614           -3.33426154632           -92.7464227692           19.594667179             26.7992372966            24.7613344978            130.380551914            -165.95800014            -7.22325851448           -11.2179088797           -93.6596747992           179.719474387            -53.4220789281           -63.1138961596           6.68990107332            -29.4462912007           -139.810041609           
rwgt31                   154.038254361            -1.61770043351           0.250024570382           -1.91930962062           1.91311929366            -0.244210751703          -0.508001831068          -4.57529465251           -9.04637529531           147.879260974            -77.0990347537           61.2090053987            133.003727884            -105.217028576           -105.217028576           -40.0165939749           -25.0108425722           48.5360291807            -177.232716542           103.909861893            103.909861893            40.3788551393            112.885060883            -79.157378495            3.23699883848            -3.01438021785           0.260149121908           21.2032279203            -49.0421794228           -31.8058770541           -0.419560720367          -4.00784129187           156.637270312            57.0564477813            135.581674999            -15.3017543709           147.964706872            -25.6443116296           -99.1118302861           176.334854236            1.82919641741            -44.1584563316           -12.5280264368           138.488693418            -5.52792338959           -91.8460313748           -166.282631525           95.1921592551            -3.02806978333           154.193032474            160.529877361            
rwgt32                   -166.672601185           2.70067577396            -0.534941412606          -0.184064958959          -3.52479731507           -0.460201708939          -0.839127478911          -6.15568822642           -9.55553143666           82.6905319949            -140.637673805           -12.5164732246           -25.942740106            26.8502632363            26.8502632363            113.306865216            -177.765281725           76.7688510482            -152.72894558            -116.094400016           -116.094400016           -120.75015862            131.384461231            -75.5181283653           1.09480494451            -5.16057522153           1.64408629617            62.3286305825            34.2339044702            -39.4642992392           0.294574616908           1.64156383157            -160.083951823           -29.0755608279           43.657063239             -119.679288257           48.5098658182            -67.1043654927           -147.263582827           148.915730163            -91.2529846678           -166.815388824           162.485107125            34.6003833926            -40.0495068457           124.014434079            -8.53661992942           -123.863369832           0.405972746093           -170.261683648           26.9771118584            
