                         ctp                      cpQM                     ctW                      ctZ                      ctG                      cbW                      cpQ3                     cptb                     cpt                      cQl3i                    cQlMi                    cQei                     ctli                     ctei                     ctlSi                    ctlTi                    cQq13                    cQq83                    cQq11                    ctq1                     cQq81                    ctq8                     ctu1                     ctb8                     cQb8                     ctd8                     cQd1                     cQd8                     ctd1                     cQu1                     ctu8                     cQu8                     
rwgt12                   158.659589975            1.4124879697             -0.0243479467105         -1.6706310531            -0.143295711925          -3.18328257139           6.46158310338            -6.56915454832           -2.23179054188           -3.36614564563           5.10438850613            0.116325306124           -9.23329766272           -6.0317327332            -14.0742362043           1.23924734573            0.188580582566           -1.42742283735           0.150108910122           1.08030175984            -0.250965967039          0.218857875008           55.9010976117            0.859745507037           127.07603684             -95.1079984358           11.0998773885            56.4101598715            25.7865937681            58.1315498174            98.0734784967            -33.8233783953           
rwgt13                   -27.7905565426           -0.139042891554          -2.04473799433           0.572877739298           0.215490260048           -12.5071430086           -6.37516458022           -23.9775722393           -0.539656020816          5.17838938328            1.32676992212            -6.34555694695           -0.637593491748          2.72121957581            6.0568981029             -0.877166952487          -0.254008177424          0.302673223505           0.722002298296           -0.637465534268          0.668918921505           1.20313910376            53.9034787124            -92.9803960436           116.357761477            98.1020353722            28.4778857102            13.8097893568            -88.2657632938           -18.6273671868           85.5303743904            135.665468142            
rwgt14                   -165.659828654           -1.65361464083           0.922870094465           -0.440678377922          0.271794015446           -9.3055905724            8.46371602667            -9.1148756108            1.28802244914            4.11176189767            -7.93544120306           7.45913397711            -3.32055288446           -4.13671579726           14.8662799406            1.16893780424            0.391986805734           0.0562379086152          0.777929642545           1.08525727981            -0.469040183485          -0.431038360292          59.2745794293            -94.3036215512           -120.372799754           83.8220871214            122.21633177             -61.3317115114           -177.014386235           114.725086461            108.266361229            4.9962774957             
rwgt15                   -121.250349613           0.913230278301           0.966688089233           1.31610624324            0.209537099913           -4.65141756116           -9.49873797978           -28.1143074561           0.541944291871           -5.57756485031           2.96791797802            6.9910804237             -1.87826139663           9.96232439728            -5.32747908104           1.07188230399            -0.492169517061          1.40582173421            -0.456951986801          0.261204637892           -0.382390130318          -0.557963810948          -73.4752262019           -116.192426085           -129.357027687           85.5941491688            118.253526754            144.196566003            -121.388929216           122.593913152            -15.482562074            -37.1139578846           
rwgt16                   44.2655102544            -1.74589647514           1.2095461588             -0.941317057543          -0.214291369857          11.5805530802            9.40124709343            5.8770438488             -0.73678860343           3.22607580103            2.88101643519            -8.62281257325           5.71853025837            -0.674751075833          11.3574692399            -2.24541258378           -0.782068369811          1.44523645851            -0.169926037411          0.00070663970546         -1.09619803131           -0.0847059479989         -167.213067529           -95.3341720876           142.621547623            -23.5690315174           128.255824695            -63.1928337005           81.982767485             -117.943612248           -160.496155521           121.227587682            
rwgt17                   158.680876002            -1.83021358232           -1.39658607028           1.07092246462            -0.153262691772          -6.37582599922           -10.1136447962           42.2456270323            -1.22402494615           2.316953734              2.76881234745            8.63292824783            8.76073321514            9.38284179964            -10.0705726684           -1.58234280858           0.723584980723           -1.50472983976           -0.928170476572          0.912776779151           0.448892546628           -0.0147675250613         -6.18259956877           140.583221629            78.6863410714            -52.2266690514           48.706149232             0.391891050093           -139.65684585            -80.7582531122           169.212373792            70.4258059683            
rwgt18                   -114.474498705           0.739197548697           -0.213156264005          1.08017268904            -0.239721510059          0.979092013091           12.1703074368            31.9740373022            -0.783912233138          -0.0290012319795         0.347865925985           1.19198645719            2.49267236683            6.91989264757            -11.2241825223           0.918258630253           -0.176168769495          1.72303087062            -0.156966321553          -0.290907736635          1.31705162102            0.385290622786           101.946003719            28.3541837324            149.67075072             -46.3604204488           171.109290931            128.701776877            31.2786892604            86.5573101041            58.5873222751            -151.867007754           
rwgt19                   -128.436526987           -1.4712452856            -1.65002352581           0.630254178205           -0.316794098469          1.27171208602            -13.7857783761           32.039025452             -1.36597102794           -4.12448179972           6.329336492              -7.17549493233           -1.1859872109            -2.06537849089           8.44521634838            -1.13294503108           -0.263149815146          1.76176249852            0.321081094524           -0.916877134031          0.346354875039           -0.226903470613          -81.7461730051           60.5940496735            -166.361046994           -127.81744876            -67.4837251976           -168.91978155            9.00741133283            -13.0763526747           -0.691821048487          -24.0217821141           
rwgt20                   -12.3057537429           0.755013682897           -2.09590644335           -0.679138500508          0.220661857228           -4.14786676551           -12.6277308297           -10.7003039744           -0.667910693079          3.44813852127            0.758530466677           -5.36277897092           -7.27941614666           0.936206714823           12.823233497             1.63438378059            0.142407538331           -2.00792498252           0.479484535576           -0.981469999403          -0.680571520755          -0.0424747720594         57.2951411929            -173.29841788            17.0261359027            -20.7313899645           -149.131794877           -95.9995160043           96.1371862359            -38.7787569287           -118.284604307           120.695476494            
rwgt21                   141.455667807            0.621501905503           1.54669353122            -1.18862415127           -0.258255768488          2.05017327351            6.77885014104            -22.4370841362           0.276090975814           -6.04042455373           7.91661510708            -9.7459138621            2.38858849321            -9.28166474146           16.0080118831            -0.479660669315          -0.46596516763           0.350738825359           -0.899698950327          -0.906281910881          0.518429873894           -0.772732897456          41.8468442717            44.2632052791            163.520110453            -61.4748821217           -75.3781012544           32.4004514835            -119.804638762           -44.3375979851           -101.337180771           158.379757816            
rwgt22                   9.60591169271            1.3614018211             0.772628399201           -1.66384659575           -0.343298410207          10.1986628614            4.90277792874            31.8332011104            -1.29477915159           -1.39335337242           -0.943523306521          4.64658956407            -6.37180587907           12.0557077953            11.527748211             -0.722235321569          -0.106907267168          -1.83572137422           -0.904469392866          0.244518845404           -1.11288355088           0.823343689974           -138.246251972           30.5891772254            177.831150139            153.616769321            -23.6861907149           -155.053889637           -127.30576819            116.265474916            -49.8282460558           44.5277396196            
rwgt23                   25.2508091402            1.46876100254            1.15656558645            -0.872171886343          0.381553898052           1.72558867201            10.7889435878            -13.5136537374           1.07714715929            -1.51093573439           1.07152416571            -4.24600270063           9.68991089412            -7.45925922157           -7.74900431938           2.22296243715            -0.364969780783          -2.13949466326           -0.771651402221          0.270647776035           -0.462709714624          -0.902344559551          59.4681037825            -125.944385838           155.400767897            49.0933241994            92.7270205457            -115.514852123           -33.4480774258           -3.26575851459           -120.091838883           59.9795598024            
rwgt24                   -100.274219122           -0.334116562205          1.8765737678             -1.25185470037           -0.195768752336          -8.52650397812           -12.2941912489           30.1598346818            -2.53033609759           3.78267696292            9.6857793878             -5.16560134461           0.188779736767           4.39506030744            1.22467468921            1.54903803989            0.136737899442           1.95575120464            -0.753030003497          0.518677460112           -0.524332112034          0.704780472659           -54.7331239555           69.9306419471            -84.3247726652           -15.4744939327           154.948269385            -169.11256286            33.4642570036            20.2626118038            -99.3253954904           77.6150676095            
rwgt25                   -89.8389771415           -0.641433337781          -1.02947088853           -0.518017054066          0.288876375807           -0.460365144496          9.12410323253            -21.5826894392           -0.188859670774          1.30036540079            6.88789445331            12.4168927596            -9.14487170806           0.0608663377302          -12.48476626             -1.22830526543           0.390227862873           2.11361732858            0.947287714947           -0.654660255215          1.00782782237            -0.959624201204          -56.5365153318           -6.95364490375           -41.3319013565           -173.086365551           149.138382795            -95.5845646042           -126.458316972           58.9449689614            18.8376589187            152.516212889            
rwgt26                   -111.001865924           0.950457214814           -1.58330475496           1.67270604606            0.188875758489           8.2489966025             -12.5765923378           -32.135332218            1.45245832146            2.12091555243            -4.88504819114           -5.30902659131           -7.39452782726           -11.632547312            -0.738282235886          2.21393285394            0.679140746893           1.88277490802            0.522608611516           1.09065659575            -0.215504336267          0.107424465797           -159.595715178           -72.5187922649           135.393631685            75.6163077934            -39.9603014827           17.4421598823            108.835611389            39.9795402171            -4.16100061168           4.88466630144            
rwgt27                   -16.0754505931           0.522185199043           0.35721779054            -0.216026026448          -0.16388105622           -2.37095468834           11.7905610505            32.4202809908            1.30997230881            -1.84086756194           7.88347398869            -4.91840391274           6.67054157032            4.12942325329            -16.0371359189           -2.55358645631           -0.403629876243          -0.712718069989          -0.13793104135           0.375227818009           -1.35016392112           -0.364976378107          -17.7009789748           144.422573832            142.831569919            27.371314208             10.4902181019            -160.307772003           36.0208706836            66.4173655328            -106.878094975           172.515952007            
rwgt28                   -158.564829075           1.11796131626            1.13071395459            -1.67648535771           0.249098041342           -3.19406928459           7.04339725127            -15.5951784972           -0.0709326925842         6.04853938742            -7.27964334132           8.28266914851            9.64913743046            9.85825224402            -10.3380144421           1.35563200037            -0.0514281128245         0.490487314544           -0.0682809662577         -0.597110846425          -1.41298005919           1.02761071927            26.2944670617            -73.5662456624           152.369460945            -23.4187136558           -109.867128794           -91.0622279486           157.597570208            -84.28382427             -12.3263197697           -152.130244289           
rwgt29                   -52.6603735              0.420907655149           1.96931314485            1.40781714971            -0.391506521682          5.34784653159            -0.765482353111          5.21300597824            1.47436939873            5.64115994214            6.3698774942             12.5664709166            8.94718469646            -10.960018982            17.0681830635            -0.738100888897          -0.373681937376          2.06288174552            0.231654493465           -0.0936137071348         0.881305383596           -0.521608844627          168.914480686            86.092942124             35.702635907             -55.4752524065           130.253217646            -132.436875958           68.339311683             36.5378692071            -84.7786253854           -109.382122982           
rwgt30                   47.1817617758            0.50895865376            1.82552442645            1.1193224046             -0.312291294067          7.28154633212            -8.74470040507           10.7110878554            -1.90202556124           -2.68514337484           5.69371276438            6.16648383075            -0.703749071707          10.4811418574            1.2498472427             2.2204233816             0.725970267646           1.51724235613            0.906277746673           -0.720650924861          -0.0392798684833         -1.52865818404           -64.6489499867           10.0836305349            101.774766201            -146.808447165           -58.9544587061           -151.925540238           -122.476113824           -24.3265282467           -93.0108260324           38.5929583854            
rwgt31                   171.707836198            0.28691638156            -0.237440060559          0.359850301726           0.294929506336           -7.68509620594           -2.37122258853           -15.2558604268           -2.42565466701           -2.46067898047           -3.67751902454           11.7362415582            -8.29862153799           -6.68094481621           -6.46208022449           -0.159368418549          -0.546976418             -1.06837241182           0.793574147663           -0.218080062442          0.936039474478           0.221729130724           108.705708569            149.666903384            -63.5971981989           -81.9456737125           34.2038244409            -68.7235444014           125.855272096            -138.073132462           -32.7600081708           -166.976358025           
rwgt32                   139.337691209            1.63705638192            -0.185252870112          -0.666924912561          -0.28655041759           -1.43589982012           12.7784389824            -12.8239467835           -1.20292519604           5.07617036821            8.96864995773            -6.2377282452            6.52799629374            5.01891513356            -12.5407258131           0.620665505212           0.378071945589           0.597643371523           0.154194273842           -0.479125026626          0.422535784779           -0.64494862446           -164.487053178           94.0856960234            -51.6544403955           153.423990284            79.3611696635            73.2558961241            -148.585964949           120.280628183            177.504703822            -20.0547063638           
rwgt33                   -178.17769792            1.676388928              -1.52885871904           -1.66821415783           0.406688187343           8.2314719174             -2.40988162579           23.7695392029            -2.55694606747           1.37407236051            -1.82278437029           -11.6759523146           -9.6561010488            4.84597763521            1.52006314227            1.49225656614            0.00335599069405         -0.00890863680687        0.366470483746           -0.457660230686          0.208945121125           0.193382677103           114.120374594            85.7526646743            46.8953711519            -150.928515623           -46.4600933352           -15.7876532651           77.6523621907            -39.3229956753           125.80577475             53.055470849             
rwgt34                   -119.258509926           1.44367872282            -2.64409886721           0.252300135677           0.321865838044           -12.4510878444           -0.468053554154          -18.7308818106           0.178029426641           -2.35783700552           -8.92955329064           1.32200466341            8.67704681077            -4.73253345546           9.5118847751             -0.894214870108          0.55985329439            1.94521853391            0.0878864252897          -0.472607049359          0.86523243662            0.993617601054           176.286246979            118.568972289            71.7571755472            -83.4952310836           -84.0300639724           -83.0667620449           15.8103218246            -22.5315952552           36.6245023965            133.407991803            
rwgt35                   166.389985082            -0.104441306653          1.40218432232            0.849829144913           -0.194530469067          4.68977699011            8.50763921725            35.9636536906            -2.08529188919           2.6133321555             -4.65913260836           -2.97539824643           9.0276935896             5.13354992901            -13.46169711             1.17796656035            -0.411491740968          -1.66846914782           0.543312546503           0.35981309581            -0.13527222509           -1.17105993365           107.417960006            111.354014863            -43.4303041507           80.5053183454            -56.665463247            41.3269072534            -136.240309294           -171.018850053           -87.1299180929           90.0038770904            
rwgt36                   -62.1014156333           1.31301828091            2.11479491168            -1.56739693237           0.201579678132           -9.00682575696           -7.90431938717           -25.735328142            -1.72747753367           -6.55288565452           9.6327331536             1.16810945383            8.58111291991            -3.44333798688           7.30789869787            -0.40881002868           -0.729927305529          -1.96395793852           -0.455522601755          0.724482361995           0.618779129029           0.752330860039           175.551077342            65.4657989386            2.23995147089            -22.3698666291           -53.5031890597           3.26692985991            18.6404747009            -139.701135213           37.853559717             171.699613747            
rwgt37                   -11.1048732545           -1.7666488009            1.99226599952            1.09431575935            -0.196517791477          -5.60179518449           -1.73168980559           -16.9794262586           -1.90666174584           -4.54713446318           -1.79598782              -9.58237698267           2.20153415188            -6.58058532087           -12.6090305088           -0.837499960156          -0.327049396089          -0.0439124582376         -0.535907130741          0.312791768189           -1.22581434749           -0.784577960726          6.0031070225             -91.832692125            -1.89177012376           154.538037242            58.2017039494            139.830435716            -57.7548671399           -34.7261509004           39.7991334485            31.1451975192            
rwgt38                   -178.173917067           1.16533505196            -1.52998532532           -0.692107857973          -0.248675429771          9.22910005885            10.4694854248            -35.8792955392           -0.544108309144          -5.93144884894           -0.730100116818          6.86029903792            -8.803235569             -2.45565108429           5.6509098165             -1.35539014013           -0.557636969006          -0.566816694059          -0.892237431354          0.983669647532           -0.59211083213           -0.700974206058          41.5042710483            -8.97260466553           143.297854073            70.7160635184            63.1399625599            -88.4423438246           40.091202655             72.4347602168            -75.7667949411           126.081147388            
rwgt39                   -104.516098048           -0.62992258854           0.306616716902           0.360827502168           0.0113351135853          10.6065581548            1.75906997799            40.8885731834            -0.745310569651          1.37316162254            -1.64222787226           8.97580091808            3.49019888978            -9.07187909665           -15.2089667244           1.44458544573            -0.0998460419106         0.768622190348           -0.598559147063          1.08782220581            -1.34351327113           -0.463424937356          52.2464261022            134.068634879            -177.387061605           176.957418499            166.096243157            -100.610241215           -35.4645069759           121.55434941             31.8799240958            135.185829068            
rwgt40                   176.449233461            0.802645562994           -0.632109882649          -1.55013723646           -0.184760757743          1.40205400267            -9.29538241844           30.6257678222            1.92203027587            -0.209746704419          0.535822994445           9.5811236775             -8.47971945686           -6.16845027232           11.428526888             2.26945805648            -0.485941615217          0.522241759696           0.793892490758           -0.430299338427          -1.04856517014           -0.505326048815          109.771424139            2.90016544764            101.563176858            51.8045140962            67.9047859817            -111.784494405           -6.30030737557           -141.172012244           87.1363056328            23.1251661419            
rwgt41                   -162.244532301           1.69715094267            -1.80942644361           1.34715296203            -0.189211465141          -7.70395819611           11.7946847377            2.97569049367            1.06142052181            -3.07048549831           7.99092677032            -7.9231489268            -3.48336169758           -12.6639608843           -8.2014894531            0.175589815762           0.776970438844           -0.142452691912          -0.0354769887413         -0.70423130954           0.923604283937           0.339214227158           -152.322274326           153.023802636            -34.5669897794           -31.8741725239           -141.288743602           -44.5892929015           61.3668614844            14.3691097078            153.115835231            -132.044188308           
rwgt42                   89.5190139001            0.591875455519           2.11541521371            -0.157444007672          -0.162099944037          -0.178907592572          -9.42947079309           -12.3805955396           1.05054318389            2.94138978512            6.97871484491            1.16875056968            6.76141523727            3.86195198884            -10.2171836399           -2.14953565654           0.278015249693           0.547488351297           -0.545178455339          1.14504295842            1.12553703566            -0.706199928419          131.114237647            -22.8329558017           -21.4933020839           -117.125302035           70.3645053754            154.70514469             -133.873572533           -136.554257203           -34.6984781057           163.900472945            
rwgt43                   120.331270347            -1.49058588478           1.34606146165            0.266338448275           -0.216029722345          11.8457516965            9.82286882169            -0.875977607111          -0.304050219244          4.67556661144            -8.86609750645           -7.67320185719           8.64847589355            10.0384927362            10.4617207968            1.06599402696            0.111806469689           -0.49645504548           -0.435706478771          -0.310841438949          0.0293646516399          -0.553020831822          63.7884426376            -62.896904957            107.915127563            178.146255276            16.9480747768            -155.66566744            175.753225184            74.3445524469            150.872047696            159.417954461            
rwgt44                   -66.2209463292           -1.44254701046           -2.10075466009           0.719922255494           -0.33938043431           3.79058762243            -11.2273563318           39.9613034825            -0.53734078274           -2.91772010036           -8.89241492904           -7.36399561847           -1.57477734407           0.165483487615           -5.59381972795           0.980543151171           0.865535473452           1.50344561283            0.630642548215           1.12499488082            0.798791608191           -0.738799657396          28.5592261906            158.569524294            106.641356643            -110.417802794           -7.34281174786           98.697210399             -38.0062722562           44.706478076             -154.339018213           153.467880254            
rwgt45                   102.056674667            0.469969467379           1.13887067926            0.866570795497           -0.416724136061          -3.21599341262           -9.58521524669           24.0499923509            2.30193115691            4.2893866784             -5.6536838291            -4.58095541282           -1.01485073173           0.902746064376           1.75548380728            1.90313722079            0.455107064047           0.765554160132           -0.498306307851          0.115197368799           0.570725160277           -0.592741448594          173.230274527            -35.4904794971           -20.217235363            -1.41195364124           66.1155998317            106.811140867            127.85136227             45.6923243641            -78.6447679873           43.6843834693            
rwgt46                   94.3226361493            0.863227097754           -1.0194055196            -0.302511838333          0.276397954296           0.922264856588           4.56843229685            1.0320826871             -0.84830750317           -5.47009717429           2.77755820425            5.01815757818            -6.17283096375           9.33164182488            -11.6679464845           2.43962801738            -0.238996382882          1.24076250546            0.603481569557           -0.0690194062677         1.39836852066            0.14176198216            -75.0118813865           117.798758275            21.7604463631            -155.475419899           52.2363760671            74.5258195318            -127.211602996           60.6694316309            -27.1179655352           101.218703024            
rwgt47                   38.0265771744            -0.0272957774109         0.207575783948           -0.290837052782          -0.0312041830176         -6.77223556611           9.40700107231            1.71615645955            0.549238647805           3.2793586905             4.19929550608            -12.4165018811           -8.92089623006           10.6407886594            -10.1566163918           1.89093354771            0.563975768163           0.841345287982           0.469413017337           -0.47745983039           -1.40680316234           -0.644602444466          20.6463421922            167.71235865             -93.6038461209           158.038177749            -36.3398930234           -51.2635029848           67.5411386615            155.789476339            -67.1588909978           7.25334526994            
rwgt48                   49.7345503165            1.47672826272            -1.43693610883           1.05101186607            -0.0436179279795         10.4983710343            6.9819624237             36.5510197824            1.31314889946            -1.8045890961            4.84768903445            -0.093350127104          -1.32244678019           3.84635663797            13.5430330374            1.685179537              -0.691784870199          -2.13247440344           0.930487849699           -0.306369498205          -0.89201942217           -0.313152118675          98.0463205277            -19.0617337623           -112.873449316           -96.2870309927           -33.3700475359           -179.807843092           152.724420913            -116.879390302           -126.469763742           54.2832068143            
rwgt49                   -93.4227501732           -1.38223247822           1.49329334133            -0.722848962564          -0.0278777165433         -12.2446434823           1.22748495901            19.8660263721            1.31364338504            -0.881881095263          -3.45356917207           -0.884600360227          9.04944570622            -8.62300930176           -7.60966617232           -2.55193360727           -0.489774962257          -1.57309477622           0.364717301864           -0.811110418059          0.378423242308           1.30959522838            94.9185949184            -8.87654818343           -29.6564091769           -96.6758153378           -154.507818569           -143.232650439           112.700878675            26.8459318037            14.430133657             -141.182995185           
rwgt50                   -67.159724958            -0.260058514927          2.41970914474            1.58799075095            0.0116756218963          7.07705305816            -1.57068621584           23.0176062655            0.851094442534           -1.83630745283           8.91187308683            -7.9759148646            -1.93959770373           5.30250722103            -5.31543167197           1.9790191808             -0.116930051036          2.05151741133            0.830712343718           -0.995573052031          -0.368706430185          0.0702278367213          -27.4625038833           -78.567082622            -51.8200148011           -26.8512402452           -140.795933269           -165.446167039           -34.6148789151           48.6124040669            61.2504898456            -101.108646061           
rwgt51                   120.351480922            1.17445047561            -1.58572907045           -1.65665528186           -0.156813873927          3.7025916828             -0.00566004854377        4.53433715985            1.1647097506             -0.692935641179          -9.43375077429           -5.74159288099           6.87398261438            -5.92957044328           5.96158413693            1.76292368535            -0.046610687566          1.06982438112            0.491287755723           -0.193458060575          -0.471817293963          0.280582371193           -165.810698027           -18.3548382908           33.1331865806            98.9063075032            35.025816836             -111.937874561           -111.962414527           -150.760371361           -174.835085571           -64.8905952525           
rwgt52                   -2.07143274181           1.73039563288            0.257653006605           0.503966497348           0.2250316439             -1.16214089611           -8.52675583139           -26.2367975606           2.42995863488            2.86482462968            7.0261017222             11.3573020724            -7.24209465762           9.82400594468            -0.614413899597          2.4354580923             0.313140399294           -1.84715324263           0.712246361291           0.39922087863            -0.581138293331          0.149610968788           135.007596001            -99.485816514            -45.6185487369           -169.26210655            93.3589105984            69.8534372701            -101.407635401           -43.2729992554           32.1532988984            163.58638345             
