                         ctHRe                    cHQ1                     ctWRe                    ctBRe                    ctGRe                    cbWRe                    cHQ3                     cHtbRe                   cHt                      cQl31                    cQl32                    cQl33                    cQl11                    cQl12                    cQl12                    cQe1                     cQe2                     cQe3                     ctl1                     ctl2                     ctl2                     cte1                     cte2                     cte3                     cleQt3Re11               cleQt3Re22               cleQt3Re33               cleQt1Re11               cleQt1Re22               cleQt1Re33               cQj31                    cQj38                    cQj11                    ctj1                     cQj18                    ctj8                     clj1                     cHbox                    ctu1                     ctb8                     clu                      cld                      cQb8                     ctd8                     cQd1                     cQd8                     ctd1                     cQu1                     cbBRe                    ctu8                     cQu8                     
rwgt9                    92.1605901238            -107.957916052           1.96278218619            1.1846220203             -0.415384130985          -32.1667182869           3.09759855207            77.0848192029            -59.6366239389           -0.928376725497          -47.1215184542           137.240704063            6.65819726398            -45.5956544019           -45.5956544019           3.50297979807            -170.053228767           -32.2839698036           100.696976491            -5.00345716147           -5.00345716147           83.5780800093            -108.806892563           1.86664568056            149.918211753            173.929317129            141.193612087            74.0809618376            64.8028732857            -137.550105126           -2.42520542843           0.32005626194            -1.69575088382           0.776346511721           5.40338416033            -0.576612461836          80.3053628141            83.2029997005            -36.3943097287           124.296244706            -73.5738124024           -34.0111570951           8.56662554298            110.929908221            165.301412757            156.443216816            -15.3914440649           149.256834086            165.985432278            -70.5622464905           94.3969533324            
rwgt10                   -95.5872442388           -35.215331473            -5.8422868405            4.34426586553            0.118389178528           5.33285986715            46.5686820187            -63.7653084175           107.15530225             70.230492236             166.878408897            -13.3752839955           134.392311906            -168.612009693           -168.612009693           -88.6933098917           -98.9929921476           174.275356288            44.3263846118            -116.583795678           -116.583795678           -14.7350008634           145.023293104            -177.34630629            168.311022253            -131.54331175            147.837360578            162.906535278            63.4303501341            58.7352889304            -1.74441740668           -1.56778919751           1.50156692734            -3.35705936404           -1.66205430386           3.58701963813            48.8014879131            80.2845638044            138.385383279            166.192672584            -48.088677023            134.000807194            -179.755283813           -166.503604001           108.649482308            -64.7378215026           -33.456134914            -159.175293549           170.932103721            177.373637976            -43.7277858708           
rwgt11                   -134.412535522           -3.57609363968           3.4310934276             7.26651767492            0.516830985352           -12.8384038322           66.9665446686            -148.474181932           55.9324933163            -120.147602528           110.286880278            142.177044355            -102.157757117           137.123397737            137.123397737            -53.7524659819           -112.88502165            -23.8522808229           -11.328414355            135.89294691             135.89294691             -67.2315333018           -66.3375137323           -161.429712754           -179.086300332           126.952405419            -147.687517738           92.8282748451            -171.106160771           -120.779938482           2.75917799586            -3.671070671             -1.42658489691           0.553510570756           5.8014563982             5.33178872084            -135.263212739           -141.374550656           -138.370628179           -171.7616735             -114.270865952           -63.8506204407           -57.1186230241           18.1825221169            -118.261771019           177.269649858            -38.848239872            -53.3114358781           -17.8839478741           -114.533855558           -28.5733040671           
rwgt12                   177.395787509            -16.6446726171           -4.02885179008           7.1281614119             0.517153401676           -31.2095723536           -18.5475436641           167.049715253            -73.6926255025           -3.49108029913           167.267317722            153.425488386            -113.103223288           -2.03470955613           -2.03470955613           -137.058101546           -111.563413524           -89.9939774748           28.4560485168            -38.5213626815           -38.5213626815           26.7055291607            -89.855174002            -154.020889267           -81.1143114019           164.046397031            71.3137623611            49.2479563107            -176.345191482           -68.7191771066           -2.74041725183           -7.49706997564           1.62397492409            -1.96728559006           -2.40998163176           3.08717693835            -178.12243495            -25.8018449049           -179.882054602           -29.5572673409           -40.0802461352           162.935582706            -29.1218051643           95.5390708176            43.7363863213            -155.722328675           91.8187172715            -63.1965313481           35.0215298493            -74.9269713464           37.1958461396            
rwgt13                   84.8068494339            38.8973210268            6.36194268207            -11.1021773577           0.052307052711           -0.0185646617441         -26.487467215            -16.9006362358           -24.8849516674           -106.154681141           170.768253618            34.4892809997            -133.433999137           58.6291796748            58.6291796748            12.5480759447            -139.510871428           -0.776678667231          177.466331514            -30.7067682566           -30.7067682566           -16.629956196            96.589938298             -83.703165305            28.5334306327            -14.4687570681           45.4130220742            121.961920818            -159.017079783           10.3744496835            2.73210327061            -6.9799452597            2.67335119112            -3.24800953321           5.54571383871            5.57449541855            1.54491471575            64.4641828559            -34.7393978006           90.7093484139            -11.7639982984           169.073997614            114.141789738            100.622777202            143.269010585            -115.010865077           144.035100257            -71.2361682343           138.935543063            171.472798134            115.641727453            
rwgt14                   -70.8677480025           86.5367284704            -7.90038109061           -7.50419682758           -0.353140452816          5.26515292392            -38.0723319618           124.277889462            -9.36995078393           14.7012034702            -144.360034716           -122.40928567            -141.619585356           -17.9040924325           -17.9040924325           -70.1733500124           -38.0181325475           79.8559380699            172.873335536            159.990703313            159.990703313            74.5759633608            -139.808887277           63.9555396508            44.4467391772            -8.06093533425           26.9083971967            -156.222649794           161.826001806            129.300636426            -2.32724927557           1.02278654768            -3.34682032254           1.98711449386            -6.59135230634           -0.27380903228           178.582365077            136.785866345            171.210778985            -144.367367923           3.33931733278            -123.863384014           145.730147961            -53.7539930379           167.422643436            24.1708253471            142.242256448            -91.1297230778           -98.1829732955           -164.11476379            122.793448755            
rwgt15                   -83.3367437937           -55.9894341202           0.635371511554           11.3135499888            0.151701501299           -28.1294862494           15.9724497682            -47.9409116149           -4.07226510282           162.106642834            122.153982043            -14.4490301534           -15.623864799            -85.400097429            -85.400097429            -177.483384921           10.0817431215            73.964015475             15.816382741             -55.5023036492           -55.5023036492           106.529731929            -148.729865288           121.660508144            80.6453895802            -1.02500024603           -24.4930009239           167.447659451            40.5656865685            89.6098615939            1.69040448955            -4.89357664711           2.47226351198            2.60205386104            3.98461363642            -4.26500445853           -30.8968010659           -171.504434307           -29.9613920689           137.743588127            -124.801209433           97.8947709046            144.772565473            -125.790385061           35.2022161841            -80.8633658179           22.9014342776            -66.7753800432           -136.445221085           89.4211283912            144.5128379              
rwgt16                   133.386328866            -55.704260478            -5.43967675975           -9.1646006291            0.164440038579           8.56601518824            33.101466789             -119.05989623            -12.419821645            75.9165306233            81.325474814             72.616057428             -95.2725581152           112.244359805            112.244359805            -140.682486021           157.593622818            163.76332413             -28.6164535269           176.680791508            176.680791508            125.670629474            -119.566417364           -103.992101275           43.1986446793            -136.179443546           35.2286362585            -103.109483084           169.989346231            139.829518101            0.28878058756            0.0203746548873          -1.67762749308           -0.116875129755          5.54294052345            2.02694067755            7.50426623461            -136.660781562           -167.583070196           -114.159991567           152.117853671            -7.26909761306           -81.7346425679           173.687544308            132.907813066            40.9798944456            -61.9216118166           -6.63402152708           -114.367282495           -89.5478673173           99.2995852349            
rwgt17                   167.389051863            101.431652694            8.2345333342             -0.598797404111          0.230618440961           -29.3593373095           67.9589613411            27.8611507178            19.2292290227            -8.25443545253           -150.651886221           -5.23774437531           -8.00760046051           -47.358646708            -47.358646708            127.941595552            -110.173411583           -76.9709957033           74.863464493             -13.5444159297           -13.5444159297           -129.346255235           -96.4869807578           -162.026482349           16.3118398446            -168.221105223           -145.790669475           111.33527763             6.52577228658            -123.307824316           0.975155642747           1.01763040822            0.36578942378            1.8308667386             -3.5708293161            -2.46937162729           35.7836542361            -59.3436565229           134.672968795            -60.4200214255           -47.7053802446           -26.441166008            102.1755995              -167.674919969           -37.1512911301           36.797118115             75.9943214029            -165.068142523           173.998535301            97.5313910144            93.6208077122            
rwgt18                   1.7717204452             -81.5807320184           -4.21195100846           -2.43206682658           0.502960190423           -2.77803067626           -42.4570561159           174.882590749            -32.2047664365           7.15632049685            -143.345041172           58.1423138803            27.9056616361            154.534412993            154.534412993            7.7448789306             11.4786986817            -87.4765305935           172.460907082            -12.0661278864           -12.0661278864           -102.09070003            -44.9001435024           -157.303920467           161.972699173            15.0808471103            -91.1262876382           -80.8361535048           93.181931697             -47.4825660701           2.02113422405            -1.52833265045           -3.24794474426           -0.962378878385          5.15097718614            -2.18493565194           67.4000055539            -112.49809589            -24.2043824701           -7.16407854067           137.536814647            -166.51202944            129.661004238            130.370059746            -15.8403633907           -2.89161782474           49.6247340898            -29.6117102147           88.3489001784            -161.51750623            98.4971193643            
rwgt19                   162.323650232            46.5504644746            -8.40798042271           0.657020709602           -0.386819480754          24.853322006             39.2443670798            -55.7690027248           -77.5144260046           178.328909537            -75.5558710787           -93.048480094            8.3378278385             -67.1417374298           -67.1417374298           -141.416353686           -168.009761606           157.646969629            -144.048453122           172.816961639            172.816961639            76.5983618311            123.585111198            -75.2252427914           46.2262028907            168.738478879            66.7698333605            67.3683000936            -93.8323372098           -62.6795565513           -3.30418139994           -3.01529350599           3.545122136              -2.79063102678           2.29061104212            2.41245823766            146.809243319            -158.534165208           97.9526310786            -94.3997707565           -90.4036425058           38.1676013474            50.1729230875            -83.5490407226           27.39581039              -165.08875643            -63.4264515107           48.459158969             35.733583175             2.71404756953            40.6708429571            
rwgt20                   85.9200994645            -102.086415208           -3.55019302969           7.55582146395            -0.245600459209          -20.117502355            -53.1370083857           25.8173222061            45.7660181104            -151.76676424            -36.5080358441           -95.1978704616           179.114243419            33.7043537526            33.7043537526            -177.442339515           133.538547365            -123.673110384           -45.9262917176           -161.499726714           -161.499726714           168.876676272            141.12142971             98.6559154783            67.5369640228            152.980224014            -141.057194058           117.08373036             -139.882373759           15.834723646             -0.986412172963          6.26312009785            -3.87963537481           -2.93246502603           4.90112940356            5.26504265942            -149.563629795           -66.9996870903           -23.272381468            141.503590621            21.4886600399            -10.8761821925           142.81483203             93.8929415709            -46.8245344278           148.348610376            139.857457129            97.6229791887            -2.38470825351           12.8999945156            -132.011472644           
rwgt21                   -130.054761359           57.7517037262            -7.63481289538           -3.47767555188           -0.431676195132          -30.4189787481           57.9614731914            46.935418493             101.533043326            142.240354056            117.194223009            -101.434074246           -145.125834707           92.6589633565            92.6589633565            -136.107582793           -85.1721295348           -26.578154622            167.61021817             -128.022527732           -128.022527732           -111.918090286           -29.2459398772           111.34627887             85.3585328167            -178.84475517            5.56902596329            7.49952251295            44.4215064699            -154.949731436           -1.56679309063           -4.75978172484           -0.823082592343          -3.93687536401           -0.631188588496          -5.42568806826           142.776514667            -57.0422544515           107.477230408            162.020184117            157.939583363            -74.2203652718           23.6227939516            100.838589588            133.744920014            45.4394475608            132.250439572            171.332607301            -126.097561122           -159.416095872           14.849453939             
rwgt22                   134.937381883            46.2571302005            -2.38574473866           -2.47658502393           0.328701185836           7.60720248611            39.3265233049            -117.899414629           -124.876949984           0.0352231417962          -75.1002458901           88.3072724288            105.119626663            82.4384407415            82.4384407415            156.865282217            78.6482398882            22.7696922523            55.2201545582            84.6880024511            84.6880024511            46.408047903             126.913128536            61.8344228888            120.747629856            111.765967271            46.9240091354            -30.4396559064           92.6282055142            4.33522317657            -3.52179034374           -2.54183344123           -1.31228570774           -3.75456014842           -2.29338548156           0.791710784808           38.8294780165            170.525430474            -27.2110854834           -116.514049511           27.7678273221            -125.153222719           116.746889524            -157.122539466           -83.2235856375           61.6393874599            141.606360497            54.190561076             -41.2293082507           -59.4727929482           -60.0617212504           
rwgt23                   -144.823281286           94.891311215             3.93974254513            4.14044797554            0.337085274173           -10.6409283798           -36.8442753739           165.726032062            3.70452929611            15.9687724602            -35.9444528788           143.508502904            -176.811743325           16.2840706459            16.2840706459            158.023089697            -5.70595239045           110.359852938            118.943236153            -22.9089787269           -22.9089787269           170.046203044            37.3057561516            -73.6770823547           -12.4266512918           -101.619312764           161.185139564            -160.137684678           -127.145724106           -81.2105719029           3.38700857087            4.75522387089            2.36611774873            -2.40246271601           -2.17546574618           2.75607939216            -48.3054782659           138.542016598            -25.7998684705           -123.047977912           -165.510336709           -139.675930589           -115.329761193           -48.9956208638           -47.8343748673           -107.132513804           152.611826708            109.686902137            -78.9865349264           -12.4860053525           68.4377349455            
rwgt24                   136.497431381            0.474962688579           -7.91112351187           -1.55686597453           0.157713246424           -8.63096085606           55.6047777454            -71.2770397655           -18.0754086207           -67.2931240632           -136.916014128           92.1998931524            -141.215988605           158.468850172            158.468850172            -6.89378736123           25.4601456974            172.25574437             132.401859281            -98.6871683685           -98.6871683685           1.51487465092            -122.104397173           59.3918308787            6.72332283384            -83.5685131542           174.433269357            -118.971688349           -22.3667811512           98.7303150524            1.12265919072            8.80405658768            -3.03865831239           3.80879629421            6.78597768536            -5.77939092289           -103.782695474           145.452558919            -50.9663311607           -132.987524708           -137.454349557           -45.0049275536           -66.904656582            133.539711412            -41.5720813765           35.4942154372            103.929846146            154.032616007            -9.49664742394           21.7207833111            99.1905662335            
rwgt25                   159.356930673            41.477373327             -3.78238500078           0.374336812801           -0.509728638835          21.9720665407            -21.2269385573           -125.838272952           -122.170688948           -101.847185497           -35.0521440937           40.8357543132            -126.459769669           -156.856938102           -156.856938102           -69.4898992835           -80.0730969982           -29.5739700352           107.089442754            -91.2455199634           -91.2455199634           -47.1416400455           -1.07448902884           -47.3958247056           -71.8365520248           88.9282921877            -67.4241371332           63.1261976686            35.4507280997            -152.628680551           -3.55769803686           -0.493734888761          0.69134629727            1.85669742143            -4.67630467044           3.02845419162            118.356970213            42.5809352053            -65.7287489086           -162.278356267           51.4842675116            -64.4409500493           35.9732591825            156.560838426            -47.6478182165           161.4630951              7.25607489167            -42.7880374293           -169.680026822           -112.63267829            57.3783922239            
rwgt26                   -53.9445052731           62.7381628955            -1.67498219521           -3.4044124477            -0.145574523398          18.8167503233            -51.1955875783           -135.007453686           69.5091808245            -100.257352629           -131.490869714           17.6249942388            13.6335626232            -103.441466044           -103.441466044           -123.519679148           -161.431091722           -132.224755439           -11.6978742561           -83.3977768563           -83.3977768563           -129.614697896           100.136024871            18.7268628767            -111.399694086           44.5892379089            140.292885433            150.353490266            -164.977323339           17.1728284476            1.43411129745            0.331911315252           3.17261691952            2.22268631415            3.67141988229            -3.70664619585           166.351504896            50.0810884295            116.688769178            21.5639651274            -63.8586814931           -71.7748100263           -108.52413617            -28.2924674945           79.0421414126            -111.036750607           -48.0237164261           -63.3788821358           71.5193738966            61.0001401509            88.2978244763            
rwgt27                   -135.493206737           -37.6602527215           -1.92052563517           0.79817019318            -0.175281058728          38.1568863113            47.3317495867            103.271045286            -83.7894508447           48.3918855554            -107.262863979           -31.6861607959           -0.289780910454          -62.6608251506           -62.6608251506           32.8156228039            55.7633483039            -69.8741530239           170.551230115            123.623437589            123.623437589            -110.748021293           89.2561958146            -0.851345546306          -46.4507608969           -171.433624876           122.172876115            154.84706959             112.129102686            82.0705443449            -1.16182178368           8.4332763104             -1.28372571033           0.434288714328           -2.39489618918           0.71991370985            -125.966421713           -25.0624729755           -74.4637912871           -49.2938875619           11.3229615991            174.289829859            57.1743466084            -144.725210319           -171.221140312           -142.479869443           -158.743434735           -16.5843264306           -144.641317416           -172.172165224           -72.93048383             
rwgt28                   -137.092181872           -26.6381734572           0.630695790846           -6.88895195844           -0.430840448676          -12.8470065715           -6.53764873304           164.814420522            108.397211171            -55.309838722            67.3999969467            117.925367022            21.6659713995            147.157295373            147.157295373            -162.488918716           49.9931147408            105.695284784            -69.2805846251           -171.99172842            -171.99172842            152.713954275            -12.4717121236           -23.7037346889           -148.2972016             -103.500803212           98.9328321819            -121.928708714           94.3067233591            -1.31645562495           3.2668176093             1.49892985663            0.676574043136           -2.15578860611           -3.45873779916           3.30535290039            13.9588236611            74.5067135549            152.788546446            -68.1406889612           -27.310699832            -174.158368699           143.229780091            -159.437806599           -56.2584720687           -123.609851722           42.6383013172            -18.5264709083           -158.526053931           -108.342745825           94.4711001175            
rwgt29                   -34.1056126517           114.735536844            -6.77970396662           5.21384970059            0.489007291108           22.1864520592            -70.8855375266           -60.494699926            119.934019643            128.401273187            137.302600362            75.9893047641            95.0289154712            19.9290293293            19.9290293293            52.080432705             -15.9017075465           -26.1648799527           136.845699861            -64.2960430408           -64.2960430408           -80.3056830208           110.543610644            -165.854178594           92.0439913238            -70.4882028712           -41.3293243056           15.5486992962            -152.945100271           98.2920858965            2.71699642569            6.14682415123            -3.39282022485           0.919464362046           -5.47880311094           3.80689765157            -154.791716827           109.590137844            43.464053218             -15.3324081388           -153.581301751           48.2858440136            146.984038087            -118.535436353           138.247401757            -22.1398412419           -40.7770331191           -102.095707332           29.3728536744            -121.907182341           104.34690832             
rwgt30                   -135.920624368           -57.9751739328           6.79180177128            -0.980106788884          0.396748249129           19.6313961003            -15.9118093608           -81.9795198095           -85.5640212787           -101.169929823           44.0689569181            100.588509849            -114.782379013           84.4005993052            84.4005993052            115.07119032             59.5317418411            -143.844824412           -84.1084088737           -6.4571461249            -6.4571461249            -116.710051124           -53.8436002251           113.356616715            84.8878325791            -6.45051007039           -64.4460107153           -87.2640189272           89.5517116038            -69.674457051            3.69349898781            0.456931218767           0.708993975174           -0.796051717644          3.63437404793            0.235412221964           -133.819405596           123.177106861            126.471949664            -160.801019071           8.04799989137            34.6670207033            58.5156971397            -134.75951852            -61.6565969914           10.2805169716            -159.246648612           164.684781996            175.281965562            91.249307133             148.397813594            
rwgt31                   69.0582034795            -114.699673524           -0.99997364374           -5.2425353326            0.426673480608           -13.3783824356           -22.5766340037           -22.0550544775           80.7348399156            82.0796288085            -69.6931138129           -107.202294724           176.227128768            -33.9362710196           -33.9362710196           -26.4277009201           -133.687311959           -47.0825431155           -82.7264741828           69.7060229422            69.7060229422            5.43441405964            -19.6380583871           82.3901258503            153.94593273             -136.860801377           -63.1853867174           -133.018068964           -116.971140613           -51.7848875075           -3.7183507699            -4.7386256342            -2.61907155471           3.22479661698            3.15911517301            -0.722219014067          -8.27738034228           69.7898503871            -170.106769315           -158.878898708           5.24965355573            -37.7095158351           -140.651841043           -51.8135021934           1.40014659644            14.16546937              18.0766285243            -77.4212935863           25.0013207224            15.5614846448            -14.2171621043           
rwgt32                   47.301488781             -85.96098055             -5.96588504192           -4.83875602368           -0.081647661926          8.16112019229            -38.8024327005           -96.8484109055           28.043540604             -54.0805517962           -32.6511699224           -148.241928231           153.297964993            11.3853617992            11.3853617992            125.09335483             -26.9125203608           -18.9626299622           173.866447284            84.1229244055            84.1229244055            -86.1159019774           108.335234534            146.005991885            47.1829565058            -118.304583235           37.3418909361            41.1967176599            -12.6345950359           -174.464073623           2.37107371013            -6.82457199644           -1.20507816865           2.58102723811            -2.0154972081            -2.45297176673           104.515717443            -84.7708956879           -101.647504112           -97.5012568972           -141.750876758           -115.835152747           138.730122469            110.500203053            145.158101484            105.38065943             -108.682390287           -176.70764783            -170.829676346           -66.9184665572           176.773641707            
