                    ctW                 ctp                 cpQM                ctei                ctli                cQei                ctZ                 cQlMi               cQl3i               ctG                 ctlTi               cbW                 cpQ3                cptb                cpt                 ctlSi               cQq13               cQq83               cQq11               ctq1                cQq81               ctq8                
rwgt9               -0.989048823155     38.4970757436       10.062803656        114.842912692       93.4967612869       -159.353939851      7.96323094116       43.1347261937       -24.3742896928      0.329311275407      10.2728659146       -55.6136671967      -3.57793458334      -150.207319368      -5.47841230279      -149.9726499        -0.392770455674     0.255441506663      -0.614346981889     0.578718219574      -0.493822227298     0.413139523612      
rwgt10              -1.3478450421       -57.2849177879      -10.153299819       38.0330054312       97.8466956655       159.739970702       3.95276675973       26.3070526159       -2.70283041992      -0.158058561035     12.7676508409       125.052064025       5.19061032895       19.2513097428       9.31955233414       118.070918188       -0.0733448932121    0.485020548456      -0.228732515856     -0.214423308862     0.171107120807      -0.647254370498     
rwgt11              0.163108172583      -60.5234049885      -1.1007346437       73.1572950327       -17.882069363       92.7057567753       -9.16303031718      -36.0990304984      -15.2992832435      -0.301450100413     -12.9857759432      95.6285887721       -4.39847269937      -51.3463728382      -11.8092803821      -170.053766413      0.0156572507019     0.00286342617121    -0.658706530523     0.157164569638      -0.444128946151     0.0888261534507     
rwgt12              -0.787209263615     38.8357940797       1.56935103734       81.7745371494       -18.1400111707      -124.498450395      8.77074446634       -6.89033340329      11.3998351903       0.535096017006      -10.9554875566      107.813158261       5.73096502683       -158.881847167      15.3510716109       179.060109791       0.0268782018213     0.445272322354      0.112665912857      -0.369989558049     -0.0728928085951    0.222555913156      
rwgt13              -0.592170664342     62.0524275948       -6.963413133        -110.222268241      137.249473722       173.948532015       -10.6920981128      58.7526311543       17.2579253777       -0.36931647453      7.07998646293       -116.237474262      5.19795028207       0.870289659072      4.86768406004       87.5025055759       -0.407871907199     0.0886282349046     -0.00362466100847   -0.563050184182     0.507621142475      0.00432348524821    
rwgt14              -2.04682734281      21.5961235515       -0.329304639785     -113.895985248      -5.2196082347       169.003055923       -8.05158913076      13.4170672275       -3.65216882909      0.542905845185      -17.8705528685      60.8326474922       1.11854200503       -96.9341170839      -4.8519657341       146.307862149       -0.416030702491     -0.291718330115     0.548378697891      0.476953260591      0.690904462683      0.512323908878      
rwgt15              0.989874587252      -77.1707828634      -10.0651303695      -120.435953911      54.2622451529       124.03655057        11.0219830411       -0.678643802111     24.4386264834       0.604462247282      -17.2651207749      154.842495114       0.198499578415      4.31581682281       2.72890462415       154.194828485       0.379065982546      -0.428868012525     -0.591913545171     -0.450502922487     0.138123770475      -0.367194637953     
rwgt16              1.63770024068       19.3952461227       -0.186667784814     -91.2001381767      -73.4892797257      81.9705503086       -3.95920911994      -21.0846335306      12.1941247534       -0.204370450604     -12.230516312       -116.101242794      6.97994099743       20.8316268112       -4.04757108248      118.409043606       0.37966147404       -0.663081881052     -0.654491464853     -0.271010732713     0.326122809401      -0.432770368051     
rwgt17              0.736546925741      3.5062805611        4.81129485695       -22.227643965       -38.387531719       68.8133501286       -1.9021516601       50.7145190765       -17.9523038893      -0.469291771119     -12.6549095843      99.9972217594       -2.18556884478      -165.672791847      -12.3851644186      -43.2214683803      -0.270523121807     -0.717769964867     0.0163148993304     0.16116355766       0.0881131018135     0.510621549498      
rwgt18              -0.4162683602       -23.157894024       5.89078496641       -174.332952014      82.974323403        -147.653831223      9.60235005961       10.8806242735       -24.394034509       -0.158789835285     -14.2427634881      102.31612774        4.19102997187       -77.8832701287      -15.0200476486      -40.4806744093      0.0233711777563     -0.516381143139     -0.604233894641     -0.299046044625     0.455295182651      0.521840856009      
rwgt19              -0.366038771438     76.0213538773       -7.18860763733      142.828630742       96.8591737991       -61.0981322338      2.11815832339       -50.3062432241      -8.14593479422      -0.138162472655     13.7318991069       73.7354985756       -4.43087819782      106.823984073       2.69429215202       32.741056701        0.382335415495      -0.756577147608     0.559638159647      -0.438845708089     -0.617028184014     0.544646868448      
rwgt20              -0.127211310753     -52.180330504       -9.10971931428      135.78853611        -10.8203841193      124.183200618       -0.324017852271     -54.8677104632      -5.84598048949      0.12339226846       -6.18857139302      -153.063652936      6.31208585263       167.323122195       -0.486517735474     82.4659460021       0.163014777007      -0.170990217537     0.357944425144      0.271307462546      -0.563095038884     0.040743675861      
rwgt21              -0.391115360504     20.8851651897       -5.48093176624      -15.9462795428      -47.3898090536      -127.441829629      1.1458760598        -22.7311893379      18.5413223757       0.0425001496979     18.2813165153       -178.260288302      3.72690847204       -149.902335668      10.7884398702       -61.3835634296      -0.387859382974     0.470242615901      0.21003365378       -0.246116926236     0.192967140589      -0.206158862267     
rwgt22              -0.437351977216     39.9733928446       -9.9281837042       -21.5648526207      42.2031574572       -32.1944216738      3.07825621998       -8.82481448388      1.86800972817       -0.327164953386     8.84306891395       131.731822964       3.28256578121       -120.771708464      -11.8066584707      43.2988771216       0.143994168205      0.902870801449      -0.0331653715822    -0.190744256214     0.68496614351       0.617531917307      
rwgt23              1.85193185136       51.9951441306       2.45146220481       59.4835210974       -76.6900071302      163.909501851       3.02038902937       -41.9423384098      31.7332833736       -0.287769661512     6.19867357353       -111.692313676      3.36037498545       167.620560849       14.956321352        78.4758274273       0.419432331354      0.504729696171      0.423979776786      0.556169522562      -0.474598946901     -0.596477674657     
rwgt24              -1.29075734285      -70.8488914045      2.26825079782       75.7417929778       -102.537757099      86.1807684184       11.9301607282       -46.6042010732      14.4303496338       0.0205216939122     12.3885536528       30.5469186272       3.81243000812       -108.161001185      -12.6435153867      -14.3407045214      -0.146669641393     0.418579082253      -0.0814342303772    0.415711640998      0.54927515831       -0.464671955713     
rwgt25              -0.530425665567     62.1332574802       3.94428057715       65.3345085371       -11.3562988557      0.217166495797      2.71332946321       41.2404973712       -16.2224670713      -0.00571221998108   4.98977673852       -8.50097831879      1.48424112526       -74.767543114       -11.5206649087      -110.155033689      -0.23736676155      0.582389103158      0.380399819356      0.481779920375      -0.29748627249      0.1255320467        
rwgt26              -1.02944414667      43.7180695893       -6.11449856322      -37.5621652278      -29.0329083139      32.4246110139       -2.35819394286      -23.979824792       14.7552136246       0.146851047822      7.80091004313       -114.611200291      -2.70883560004      -156.615923461      -5.9296549544       56.8657411634       0.375656838597      0.871899043022      0.33480066255       0.366100220387      0.119925522212      0.395297141475      
rwgt27              1.7968301887        -55.8175368605      4.98732366835       -30.7579484556      79.0262775909       95.4185145178       6.24805773505       -5.14131398798      16.8915093585       0.24334559176       -18.5349217576      170.626647754       -3.32477732458      -80.3583882336      14.0707993261       -167.961500727      -0.153739009594     0.164518350503      -0.178401059731     0.0520782699586     0.024682780799      0.322774859805      
rwgt28              -0.494875900647     -78.7805022733      -2.03016312778      -18.8929234922      -29.2118434547      -165.739983747      7.8373930542        7.90079889925       -29.0239460967      -0.242666098911     12.039921548        -81.1573480582      -3.55812838774      172.819139408       -8.9679765269       -16.264468358       -0.115109092693     -0.61634600473      -0.64472659064      -0.166467636987     0.677974083319      -0.136107532676     
rwgt29              -0.107328896887     -69.49934596        0.422209366689      -93.0439683911      35.9542768595       -176.996064596      6.33647621378       56.9127169416       7.10728856267       -0.372164836573     18.3316996879       77.3684926942       3.34188972425       92.5309500936       4.43582071572       72.8786304582       0.179870758017      0.896122907501      0.616952646662      -0.0943532625098    0.0266119371529     -0.0786021575498    
rwgt30              -0.870733649778     -8.59309197455      9.48015910034       -144.743592819      39.8260805358       -146.877530731      -4.4877776836       -31.3225807232      1.85580678474       0.142391714124      10.1844067047       -97.3921168566      0.140679221516      30.2275716404       5.63078885049       27.0648918465       -0.00609715281409   0.351169988891      -0.226001032918     -0.0646035304142    0.0325106279664     -0.299357544982     
rwgt31              -0.131289554601     -54.4446411136      2.95685984984       -18.6053439675      85.9205682817       79.6960926135       5.39778194263       -56.9194574885      3.10274359429       0.600260533631      -0.903123428983     -92.5099060813      5.72618137499       -147.144498719      10.1557465429       -12.6157168905      -0.225823622231     0.428805695747      0.48309637054       -0.598382525771     -0.10033487995      0.050333466708      
rwgt32              0.697118369652      -21.372387314       -7.11885573842      45.4064063245       -50.3486332263      57.0090213492       -10.9509806244      31.2059238743       -3.29849267471      -0.266317224765     7.53724596873       119.767427898       4.97539615154       45.8063264477       9.60228504428       168.398541754       -0.409318980486     -0.866827852207     -0.0743884957845    0.379118445834      -0.445069758685     -0.0394881421445    
rwgt33              -1.16877045268      -79.5256099155      1.66804015857       -26.599020052       79.6949293904       152.563916538       3.19050969946       32.6571714891       -24.5501790319      -0.23785487428      14.2256250771       123.441064225       -4.05486689083      108.391331193       2.99862696131       -39.5940238735      0.0501014526903     0.0106037813383     -0.285632087738     0.208447617714      0.0410481170506     0.29108297072       
rwgt34              0.0672823967117     62.2354828211       10.6672855743       37.9674051048       -71.137287301       18.5318256885       11.2838368364       -58.1334847955      -11.2416460905      -0.275127629066     -13.2213267347      133.923216737       1.24788932914       45.722646023        2.80436860094       -71.8617505918      -0.420028431182     -0.76540793093      -0.493800747092     0.341110997376      0.586800473631      -0.304958562808     
rwgt35              -0.338403763555     -19.0204335174      0.0588432864265     95.6298352614       34.2425821912       -24.9132444947      -11.9613640112      49.1246285786       13.0697266414       0.0320208642111     8.37336205407       22.5981263139       -2.39609807756      -94.7675841739      6.38667060677       4.11491307183       0.012251207437      0.717540082076      -0.491114315324     0.446150399344      -0.260796777347     0.0840433950395     
rwgt36              0.982359464249      77.3277773323       -6.50998040268      3.54493158998       -49.3339464417      -1.31914526329      -7.12044381928      -7.93217883324      29.3156660967       -0.484643583655     -15.1130618495      24.7006573786       6.0030740122        -29.7132238144      10.901178763        76.0879753686       0.256833109788      -0.541567989474     -0.437202492966     0.0866993205456     -0.544189333725     -0.0260006202316    
rwgt37              -1.76809848728      23.4324114944       -3.6496557294       49.1280845422       130.139464624       19.7415884986       -0.54402922449      51.1117167197       32.4728902829       0.270214918345      -5.50706169003      177.129062215       -0.314458040172     112.490744974       -3.64004948185      -124.102481405      0.189189890264      0.928549913663      -0.0829326760596    0.182862417502      -0.286560270556     0.635341491856      
rwgt38              -1.14218775901      18.5276678162       -10.2899474609      162.78847472        -46.9595192507      60.4821533086       3.09095627778       30.6839922867       29.6293583626       0.174911174015      -9.19394389117      62.2591949656       -6.11054127325      86.0987017487       7.29863687664       -111.315164801      0.0518296390978     -0.265926076863     -0.51693344808      0.539321077656      0.0951276671265     0.643269183777      
rwgt39              -1.98610765332      62.9292702917       6.60479624735       131.629814418       -120.641809052      170.011795108       7.44071043042       4.37545957638       -19.6896876325      -0.43159332555      -17.3812689359      113.496855485       5.26282415476       -129.633345665      -11.9733261777      4.14356273817       -0.202197945981     -0.337295086205     0.396441385373      -0.42821450987      0.48745898953       -0.356829388321     
rwgt40              0.73253494024       80.5430415642       -7.64853369326      -145.27540328       -40.9084263274      8.26461347904       -4.05945669825      -48.4407060147      7.4529720493        0.247415448973      16.0166487475       46.3769007885       -6.79533852941      21.7672091652       -4.82093738983      -18.6312743699      0.417201335606      -0.489117286228     -0.0343098758985    0.116553087513      -0.604342483126     -0.466609072685     
rwgt41              -0.195005693329     -32.2119284825      3.55197394969       63.7558819049       77.8211268233       -159.211987216      -11.7574422127      -43.522527858       -0.123958537945     0.154617866116      7.05762668387       -17.0010935923      2.20079200851       83.2294101399       -2.39528980542      -12.7819844609      0.248281645205      -0.24479855571      -0.0661056691755    0.11416822556       -0.462067281437     -0.268052073962     
rwgt42              1.69804398173       67.1888457156       7.88881360318       116.453314397       -101.285913778      169.117060955       4.45591558621       40.7238444499       -5.91240452337      -0.136300155112     15.2526637718       -110.43504464       6.56799162186       -78.8510725073      8.76389713761       -126.110850922      0.276421679219      0.735723549555      0.281266656587      0.622749640034      -0.602745877269     0.162580202759      
rwgt43              0.95303896223       4.81111923456       -9.5414045627       -159.12731352       -96.7119808349      -100.905928728      9.48329402931       -46.181522671       -3.42541004437      -0.494569496518     -10.4552323956      -135.12771499       -2.4319910058       -111.170989255      10.3368407591       -143.398189201      0.107148864678      0.881647120168      -0.436044247543     0.590814992511      -0.228531897941     -0.598808490822     
rwgt44              -1.28539724664      -49.883550963       9.54830147439       70.7379816905       126.520102908       -35.3515317421      -8.40325335733      -46.9892401869      2.58495065341       -0.307563731501     7.36572510101       39.2342395458       -0.883768424038     -132.410609324      2.06038388775       -49.3805932282      -0.279219300692     -0.594553476161     0.497639300529      0.454087886044      -0.567999959338     0.248871126718      
rwgt45              0.209454436564      67.9099495354       -3.1796644208       34.2869114573       -128.839732954      -48.2226816065      -1.06476836446      -37.6276882786      31.7873796665       0.4762725263        2.01570787146       137.327706797       3.59497914689       -93.4071810152      0.268224191032      162.42703743        0.43387686462       0.196175161474      -0.152406687735     0.0427605301473     -0.0572696656277    -0.258614276521     
rwgt46              -1.95405537982      -27.9408616919      -5.09377577958      102.618350339       -119.09961795       -12.3485421227      11.1957297723       45.7945397754       4.14041790694       -0.280018814846     -16.7692309521      -28.3516399382      4.20036504751       150.878293138       -15.79899265        -36.6353654405      -0.0437915866849    -0.857566041881     0.0477408026823     -0.0223342405632    0.58998455611       0.521221146708      
rwgt47              1.94848275567       36.9117817397       0.177156501331      26.6350810287       -112.502910834      -38.8424206597      -0.7133266749       -39.963574571       16.9496021542       0.252584289549      6.65723525759       -86.0244140728      0.909150996978      -118.364347716      2.02347844184       116.705538819       0.0356971918816     0.0672299778078     -0.592995513777     -0.112435928438     0.418561182067      -0.162044667514     
rwgt48              -1.02058710307      82.3372004308       5.35677786905       136.520645443       44.3396286024       134.373062086       -12.1814466469      50.2419307708       10.3659803878       -0.389571153978     -19.0697786409      -119.261490413      2.69715314303       -13.3539897972      0.734904452991      -143.68946891       0.133154990329      0.436763460199      -0.31740248818      -0.525730630465     -0.220475460109     0.214638562103      
rwgt49              0.228783020586      -12.9473766685      -6.68365313922      0.735331483193      -4.45329105524      -90.4671810411      2.50402115374       22.4261294806       -23.6538019522      -0.593489359319     -15.161520334       -100.586492175      -2.12456645347      -25.15455908        -7.43353822534      50.7645280835       -0.435553645088     -0.580654144626     -0.28295720741      0.0868388496231     -0.230790741744     -0.14498720309      
rwgt50              1.65485676518       -27.839344689       -3.24271255864      62.9041909092       124.452815438       164.010058874       -10.7587441969      3.94203856145       -7.45698488806      -0.159277222377     -12.9860479267      -89.9668267817      -0.328850996552     -170.873244845      0.909876958375      72.6784982796       -0.419409537095     -0.539421419328     0.660751374305      -0.619095339014     -0.222337333448     -0.610734491792     
rwgt51              1.38408339656       66.4118496585       4.52661490893       -65.6554609221      134.255755341       -50.5762462133      -5.86984577327      -3.10298315328      5.77541566937       -0.471252103887     -10.2734000836      -91.6649677084      -2.11997260247      150.294146267       -3.83341012289      8.19909816755       0.255932709838      0.361627170796      -0.00871671575801   -0.636264949373     0.286367377251      0.468234238066      
rwgt52              -1.15663073091      0.376982434237      -5.22086906707      51.0707784519       112.442738923       72.7464551582       9.70452704494       54.6544106609       13.9493805833       0.128023111761      -18.6082726345      39.9546076437       0.74397705999       -9.31321655926      -4.00689734317      161.548338319       -0.320740293068     0.684261293307      0.654435083977      -0.193324614337     0.68428908205       -0.552849201197     
rwgt53              1.54397717376       -71.1209486282      4.84140285995       26.2593779529       109.692583017       -107.668399493      6.72032454279       38.6233996407       28.2452619049       0.227843153099      -12.4182880018      -149.768383273      5.2471377711        -133.324911371      -12.3681215438      -48.6987023898      -0.315932186675     0.578695761815      -0.149215984767     0.200889421577      0.717948844298      0.0490174919169     
rwgt54              1.77529355132       -70.9298118597      10.1021868332       -0.578708089123     -11.9926274808      21.6207376279       -3.03749035768      -46.3295538593      -15.7215266199      -0.523000484773     -1.55218231573      62.874307695        -3.68588170694      -153.742772071      12.4117005631       -24.8317985872      -0.227303190925     0.907698988084      -0.453545007865     -0.466650259211     0.619036517382      0.381975449631      
rwgt55              0.572168685247      -47.8384701282      -11.9278678387      -100.62937263       49.6634181549       27.1905937368       -9.16905198658      11.5163758808       -18.8043894217      0.0324525466663     8.25003642818       14.0309368192       -6.1237984738       -110.296607994      -14.9019009535      9.7535050572        -0.0278235532758    -0.848055529516     0.0147668177558     -0.549462285728     -0.25410030924      -0.407414449761     
rwgt56              -2.00398971538      -54.775780432       -11.2595520617      -115.261415763      -33.8544291534      -132.666979628      -4.93549621156      -28.087543396       -0.527211183564     -0.171968622084     10.9200206481       153.832895813       -4.02163987722      21.0825557702       -5.52898448107      -119.253105919      0.27242806967       0.370325470022      -0.484130019145     0.134213900443      0.195542220533      -0.55565513807      
rwgt57              -0.405035828636     -26.0167549006      -10.183629902       176.83333841        104.168073039       79.5314705951       11.9933893474       4.51773359453       13.6771055126       -0.539299557381     11.4986516891       -147.984241359      -1.39976821695      -2.27170758443      8.17421679389       -87.9361657676      -0.290526638617     -0.138214260996     -0.0994559082017    0.51607024584       -0.458017298134     -0.19160929821      
rwgt58              -1.86540559796      78.8262236465       0.101700242215      -98.366521994       47.0723837563       -96.4232541194      -9.21861225372      0.119888456681      -19.295626523       -0.579349879698     -3.96622327899      -30.2569898635      2.00979950634       -100.821826653      4.89638026804       22.9807557273       -0.0118837603967    0.459621755234      0.521131459049      -0.15005954272      -0.463634783741     -0.0725797058618    
rwgt59              -0.0474564133523    -17.4096223285      9.5413428255        121.773720256       -56.0430040581      -154.255350386      -11.2476512987      -11.4847646972      20.794752305        0.565860384214      9.95724450108       41.9601177424       -4.10248186702      -164.466308776      -8.60137137717      -81.2858132437      -0.0832449796582    -0.856552936722     -0.102927248186     -0.539566267524     0.287081011612      0.0729678731965     
rwgt60              1.17689656347       -11.350608646       -9.82038015743      113.554527835       -71.3536547824      -178.386189975      -6.20387590206      -50.5622032107      -31.38953534        0.332272826145      -14.0322278023      -6.27232820313      -0.0830635522106    -62.6937892382      5.34227595642       152.715651874       -0.0867117858594    -0.560975479224     -0.334372232058     -0.513915689117     0.668268563496      -0.499356828984     
rwgt61              -0.190024471063     47.0627972335       -7.28785530075      94.047402024        36.1575620458       137.282039497       -8.74964188099      -25.2412180693      15.8499921455       -0.0534683201271    9.22392800309       -43.113531275       3.07746731046       -26.4655079885      10.9983304702       99.0610359311       0.32367172416       0.807972280765      0.560436984533      -0.332875543522     -0.39563162208      0.576481983872      
rwgt62              1.72414496433       84.6855655392       -1.87526097782      95.8052852592       78.0547656662       8.20659880734       10.2605415964       4.10540656617       30.5413009016       -0.253804240419     -0.3607005008       -50.8813220834      0.455101740728      42.2388807331       -10.5255352172      68.0909411114       -0.357382266495     0.394828900188      -0.0930750802501    0.377493672502      -0.0666282851077    -0.0617876050165    
rwgt63              -1.22838885615      69.1767545219       0.414861239154      -87.0545855762      -39.0286731813      -32.0049904059      11.544509271        52.3315359725       12.5689346012       0.041588137796      -18.3864110688      -108.403623513      4.52658467058       88.6640666116       -2.29575202926      31.1119635782       -0.117540655785     -0.766586468157     0.615216111616      -0.327544286462     -0.517765637542     -0.333534991873     
rwgt64              0.044865900399      57.2330080231       -2.01489144739      -82.4809694709      -54.2625027853      -175.568801467      8.04832400194       -5.44869989707      -10.3806823599      -0.312710655136     -15.0528988636      159.190888275       5.32524110391       80.9898258195       11.3943661939       138.256941351       -0.172244320407     0.0992765658835     0.233870754307      -0.244280969181     -0.152546767505     0.215042406959      
rwgt65              -1.59374701067      55.7402969851       2.37600736335       -97.6764916124      119.27887563        -40.5773996056      -11.8449138645      58.427056369        27.8322249231       0.573624754194      -8.16901517705      105.133006999       1.59745240216       169.189281024       8.87821171286       -32.7419373983      0.117765529564      0.238318028767      0.308018760177      -0.59666158899      0.297198840651      -0.615824188401     
rwgt66              -2.02883428929      -51.193698881       11.932857938        -37.0403646017      23.4351472092       45.1426132603       -10.0730343494      -57.5117107678      -1.74040842876      -0.131915447622     3.86895966735       -152.957917595      6.16056650495       -72.1399095312      -12.8822057201      -83.0672242111      -0.363347315909     0.171462075965      0.271895156148      0.271711287053      0.410975987515      -0.337367316773     
rwgt67              1.77437640962       50.8694413345       1.1404280103        33.8275003683       59.2824546479       11.6912862137       -0.319465626475     19.2769085116       -23.4268881027      0.099824276567      -19.156982096       143.201819551       -3.83051293356      -103.212908302      -11.3068210215      140.851366001       -0.0819624908925    0.423256299094      0.175366355432      -0.0440699167557    0.551007964371      -0.423738418218     
rwgt68              -1.1037209828       37.6170572117       3.08383623273       -18.7835840667      84.3608390324       -156.538782932      -8.29893486585      -42.2476557674      -4.81587026587      -0.150615029228     -9.44297389513      -129.402031125      -4.44815196542      -168.093940585      -4.68334821855      103.042492632       0.106773633827      0.862388490792      0.41213398214       0.658115273726      -0.402522871498     0.444552080431      
rwgt69              -1.21882916563      -0.217929664367     5.57961724196       -38.8537205767      -124.267600658      -149.298935321      7.82737388667       8.11164193548       17.2527927776       -0.0440722091473    -6.49426779416      70.9794846573       1.05902005711       -3.47421721564      12.1449553827       6.06447772361       -0.129209443587     0.835206846611      -0.252248484404     -0.113649321153     -0.193970142365     0.0284048913365     
rwgt70              -1.32186668931      -42.4322040697      -9.14961417421      116.541730042       -77.5466558388      -6.1148528072       8.21648500103       -6.58549657543      -19.1124588303      0.140058154733      -0.477387966391     58.9372158244       -4.80431152892      -16.3496209871      -4.70242749636      -44.7225073271      -0.0790341525687    0.778451392211      0.153269497518      -0.365081182209     -0.289295149488     -0.146888301259     
rwgt71              0.201090035996      -54.8356018255      -0.0438211211947    67.805537559        -84.1669804579      -46.0055480711      5.54063522987       47.937219292        -16.7830795964      -0.20255770743      11.9136486463       -171.492793114      3.83233829544       39.6403063073       -6.30101700642      138.14109374        0.0781480824537     0.12381876345       -0.373542243526     0.171473235371      0.310882236874      -0.483057192843     
rwgt72              -0.935178740011     77.347973239        -2.70410136004      -18.6535376626      -58.1015466746      -34.7084871708      10.5851307969       -42.8575783665      16.3918767713       -0.591755621217     0.422951702697      2.61412296905       -2.57644293417      83.7494172714       10.8761550519       -168.033710876      -0.199867901668     0.85692162623       0.293477716755      0.10623428517       -0.122171192641     0.518667308339      
rwgt73              -2.05510678544      -2.30429231182      -3.46686554977      -99.5235100706      7.18977396361       57.3136068938       -12.7024093559      -22.9752440048      5.0858632953        0.156519762765      -7.38909442906      3.14015755056       -0.379572121659     62.6306159334       8.00099630167       24.0854672272       0.388338302558      -0.564862227934     0.483710895627      -0.629867073323     0.469876482566      0.227058743074      
rwgt74              -1.4311262601       35.3150669872       -1.79840723624      35.1722468496       63.7758142007       -129.937219101      11.7907180149       42.9086986699       16.2305485143       0.221789595676      -10.4106080397      122.590070185       -1.39720552114      119.523286179       -2.313276735        -36.9703662808      0.231661383441      -0.480097025808     0.299143653713      0.462684401572      -0.465919405475     -0.267765978867     
rwgt75              -0.823897519972     -75.7748234411      -7.01851056308      154.169648301       84.7856693775       7.39210285717       -9.50647538478      21.873077069        23.6770502318       0.0759685606801     -0.211043616158     14.2798042725       -4.7193738114       163.941410303       -0.633433676079     135.299672088       0.208702853522      0.170582664307      -0.130752560095     0.405771558021      -0.0853322232364    0.36086754306       
rwgt76              1.9620231274        30.6618939459       9.04723879251       -139.720405722      62.2528211338       -24.4536409413      8.50943878898       43.8373722917       31.2785092052       -0.154719696572     3.56405218937       -88.2762816648      4.57790642731       -114.032048624      1.82142321225       48.456921756        0.0319351627778     0.649452802101      0.45141414554       0.0457910229172     0.084526328209      0.637564607219      
rwgt77              0.921548985764      59.0598980067       -0.483477524178     -96.8877700603      -66.4478849188      161.193878626       -8.44745401812      52.9925125093       32.2113260912       -0.402645267975     2.4195248387        -173.358431721      -5.30121414805      141.838308879       9.12105974495       138.001153327       0.0209175650213     0.432402096659      -0.161077063966     -0.424942522214     0.659561062266      -0.513868722789     
rwgt78              1.29523484429       -28.4629331629      -6.55815735037      26.9435100242       -28.9816451596      170.30564696        1.1032173688        -32.8083971275      -21.6128732639      0.493583951264      2.14656454464       67.594564709        -6.53840539712      69.8711974344       1.41190131731       178.952373541       0.280247226048      -0.591441222438     -0.476707954422     0.124208030788      0.574952712998      -0.348658043773     
rwgt79              1.08989282242       -68.4454322984      -4.3901075508       -121.626878431      134.243013202       144.23763566        2.4571043539        -56.8148631228      20.2041577154       0.0538450718867     -20.5296787002      149.150843344       2.68787775494       -90.9329971834      9.51509910481       154.349927279       0.00946442036528    -0.748699235914     0.343450241479      -0.186756698007     0.303261897739      -0.109383679652     
