                    ctW                 ctp                 cpQM                ctei                ctli                cQei                ctZ                 cQlMi               cQl3i               ctG                 ctlTi               cbW                 cpQ3                cptb                cpt                 ctlSi               
rwgt79              1.97223762529       5.42259808156       41.6240354697       -7.89014314278      -8.64889655992      -6.10467929801      -2.38057876588      -8.74141642708      -1.97087501956      -0.514654858811     1.48462664892       -0.276565567381     -3.27183683442      15.5010596796       -17.5410806368      11.14230029         
rwgt80              3.4740289649        -7.49548760039      25.6920144655       -1.22175666962      -8.68987453716      -2.69184229481      -3.57564297761      9.9359629322        3.69568420769       1.20998166963       -0.168432505402     6.17593552185       -10.3319531868      18.7748813985       -5.78116340097      -7.60875387401      
rwgt81              0.53930509997       11.541015131        5.12257677106       8.57033565009       -1.48370028603      2.79131006755       5.70278136904       -7.23767542622      -3.54679511981      -2.40764768296      1.19691911476       5.27892793006       3.75559276907       13.6501398188       9.90763634105       -12.7033750905      
rwgt82              -5.12268367479      51.9317448527       19.8690597556       -8.40564833307      4.87812855598       4.70592737502       2.49270489872       9.84142134674       9.764122877         -0.200847597186     2.11061045018       5.46196410614       1.53224689049       15.8389493192       -15.4731791815      1.26962552103       
rwgt83              -5.43108697425      31.2448678858       12.4119705866       -3.11933571792      10.0650984721       -0.0289131936961    -0.972899031831     3.26644510601       -1.97985580872      1.22499042363       -1.26043858289      -6.81405233373      1.99693231653       16.8578324865       15.8335028592       4.72634031827       
rwgt84              0.236674999714      7.89616262326       32.0711955233       -6.16538657078      -5.02688043801      -0.16083689817      2.75167860592       -7.29083246196      -5.54579967577      0.302643653494      -2.51285543758      0.532196320005      -11.7156826723      -21.9181680703      -11.5395355169      -12.695898304       
rwgt85              -5.57002422694      -3.84114587826      10.6611679602       -4.97339741439      1.84759437242       -6.72426106968      -0.819394504134     5.21009392699       -3.56388459554      2.88499740102       0.132189162269      4.12788051719       -12.6874003706      -15.54567841        14.7315145623       3.39449775505       
rwgt86              5.86432049043       34.9649977449       -2.97287095452      -5.95481073512      -2.69633743284      1.11962180026       0.312125455901      6.00397372744       -5.989589267        -1.17642932366      0.90275047443       -7.45465465205      -12.1093278548      10.9873607714       15.0993727011       4.49895641165       
rwgt87              1.82398565809       56.0851813989       28.8647140327       1.19893666969       7.37726177679       -4.52761135595      1.19729301218       -8.07223329113      0.000458732951612   -2.52102296292      2.19816890598       3.38136435954       4.95038402172       17.4608192536       -23.9410630585      -12.9690270197      
rwgt88              5.94976197297       16.8819786953       16.9987513953       -1.71478769188      10.2561246044       -2.1168308825       0.150771211809      -2.63482584046      -11.6574246215      -1.80023162614      0.680257527402      1.80338345665       -12.6780585844      0.389167504598      1.55277031656       -1.10342258449      
rwgt89              -3.38447299906      36.8370925926       -11.7342328736      10.3916559673       -7.03326516806      -1.37535133147      -0.707294802512     -7.25430360065      6.24342765982       -2.87392254017      -0.352906439758     -1.99688998068      0.582699859908      10.7631578561       -22.1671054063      9.43772164603       
rwgt90              -5.15911148673      9.10139579748       19.7790211225       -4.13135234807      4.17305016227       -1.16729576169      1.64003817656       5.07651592768       9.43991941179       -2.89435886517      1.39519004443       1.05929686747       -10.9008335216      10.559943632        7.50296488061       6.1496198176        
rwgt91              -5.44317155835      11.8192625761       -10.7472069202      -5.58297795592      -2.1080349528       7.28708690227       3.85769753585       4.34330215234       0.208659223691      0.8081955229        -0.283444488746     -5.11473409406      -9.6382793723       21.2640060904       -27.3341227571      8.65229443961       
rwgt92              1.14931733227       56.1523602252       33.6859912719       -5.54110875224      2.09659805677       -6.96932643055      2.09480504509       -7.09205545522      -9.86716551574      -0.149388791699     -0.0742354906498    -5.67138247251      -1.45244966889      -16.7865441357      -6.16228133576      -10.0922228572      
rwgt93              -4.92606999625      23.3895325018       38.5063508932       1.14449599783       7.03821696486       2.78286360317       -4.71920699493      -7.88096919384      8.42117711278       2.91469286426       -0.369646651011     -6.23729662243      -5.03473302486      21.003257861        -9.25191617552      -9.46319826918      
rwgt94              5.45037458818       2.06110462513       -4.11716366343      4.20402307169       -8.29935644998      5.10809541942       -2.76628552198      -6.27501554846      4.3526693647        -1.15560711501      1.1530933679        -1.54247635871      -0.742970435182     14.7782851219       -27.6450523193      1.44842812397       
rwgt95              -1.5246458606       28.6498899799       -7.43240993672      2.77815661114       -1.61320270395      7.68559381243       -2.83361871077      7.24299322365       5.59723961986       2.98877027468       -1.67492898637      -2.37420210513      -8.5229737258       5.46401601498       -1.35850455996      -3.02454492243      
rwgt96              -0.906570839297     38.9769225328       31.5629642423       -3.65838017033      0.801579057815      -2.83557977193      -5.06135122734      -4.09953298942      -4.02501108342      -1.02716447105      -1.27723978531      -0.941824224832     -13.582876781       16.4464610518       -23.2214685921      -10.7350894935      
rwgt97              -1.03469580543      15.3149999493       31.5681654349       4.86619581074       -0.209738050283     3.06055880272       -1.40724734433      10.150745534        -9.07075322489      1.90945874368       -0.43630724607      -2.14942353996      2.50609928677       12.1666497479       -11.3043716514      9.72088176342       
rwgt98              1.6190640229        42.2875869649       22.4725156813       0.605238432707      2.30327198303       5.73016556912       -4.64642490861      7.19713077307       -1.67174650479      -2.61172353341      0.0828366999849     0.315861161391      -8.2612713877       18.8797609732       18.0714139428       0.277708359973      
rwgt99              0.430516100609      47.9555015036       -1.03251603636      -7.30529406674      1.67668100668       0.556650892085      -2.37365070987      -5.80858867102      -2.62288444852      -0.708887335717     1.38133355765       1.74036535602       -7.23382441455      10.7989711859       -29.9472915387      -6.7063162648       
rwgt100             -3.29992828746      58.9085309324       -11.8709142889      -0.786597162567     -5.463533949        1.30746571849       3.15885998172       -0.941252612252     -6.53114521986      -2.42502359225      -0.770909968765     3.88585054332       -2.7757243537       3.40175681767       14.3260842538       -7.57187322496      
rwgt101             -4.22578718626      -13.3886224031      5.8756161937        4.38123033272       6.73793476453       -3.10727843235      -3.20606462947      9.41495781256       2.30432518751       -2.0416136257       -2.41860053646      -4.16176015145      -5.14997650945      6.57813780229       -19.2882041934      -3.10910121407      
rwgt102             -3.90499686865      -7.49807700129      32.4236675136       -2.49608969379      -8.20789851829      7.62801624589       -0.780153244936     -0.225512313067     7.65439154111       0.0926754297716     -1.42965604211      7.49227612038       -1.30655240163      -24.0761887538      -21.8957787378      6.14771053988       
rwgt103             1.25888030956       9.26484490597       15.0362994934       2.30072334014       9.12078804249       8.19502670095       -4.78538658104      3.17597560002       6.45191329778       0.376612395921      2.01661928562       -6.21132906815      -4.01280246764      -26.474881931       13.7026277029       8.2591332462        
rwgt104             5.65580042698       -12.3048761061      19.7824217872       -5.12374335412      -6.1477466927       2.23826185103       5.11260491576       6.62343941027       4.10445789579       -0.755946477471     -0.43385784631      -4.98207388529      -6.77978101249      -18.6748683275      -35.7098667383      -8.7131743952       
rwgt105             5.18625783677       58.5112661872       21.9089806651       -1.71491511442      6.58197798507       -2.83300880164      2.25348378417       7.99046885111       -7.1994496752       -0.697587812187     1.35609275646       6.02934370469       -8.45287368618      0.50584057004       -11.6455758732      5.02945511555       
rwgt106             4.87389442844       -1.08101988982      -3.61130290572      -1.51700593303      1.09380378826       8.13989753941       -5.38892772601      1.54374625526       -9.98566662418      -1.58997803471      2.99202776181       -6.64116021371      2.78198778124       24.6946043926       -28.7680067761      -5.3056005502       
rwgt107             0.265246114239      -6.33559913033      17.1207031618       -5.96244919456      0.805728541689      4.98499307503       5.30340748063       9.55999021204       3.3800682421        2.47666774725       2.59753249977       1.71283242498       -9.86361464298      -24.226200402       18.1106471359       -5.95172064721      
