                         ctp                      cpQM                     ctW                      ctZ                      ctG                      cbW                      cpQ3                     cptb                     cpt                      cQl3i                    cQlMi                    cQei                     ctli                     ctei                     ctlSi                    ctlTi                    cQq13                    cQq83                    cQq11                    ctq1                     cQq81                    ctq8                     ctu1                     ctb8                     cQb8                     ctd8                     cQd1                     cQd8                     ctd1                     cQu1                     ctu8                     cQu8                     
rwgt9                    130.05237423             -3.73269768225           -0.726768115239          1.62387429826            -1.76624885171           1.37943695623            -0.570031278655          -5.93969995905           -10.6587167872           -2.57617447315           7.93000508537            -5.0120633129            -42.3228630831           45.3375019046            -21.2563912356           -2.23063630083           -0.170587313682          0.592121421577           11.3338175706            178.888005166            -122.155753369           27.2493042381            73.5960822351            -62.0364518567           107.111518734            -137.176161392           -44.7271858852           -29.1964151144           167.627653123            96.9508255698            161.660149715            -127.709130263           
rwgt10                   58.1614032174            -6.32994964828           -1.18209346318           -0.63148756028           -4.29531007893           -0.910596721989          0.596118337342           2.93417847717            -1.65485807823           4.91017446585            3.37922711899            4.3141874423             37.7027067402            36.3422927535            -28.3270671469           1.6578526537             0.167588536677           -0.0614709037204         -41.7735227021           -12.0564103635           -14.1344526912           90.0851727478            86.9726592805            -16.4586997969           19.6428844446            26.8913839076            173.102306678            -124.668279137           -15.8054113126           71.2993858918            -108.89443202            62.5490076479            
rwgt11                   102.830432457            -2.10517976648           -1.0588762768            -2.92538267025           -1.46821153494           -1.94984122113           0.18886332198            0.942701277806           6.81522304952            -3.45764178968           -12.2507989271           -4.76622467551           43.6665659555            18.0374506558            27.5975202686            -3.20965272012           -0.0957783719386         -0.375058409765          15.9862397669            -132.995724284           67.6731210718            -79.304842993            143.720278304            -64.1919197926           -103.51556079            25.5215307479            137.796345033            -72.3959451788           131.285094355            -89.4457554483           -138.535173796           -133.086502956           
rwgt12                   -104.120601215           3.07772289328            1.29989159797            -0.0250447715596         2.7189019308             -0.868882106408          0.74490528073            6.91714894001            -3.17114164986           4.75722373953            11.084110847             -13.5275720664           -13.778785118            19.2430550267            24.0775516934            4.74173363487            -0.00948519748323        -0.502479877358          23.4119763408            -168.514942346           -52.8129258924           -71.7604822089           -40.71233046             -31.841985701            -88.5967466481           96.3251810039            -129.218993241           -179.509689748           -113.417692105           112.037636169            59.003688816             51.3914451314            
rwgt13                   -35.6975119366           3.82291023565            -0.106130565093          0.320910711324           -5.46795151212           -0.817978621948          0.166007776289           4.55541570826            -11.7654739706           6.31931421451            5.39562086334            13.0231116346            31.9172677164            -34.834555631            11.9428545561            -3.9701878878            0.0343416332199          -0.0675500055311         -71.338392812            -179.754245552           0.639974700067           51.9347562205            -94.1159609216           -117.937781172           -152.502584388           -107.181735102           -176.42188083            -148.423766084           87.75796074              154.839342446            -57.7096914062           -131.239456784           
rwgt14                   -162.121216525           -0.445070973737          0.590264735992           -1.91938769504           -1.01511752068           -2.01490430632           0.134131467281           3.53992051607            -7.36135869573           6.18466392233            6.02623698633            -11.337479926            2.50342380197            48.0903586569            7.9241138148             -1.54830759422           -0.0695153141942         -0.549262290854          113.217745613            58.6989024747            -17.1067861864           21.4919163841            -78.2916422387           109.078760807            130.604345563            -128.8734172             88.397382094             0.649698458796           42.0334475366            107.28566465             -54.0057917745           -12.4521175113           
rwgt15                   -61.1788768344           -3.57357984279           0.656577842209           2.52568978011            -5.70197623643           -1.38805633332           -0.553270528026          2.69206227628            -10.8443376569           0.0694318777231          -5.86740396674           13.7406441242            26.0530539292            40.6266690114            -12.3757918898           2.3767307269             -0.121787192147          -0.579660940326          -64.7025083431           -35.2452877736           -47.5599689649           -36.1484759641           -17.9118018323           -19.6243903208           17.2680253345            84.0277293056            34.3997044499            81.9095811676            152.75761371             139.824503479            -147.810958913           -120.726006676           
rwgt16                   -1.61826388891           3.71071380343            -1.36790503266           0.936345678447           0.305151849287           1.07787920392            -0.69043351121           3.25101328962            11.0142997765            5.3392202478             8.79605242017            2.85660955862            -30.4838870285           22.043373175             -6.8744117598            3.16726602272            0.152519360626           -0.472908093757          -124.417961018           126.74388479             147.782925439            80.9966863258            -57.916625588            66.9362452386            -79.1447387541           11.3594874525            -14.0927889049           47.1738009608            -27.0941207079           -24.0196258752           160.000245371            21.1231172686            
rwgt17                   81.1605904782            7.32375006181            -0.0280171215653         -2.7417691146            6.37558441176            2.07656912909            0.164856768644           5.37280879185            10.5370965126            2.42852509265            -10.050543446            -4.86105446867           -17.2332802219           -24.7228523972           -25.5837782053           2.76842520971            0.0579935278217          0.278067770806           43.4511921727            -4.57757275275           155.879801128            120.679943357            -45.9354645962           123.817564392            122.877475906            37.3868490889            -69.7910443021           137.432212887            107.387399042            53.4190757901            -92.97951518             -9.56172295209           
rwgt18                   56.9475935197            7.27977697907            0.151913669566           -2.70844161367           -7.297887173             -1.56491801858           0.767173191348           5.58737440221            10.8599816403            1.08362725156            17.7889948802            -8.22524019265           17.7749502662            11.4850054848            11.3949062969            0.152307018092           0.0970907279748          0.0801169887163          -171.975631762           -69.9919664827           24.2084478478            -115.740401163           -92.3563446328           -47.0892668241           -22.148071716            109.097076302            152.226862882            -177.733506695           -53.2011997576           141.621094149            -1.83776402059           118.77876886             
rwgt19                   168.328751826            7.31692330057            0.817334594469           -2.01781583412           -5.96375222228           -0.958707862006          -0.696744221354          2.6245248999             -5.39500799031           -0.158605180769          -9.15158998246           1.89070716875            -12.8302374719           -12.6249790047           0.366901140005           -1.70845467471           -0.166228886921          0.0622879082662          -165.506130729           70.2363480122            130.473237707            -72.2869413354           56.8584370539            165.064012921            -110.451460168           -66.4488558236           -67.3590747761           -37.6193502128           149.627498553            167.812023887            0.224859791539           143.488995899            
rwgt20                   -104.533162134           5.70025120292            -0.508449632366          2.81179998121            -3.4580035721            0.389563026671           0.72442556885            1.91062280449            -12.397650536            -4.12733438886           -6.90086529131           -0.453331058855          -25.2214827926           46.924534859             -1.76899156223           -4.1413607968            -0.041708085283          0.53918789133            178.585923255            33.903744383             -123.567150426           -169.169134361           36.6088624323            -4.98087414996           -120.070025163           5.59458955093            -63.734923643            -48.6850298406           -105.272531886           -6.53995698632           -144.769175749           -153.795487652           
rwgt21                   22.5608643463            -7.2939107236            1.20919105693            1.32585187532            0.590243216091           -0.252769437689          -0.324021362731          5.45729222726            -10.0288469776           -3.39078093882           7.0162357658             -5.94269574216           13.8525647966            24.8521058517            30.5602420001            3.59446440581            -0.148343922319          0.0516622669389          -168.77744633            -83.6742572637           54.2799690593            146.874762898            13.3964224364            -92.7277036553           142.438630821            18.1285375758            52.6433546903            -179.494917465           77.0771846172            -68.348473966            43.6455446211            150.462782005            
rwgt22                   -153.857489161           7.08870229296            -0.35381306007           2.66519527795            1.08650825885            -0.514481112077          -0.72256692967           -3.88454466194           -5.97155646072           2.91078075027            -8.46055270264           16.2412770684            -34.725901807            -4.22105288123           -28.2713361826           4.72914360483            0.0118983768395          -0.512431585645          -128.10985126            -121.361402997           136.483963727            -43.8880685832           -87.786152355            38.1269806697            162.611391231            -56.0611114451           52.8141681425            62.1018019166            93.8351462797            166.429977888            130.018013219            -12.3692081044           
rwgt23                   -22.7887210764           3.21919308056            0.88965074842            1.57418145816            -1.4623052282            -1.06789950664           0.222758468771           -1.09659865229           -0.0524714876826         5.93862653293            -4.38750366725           -19.8750639306           26.4047923056            -17.3274005353           -27.8987580041           -3.7251951041            0.0120172552475          -0.614674171462          -151.096870688           5.12768095837            -92.6946930738           34.7227468642            -34.9000930414           179.708911733            91.2731837465            -68.651349404            -20.9463215449           87.4333032317            -31.9883986991           5.98337437337            -67.9057674484           108.653044827            
rwgt24                   135.402419352            -4.82756049487           -0.152438338937          0.102064583285           6.05092108802            1.68211905159            0.161506733292           4.94662688852            12.6275025893            3.77912760881            6.11531595764            -13.3878597907           -0.670759222788          -27.6482684437           31.8957904347            -2.75121431208           0.140071264736           -0.557894481517          106.232204417            -154.23922655            38.1516616599            81.2876520426            7.78606089692            -89.6335185041           -85.1658648561           -5.15720537243           170.762216312            120.287675544            -88.4903799567           -94.063460943            110.835546187            -67.8975942181           
rwgt25                   -150.290352099           4.80180175152            0.473448661245           -1.97701955955           -0.216318637375          1.99741425754            -0.370851717485          -0.310859883125          8.24170807755            -2.9891154583            8.54555245313            -4.25841949885           7.44440557374            17.6115277098            24.1344417149            -3.57761369018           -0.0887245213158         0.351073844233           -138.591386093           -131.697848077           142.772213149            77.6729821168            -50.5383398522           53.7516131731            -48.4924420627           -33.181530324            50.6266881223            -168.285393908           170.012156989            -8.33974312273           137.086158175            -166.132773168           
rwgt26                   -22.3306157194           -7.07794632032           0.920650618319           -1.8587890991            1.63794780387            1.63104384501            -0.315131692504          -5.7595495787            -11.341903663            4.2849716156             6.35119328258            11.397873261             29.1772627539            3.38899316355            -21.4252937814           -3.97601928773           -0.0757972896847         -0.59722519911           126.587181392            -100.965336149           175.309763723            118.652942667            -143.468383656           -178.194171731           -162.676420529           52.2560094367            161.892639438            114.311743118            -78.3593061453           -29.4357467428           -6.43275458787           86.4888441738            
rwgt27                   -69.3312376865           -0.590819557079          1.22511320729            -2.48285235904           2.81919442414            1.14421592783            0.178722429425           7.20486239878            9.7763592472             -5.65025785464           7.94895091801            3.10224466224            -1.48801377678           7.20036952491            -13.9730622892           -2.56132479772           0.104762672971           0.522382236387           67.7637589693            36.0539779651            -64.1754515426           -80.9546134234           -111.172115463           -139.41476065            -129.65526464            -100.394112018           102.97778158             29.7787624728            -127.514537906           -136.36158228            79.7977298374            111.710208309            
rwgt28                   -165.18604705            -3.03609711409           -0.470930471149          -0.888104768573          -7.04647689591           1.85554623553            0.299463405989           -2.44119301361           -4.88795722876           -4.74431532298           -10.4242675172           -8.0749123551            -8.00482540223           -13.1340286387           25.4253731896            -3.04030795401           -0.0235089395053         0.289746761213           174.632884281            -111.778821949           -65.3783052963           -75.1068010256           -149.519767435           166.748578896            -158.346451158           -170.405638184           -34.1842607231           71.8253241562            96.4540480472            58.0843919852            54.0339710843            -71.0990987699           
rwgt29                   9.29740300646            4.02363071885            0.582210249358           2.04279612944            2.85510047444            0.688143910173           0.457358881687           -1.49866288886           -2.59630133764           1.85976502871            -5.87083237524           -12.1963732046           -9.04451198616           -9.86440085059           27.6278261452            3.23861763312            0.0538117362363          -0.377380022058          -10.3093084065           -10.9044900987           99.7259788342            46.9593776841            -57.6350835129           -132.026160523           -168.431357617           31.1362436791            -169.874296921           -105.827798635           157.305450288            7.06444605567            120.39772605             80.1519956747            
rwgt30                   -173.979415617           0.132778826394           0.145389582725           0.722534040839           -1.26262974244           -0.957914636235          0.0720968146542          7.41010556992            -0.414078736514          6.15574926469            -15.0970265856           -5.22178553176           17.177581992             -19.8704297481           22.1570622087            -2.53002263587           -0.0672582939198         0.122406077616           -34.1003559727           64.741131111             138.42592413             140.243699603            177.895649217            101.665001152            -70.1500585346           -90.1530894364           66.376147092             111.01625494             53.518369044             94.0620585847            91.2238492386            125.248190937            
rwgt31                   74.0565465456            6.88366664015            0.975655031333           -2.95889128124           2.97711368828            0.702464786424           -0.661185754052          -3.01831699156           10.0156316351            2.11387293843            -9.81285848321           3.91587898723            23.4523272454            -17.7915288284           -25.2816025595           2.38603937896            -0.0411886714763         0.0893434989972          -35.1406413452           -80.1445936029           110.310929384            -4.46044862706           108.980719458            57.2606697522            68.7294722945            -133.909310364           14.0056640569            41.7228509656            27.327811081             47.4448961316            42.52386857              89.0973713569            
rwgt32                   152.949559031            1.8299707535             0.410820803098           2.6936959079             4.54281721991            -1.732781615             0.516332198502           1.00736570887            2.91238153956            5.74004080961            11.6785075215            -17.1708672692           29.7469921294            25.1721612126            -35.7757633149           3.77859929345            -0.170287129702          0.577980112171           83.418626912             -6.98543420227           -117.15858735            50.9609552394            -154.372024638           170.575911825            -91.9399876638           -18.4561636619           -4.04238646866           139.240575084            -56.0614765571           21.7277323014            62.8888528987            -126.937695027           
rwgt33                   -129.145261238           -5.43275471091           -0.848056224502          1.15885001915            -3.20713474984           0.797591974611           -0.381233602601          3.5258017617             14.1202279827            3.43690665951            -1.9386134179            4.54583555654            37.0436644246            -43.0635159335           14.2151204655            -0.0472672532519         -0.145500746364          -0.122592999265          -35.3675346303           132.981742926            165.695231793            160.817085829            -151.430522238           -24.8196649862           -50.5173253064           -11.6871303922           -87.2855926464           -109.36635627            74.5231917919            55.3211135594            42.2442021883            21.4028856289            
rwgt34                   74.5887012761            4.69962257407            0.29173494452            2.3559550104             3.58833995393            1.09282036963            0.763985791932           0.187207303124           -3.13729206285           1.10634589898            4.4518354656             -9.97669405213           -6.7515755106            19.3246189742            5.46781403287            -2.34960595741           -0.141508548339          0.216400422695           -123.012237957           -145.979126937           -144.384369972           -68.8188181649           -67.716692738            -74.6955666117           118.756045336            -130.262778229           40.3565858778            29.7290968705            -91.5109388813           -96.0161486006           -166.968374784           -63.1448432052           
rwgt35                   176.974961414            0.409324122789           0.0682319078275          2.90968204925            -1.799957221             -0.314895877441          0.792798880432           3.06445647099            8.65122403135            -5.30216429086           -13.7801895192           18.977268445             21.8945151629            -33.135161655            -22.6460641853           3.29232675439            -0.105113500713          0.463339531678           -27.1429955946           -1.41432867245           -149.368248864           -101.155998195           45.1972213345            -62.3843948314           -152.037493982           -107.939731773           -73.4600834268           12.9471778864            -121.998966866           -167.811599583           -56.4899754513           68.5745017818            
rwgt36                   -99.5653472811           -1.94654962714           1.01877435201            -0.655564792312          2.73371793046            0.650339222433           -0.296316801063          -4.03748437287           -5.75671590994           5.56870214673            -16.5498097005           1.39976270941            36.8143193896            4.01529459208            -9.32908548588           2.03695656511            0.147685622386           -0.291062707985          -73.1962036177           26.0161517024            -138.555410916           -164.382243802           -50.2490680048           -47.7684942899           -55.0063545539           167.223883158            170.31778387             5.67055867363            139.831056084            65.526789496             -94.461290439            -23.6856911362           
rwgt37                   -88.3086744042           7.11169960832            -0.0497601648694         0.407138662028           1.24707422509            -0.197985987194          0.10054258075            2.38426517812            -2.56306846493           -0.642906246432          8.45375839225            9.13582475557            33.1842536596            38.6632532318            15.8563994572            -4.09510145464           -0.0813737676313         0.0700826538681          -89.4108559678           125.401931507            -159.298372617           -92.606885201            -31.8269459472           48.664641149             -74.680846629            148.614726509            92.8473624472            -41.2468654628           -90.9272445431           81.3979580607            42.1182142894            110.091010394            
rwgt38                   179.336433664            6.642287123              -0.987062088946          1.8589813839             -6.51320974              0.232821012528           0.366022076148           -1.51991275589           1.69615825521            -1.29686046326           18.1837742534            -16.0898679383           -43.4073896075           17.4925628456            -12.013298372            -2.25046144834           0.159197837993           -0.542099088409          115.586291765            160.334610644            170.411137364            -54.4446925653           142.266325671            160.728291973            -17.5665734059           -163.655477808           114.191470786            -137.859719984           -158.390882238           -123.482446688           13.4613476269            -69.5729675218           
rwgt39                   101.006471841            -6.52022359223           0.975141574276           1.63503558214            7.51594018408            1.57115476085            0.501436213383           -3.38402075449           -7.51657840668           4.31639063378            -15.4249878204           -12.6565676365           27.4420500652            15.4875782202            -23.8826627841           -0.535645504926          0.13685663945            -0.162874394776          88.1844624647            139.764817309            8.8488450402             -158.594261551           158.415511574            30.0032662584            -141.393396551           -85.8065115694           -110.724245745           19.627326109             38.293018305             105.781620262            4.21092062254            81.4324205809            
rwgt40                   -23.7103104905           0.224704558168           -0.916349971598          -1.68824602124           -7.08716307408           -1.81450879461           -0.441059130606          6.79235229423            -12.6259398359           3.81050764155            -0.390462359539          -11.2707099482           -41.1160071814           31.7989544123            6.78419238015            4.59407966248            0.02422754446            -0.138788519867          -171.006629973           -109.125700985           -112.367275998           -26.2589313684           -81.8218689944           -64.0981870756           49.8600085154            -154.593442965           52.4712874481            -156.056366031           -108.31687642            -177.350684191           -117.72270575            172.728414951            
rwgt41                   102.178624887            1.05690643346            -0.773411274452          -0.539256789573          -2.65659101349           0.771276100038           0.418094038319           4.32341779689            -13.9210180595           2.50243499717            -10.5119030265           12.6674274322            -20.7691724674           8.50896101399            4.50016280095            -4.42300684802           -0.0712881091395         0.611789817129           -23.924131212            85.2502177677            -50.268321227            -40.1094869352           150.850366523            82.3603148302            -115.423559666           89.6762153288            -126.762527279           53.3449918525            -147.347585409           54.8842279452            17.5952168914            -103.226803427           
rwgt42                   -57.7908168563           4.60422887536            -0.130128037813          -1.74098342599           -4.92373515155           1.54010471089            -0.584039181927          -5.22853482394           -11.7701984394           3.57802621536            1.33697749611            14.2279288045            -35.925062125            9.39798685613            -2.94349819573           -1.08114895528           -0.0319702450713         -0.612822999306          100.823084977            20.3579884807            100.709281156            -21.1870300395           10.8739127027            132.935263559            -61.8776198275           -93.9682846409           112.940286424            75.7315207373            147.748389875            -50.1452444048           -28.5293952985           -35.070349129            
rwgt43                   25.2182655111            5.52539180917            -1.21761640937           -1.2556929262            -7.52198296118           -1.52297729658           -0.717630899379          4.34629927503            -2.46878784649           -5.23378156398           -9.82822175406           9.52266572377            -11.1184632633           -11.729096401            18.0401660565            3.116703071              0.171282575499           -0.0239585496945         -35.7446388227           -89.0573622711           -115.630637502           -48.2917002717           -84.7537462306           -170.540105427           59.7110235671            -115.933286643           -19.5956348069           107.600501857            -160.654587918           -62.9521575096           38.5507025742            -33.3219675345           
rwgt44                   -20.1699559972           3.10019375704            1.23493603615            0.673639939636           -0.898152431626          -1.77059649437           0.477645794353           3.13471069514            -13.1560822521           6.0994551017             -8.92398150704           4.72115830018            21.6600853584            23.8463001837            27.1638898738            -4.07498572854           0.168913561947           0.333639415376           -56.3680699607           86.1284190071            27.6182146643            -103.678273325           -0.792828238366          -14.1659241118           -89.5499409653           -165.788130002           -144.623483111           75.6282045108            104.878018189            -159.181778583           -50.8248693233           5.73225504249            
rwgt45                   -124.590101665           4.0474758153             0.311856061322           -0.727501860147          -4.63246680247           -0.998238709587          -0.629380266813          -2.41259557084           12.5997332485            -3.13672412651           15.5336439919            -16.669180109            -26.5216903275           -14.5340169321           -7.99138212152           4.13776503579            0.0813606616919          0.0328147290757          133.018713591            -154.094203341           105.657247575            169.543832644            44.2501252249            27.2683287855            -50.7393082163           80.0673516032            -24.0708551471           -105.724099583           162.704526901            9.72436338423            -53.4555354997           -48.8398889512           
rwgt46                   -92.900543452            -0.760212407823          -0.624796009356          2.48958754479            -0.231216000811          -0.543794246842          0.226935140993           -6.23974163746           -2.92205205445           5.41207981085            -8.66639575014           14.9388293546            -40.2009617496           -33.7742500892           -9.51612944463           -3.79598910075           0.0716251386793          0.4223045581             -22.5644230933           8.76827245741            -25.8462748822           -109.331313404           29.6105952303            111.372318774            159.519256357            -43.154606345            -90.3393637539           90.6689327508            68.1926317204            15.630260298             -144.745151201           96.0526772901            
rwgt47                   -30.4223456596           6.55618408666            -0.521695602883          2.85270631991            -4.66956037614           1.23247833123            0.200202424859           6.9784888432             9.63140746562            -0.830755173536          -10.4509556279           -6.20789585347           -16.0285142378           39.0966250989            6.50118655206            -0.694121940233          0.0315156441494          0.129287099248           146.808306768            -89.3636381181           -16.343431712            38.9395978988            1.81299392194            163.6544092              174.651237602            66.0679861726            66.7240618383            -61.2226631355           -57.6020480061           -140.587489385           88.2538477042            45.7695234044            
rwgt48                   29.8997269636            2.0757010647             0.892040339669           1.50891996291            1.71914507173            -0.328929648857          -0.366554516003          -7.65180167595           -4.18691122098           6.02308731961            -4.12831567789           -9.91661393873           -7.16308681206           10.355609552             -17.0897016419           -2.22123139581           0.0905716513153          0.244858448189           146.362711356            161.077710411            37.1713657746            -173.366706243           65.4663784176            20.6544647449            46.0192885284            85.791754346             -172.33804116            -168.43175131            100.70258187             42.3773318683            -115.448934244           137.008978015            
rwgt49                   28.2305356338            -5.65334785406           -0.938547729636          -2.07753878731           1.47731515498            1.9419620306             -0.477664704181          -6.2278857596            0.32918932296            -3.21771903476           -3.68789227264           1.16221295822            -19.9302733679           18.1110620207            12.4834801618            3.49709795555            -0.024908781982          -0.436500509904          119.348310051            176.263722234            129.068319844            58.2533533016            -122.621230624           -130.924595371           -116.610411206           26.4610465042            88.6818700812            29.7204152165            43.3862285518            -156.295255534           82.0947936286            -94.2200149428           
rwgt50                   -153.041665426           4.28230930681            0.213524679998           -2.38528526607           4.51115090098            0.260828741484           -0.235339835187          2.41718291654            3.50355616096            -2.50653048758           -5.05619702496           -14.8931321054           42.2425229047            10.9535829008            21.8576577087            -2.11345242873           -0.0464264178218         -0.197164848219          -40.4909301413           -0.712285937071          -47.4397496961           47.1194869786            104.638464596            -81.9001088437           -176.993734647           153.578908088            -32.2430138789           -67.2682695093           -74.4692886493           15.9225628863            130.530086607            -59.9121365196           
rwgt51                   45.1484630262            -2.82443357947           -0.886636722451          -2.47831681792           6.37103432718            -1.30247559877           0.403438027822           -2.81887791527           -0.333548384005          1.06076491339            8.80504394093            -13.1064287584           -15.895166325            46.8944931812            -2.03027077045           -0.482514351199          0.0787841046601          0.435165674145           -108.404091085           -6.82383713608           -106.585833861           -105.213597785           32.4477957332            -91.4486435986           -88.5918786303           -40.7670513787           172.81475922             -123.018218156           -27.4607515697           48.9383631214            90.4758432543            173.869125751            
rwgt52                   -49.0125581099           -1.64655175066           -0.901454051026          1.12269571325            -5.48402933453           -1.38512876684           0.790976544277           -0.293074713586          -4.07382252304           1.48300964495            -16.4335821877           16.5646268557            30.0133149908            -33.6695406961           28.4010143342            -4.34900054023           0.015306225516           -0.137719366403          -63.1240718077           -172.09668687            -44.62390705             -96.1349926693           -131.014351402           98.0010816564            -19.8879120838           -71.2206493529           165.588442555            61.3372406436            -124.824087979           -133.64244418            175.213594488            -88.8572592327           
