                    ctW                 ctp                 cpQM                ctei                ctli                cQei                ctZ                 cQlMi               cQl3i               ctG                 ctlTi               cbW                 cpQ3                cptb                cpt                 ctlSi               
rwgt9               0.481545554274      40.7190656606       -4.76083463587      -7.03115238007      -0.621819482139     0.321169517426      2.9562715362        -2.50105808259      -0.0372129903404    -2.67628971455      -1.10398737537      0.502100660902      -0.0898145259856    -4.33892948907      -12.527761897       6.82994948838       
rwgt10              3.04910344193       50.0703068032       18.1896024057       -0.0595620746181    7.31296967763       -2.1593319321       0.7144765692        2.77455727254       9.1865891827        2.71631744354       -1.36046916684      -3.39518972715      -2.06223425576      -26.9551436295      -10.2006972985      -12.8636928196      
rwgt11              -1.95507929128      2.66073561864       -4.10455516959      -2.58902001964      0.470630018442      -4.11774426653      -0.397992656509     3.51474225499       7.70281597599       1.98599969766       2.44851260514       2.61096457098       -8.84791909698      12.5617544376       3.97793629764       -2.01134015069      
rwgt12              -5.19280689878      21.3711005664       28.5495319969       -0.569719142192     -8.57241428149      -0.580244017732     2.78730038841       3.95665926274       -1.60285863062      -2.85407141034      -1.72724186495      1.43720985178       -12.1939372616      -2.73674539604      4.29561126497       5.74990468724       
rwgt13              -5.48069200769      31.1809954974       -7.39672170412      1.45922020307       -8.05778099038      -1.41812651895      3.09196613212       5.38636657351       -1.53752343329      1.51760760374       1.82662526711       -6.22048967667      -7.7511255379       25.0080098023       -9.97591782473      -8.42275779782      
rwgt14              -4.82300173001      47.8109417562       17.6524218399       7.16184958764       8.81112005763       8.38616539294       0.259456569762      8.20852234737       -0.539646366031     0.797221553854      -0.748183665744     0.767347196021      -2.00566808588      -20.4935418143      11.0867650282       -7.61055682911      
rwgt15              -1.04967062989      7.87304009039       -4.67183803119      5.93260432961       -8.32342831113      -3.32353862586      -0.852299869288     -1.56461522989      -1.76095486716      -2.85283366467      -1.38206479172      -5.79410636504      -4.98409400066      21.1293779164       -26.6740135212      0.42011410211       
rwgt16              -0.995320312122     8.08256688614       7.85644059843       -0.00435529270203   4.82811247439       -8.51908099888      4.61971902895       1.35989933726       3.43176928879       2.62487956806       0.543854615461      -3.75558413581      -6.36737867868      -22.7059114089      11.5390254213       -6.59807627727      
rwgt17              4.32282510003       45.0374949544       -10.6129943412      8.42074005727       -1.99550121631      -7.94423340284      -0.305735196542     -2.9460596234       3.50833672025       0.85548079865       0.166370388586      1.65168234073       -7.56630824196      22.1872498871       7.74996966736       10.9911036435       
rwgt18              -5.28131384667      21.35447454         41.0370402055       -8.87396167635      -6.30784930903      -6.19049743116      5.7802370746        2.07202166962       -3.49404979425      -2.79670667361      2.17198766715       0.133252206769      -11.72296082        -13.9845369919      10.6137295914       -9.47478848766      
rwgt19              3.11464946374       50.3942721509       -6.18529349345      1.9750560457        1.87961094189       0.0705598251852     -2.83995055854      -3.79812509156      10.1457904091       2.05683598283       -2.00074855454      -6.76375946809      -6.0577164748       20.7867342835       -31.5130259283      9.99997212543       
rwgt20              3.31141092857       12.5865519055       11.9084359719       -2.16633685055      -1.59163005279      2.8548040093        2.71853043728       -8.4690376761       -5.02429491506      0.432723247773      -1.81161191794      1.32382029568       -10.6451319693      -7.35183568967      -8.01843322471      -2.53471573515      
rwgt21              -4.88095527217      -9.90113787714      -5.44066673376      5.79408279864       -6.43085301486      -2.37889142166      -2.46854419871      4.44105648274       2.5054284896        -0.669383484554     0.658807983867      0.607518205586      -12.9858414794      -26.7801252343      -14.2176720375      -0.14111358176      
rwgt22              -5.49166820803      5.13236781253       37.5160376882       10.0318251243       -8.50668509707      4.19769527802       4.36044218002       6.18092231923       8.09802053592       0.535553412585      1.24683223634       6.26695852167       -10.5874820393      -22.3619503509      5.10464946782       -10.5589692549      
rwgt23              2.1613575733        52.6725142001       13.5299384508       4.284224088         2.97158538331       -3.12987971834      -1.47520839109      9.08093638313       -9.97191317995      -0.428776856981     2.60639066542       -4.77486764368      -9.46906563327      21.2967414221       -24.6434159016      -12.5084123882      
rwgt24              -1.67229090534      21.9531165309       -10.4463178601      -0.436344101418     4.02810997264       -0.51654941678      0.0950701237658     7.01385597572       0.953885991652      -1.84147141852      2.43282632043       -3.93178741601      -13.0689563235      13.0278790088       17.6129215655       6.46459336612       
rwgt25              -4.34055553306      38.4018378482       18.7774884245       -2.18377805157      6.31840557535       8.2328787494        -5.29699207784      -5.18312198569      2.61334678161       0.547534599452      -1.17005750398      -2.78488640298      -4.55024925074      10.4249486772       -29.3118806811      0.526973368722      
rwgt26              -5.64757833179      48.7453849287       41.1172360773       4.90170621885       -2.30488702889      4.78557042796       -4.45070486351      9.37570515185       -0.25631103989      0.102052571682      2.34765916204       5.87012832025       -14.1523959649      21.5049806056       -30.5058555533      11.4729258022       
rwgt27              0.949802923603      -5.63538913005      40.7369224174       -7.10050997303      8.74831304943       -4.72400352248      -3.86431760865      -7.54351323735      7.0982421066        -0.573539000563     1.36679281989       7.39664361719       1.32974748534       15.7221099421       0.223273249196      -5.93509174753      
rwgt28              4.18608488466       35.4124317143       4.1810668961        -0.872595781164     8.7134186677        1.72185577525       -2.422211211        9.77188467696       -5.35672892456      1.40441043777       2.80800956325       0.22311166196       -2.82273378721      15.5240021386       -23.5031967803      1.85349811549       
rwgt29              -1.41204425216      26.0365122825       4.17898325365       9.66162989566       0.646315509312      0.731092521718      3.10796453799       -2.1933768408       4.28177013675       2.22606246627       -1.81257185375      7.24402333622       5.97442110843       -14.4910376884      0.406168849303      -4.06242382989      
rwgt30              -3.75165809661      46.4738774018       -7.01387201098      -0.985731227839     -7.89061867642      -7.35753971591      -1.38884835029      9.99631353774       -9.11086516912      0.188176426334      0.233585705587      -3.35338926007      -1.42951249664      21.8240744045       7.37383422491       -7.18672758804      
rwgt31              -1.56857513401      40.8933236055       3.81983476914       9.09489888646       7.99521434935       -2.95234529847      -0.508236042949     6.41132104053       10.0269905958       1.25045658967       1.48844928419       -6.11306596033      -10.6989422507      16.7413414442       18.9067036565       1.80867908809       
rwgt32              0.439053642489      41.6794995564       -10.136493976       -0.418090241199     3.20637042329       0.0481447525481     5.82869330704       -8.55252932306      2.63740317774       1.8063676361        -2.47262416304      2.50222939927       2.49114621667       -24.1307626441      10.3269487352       -7.87678579852      
rwgt33              4.90687584742       7.5610505835        -2.64350732002      4.26347725985       5.00817049355       5.22531016693       4.49338765489       9.9243029711        1.95268423138       2.74219324238       1.58752337052       5.89150070124       -1.06415927798      -17.1523906153      -16.0471267248      -3.83276203947      
rwgt34              0.7831492669        3.02268955556       21.7169160172       4.60240436855       -7.84531413678      2.75182005225       4.01528528547       -6.87974191408      4.20610006945       0.511988685144      0.969605078523      -5.50096856351      -1.11002329974      15.6017057318       -28.1024893798      8.2693717549        
rwgt35              1.77396039583       2.0610159782        -10.5348302355      -6.50617162658      3.23298905559       -1.08607301501      4.93062964949       -4.24894867943      -2.02535509911      2.07222285434       -0.476858310274     3.83904658489       -14.9660441252      -14.1582524104      -1.96458216327      5.9552821424        
rwgt36              2.59674617761       -3.7439683415       5.99853564326       -3.06683021249      8.84141541273       -8.06720200401      2.19244384071       6.8795161777        3.07738408212       -1.59922982343      2.39957896236       -0.62811343174      -14.286762188       -23.5090395868      -28.474901417       1.52748288178       
rwgt37              -0.368623954516     -6.03554449686      4.20585982658       2.83428915833       -5.55121887212      2.76742722479       -0.251563576738     1.42987513887       -11.8659968992      0.590134929654      -1.88301530368      2.38475374083       1.26423145484       -23.7477164648      -16.431989678       -10.0273730908      
rwgt38              -3.02364414995      7.34592732892       13.051152598        9.26680655935       -1.79640084583      6.55031003031       5.55287897644       9.08425335629       0.0466066560461     -2.55025959847      -1.83372187436      4.20068988795       -2.00985579607      -12.844580826       -23.0974771114      2.02314450446       
rwgt39              3.8598089823        39.9091728511       38.0769511573       7.12022162414       5.33911875329       7.79382766784       -2.0866291606       5.10682828046       2.275891184         -1.02867745674      -2.16413399631      -4.82755939364      -6.90798933041      -11.7310603585      12.4876837429       9.43500449918       
rwgt40              2.8110613637        3.96970553224       3.76175615711       -5.53932760723      -6.87269655213      -3.59232436938      2.7075949859        7.89935916585       5.02439510172       2.01719962755       2.21462108623       -1.00066128853      -13.1691539018      0.562703052946      -27.1263486643      -0.253511614497     
rwgt41              -2.585062256        14.1141753474       12.4007384359       0.697766856355      -5.13821572656      -3.19724855821      -5.14211416641      -5.89095288663      2.45551635022       2.40201637303       -1.49233790315      4.83602576162       -9.33628000315      13.461455834        -31.9513154275      5.13743571644       
rwgt42              2.75962901483       27.2689010882       -8.74534378516      8.84249717104       -8.0475551101       2.47048728438       -5.58842759799      -7.28590990438      -11.7115279805      1.14647991646       1.24970245011       7.44502159987       -3.725056831        14.2742607557       -28.4126401392      -12.5611313753      
rwgt43              -5.25223993722      7.15117768164       26.2150145006       3.66967044887       -0.239167615809     -5.60948085481      2.99770985203       -8.03878091037      0.60514097607       -0.150488241955     -1.49074096199      6.66446471878       -7.39078283434      17.3174183142       -35.9521040497      11.6110515591       
rwgt44              -3.24359560423      -8.91896561389      -8.23670573585      8.98004249631       0.31834167151       5.02146282501       0.278358622756      -8.51217059195      -5.86838404383      0.757211895486      2.19915636055       4.50624195854       -9.25954520815      -16.3930532193      17.4189032841       -3.30759642462      
rwgt45              -5.92992335466      9.00704993741       -11.8663319193      -6.76613701928      -8.05835467428      2.92864934474       -1.76876088973      0.830218992325      8.24688654592       0.919681444227      1.7453870344        -6.60206167487      5.65261859528       -18.7650052271      -16.5978865362      2.64228167425       
rwgt46              -0.372607569096     46.1258536888       18.2774918045       0.0642059796611     2.18363526921       3.12819231396       -0.0627986641257    1.12247355998       -5.83267108484      2.90519506874       1.33165452234       0.393675147688      -2.3476298961       14.6117516024       10.4397892882       -9.71337850045      
rwgt47              -3.91891199235      -6.40146575355      -6.27058122115      -7.75938374509      -6.45411719699      4.51014698103       -0.104014629334     -8.09144590282      8.21803431065       0.0879418155287     -1.69675868979      1.56109372766       -10.9218543713      8.96495719003       -10.1344033162      6.62411397827       
rwgt48              4.91368921267       44.4043317396       -0.63070079333      9.00190376814       3.17935805191       7.11510857908       -5.72696364403      -6.8567337048       -3.92931533689      1.73695953966       -2.20466687613      -7.39442366151      4.48877729553       -0.307203444084     -27.0185519109      2.48742816242       
rwgt49              4.70137142514       51.4353353198       17.627858217        9.28803321943       -6.16905557625      -2.06787503808      0.16285729147       0.688878177458      7.37056589          1.94097469169       -0.625512496405     -2.26051526138      0.334224427588      9.93188721991       -20.0447839719      -13.4581295648      
rwgt50              -0.939460088431     43.0224473238       16.6915056763       4.62246591509       4.53029816793       4.24955583985       -0.307022619026     -7.0861713112       1.84733748932       -1.22524556163      -1.39379236867      -4.93286274076      -1.22739059568      -14.2257719425      -4.38109789235      11.0215743792       
rwgt51              5.56471361709       21.1804230212       27.3369906249       -8.391351943        -6.19753203556      -0.0500217272613    -1.83190266032      5.40456940342       3.59701393116       1.91427604286       -2.13035869412      7.20214849268       -2.7421018033       -14.6911056487      11.7096740934       -12.9114230798      
rwgt52              1.92852037918       -0.852496892293     15.0950233214       2.96778131861       -4.86684748799      -6.84798424336      -3.40916221949      -1.11967599291      -10.9549858933      -2.31735142124      2.31406381675       -1.41163323721      -4.17935311708      4.97708586159       -10.2775342494      -0.512312758865     
rwgt53              -0.367871651375     44.4794959922       11.7586385945       8.34065299618       6.10333905598       3.26394931011       -1.92843300865      -3.55932603568      9.12348801439       -2.59737320684      -2.06011243774      7.44754672992       -3.23733589242      -21.2822527807      -20.2695231149      -8.31039804924      
rwgt54              -2.70157730776      27.8083624612       -9.80492022681      -0.917101898321     -0.333032060258     4.8674467384        -1.06277972995      -2.74074242214      -2.22903527403      -1.77635456524      0.274978273305      3.06167837794       -8.89128674792      9.94702735351       -22.7897187452      -2.97080963283      
rwgt55              4.21832376885       -9.2374559382       6.95321161309       -2.41256918666      -1.29738251639      -3.17545632303      -1.67603344558      1.03034394191       3.07734060112       -1.76233135049      0.284835221837      -4.46717550618      2.04285427437       -2.9887762081       17.6419128502       -0.0512069737712    
rwgt56              -2.11879123612      3.2836062747        41.5799960579       7.82220174995       5.37214753179       5.64656683601       0.282485848436      2.26521245882       6.5291643577        -1.64830114802      -0.942310195896     -5.9139444001       -7.41759488625      -25.583405981       -29.1269220864      -9.4188734819       
rwgt57              0.0331482562036     -2.04039665699      -8.67558116129      -0.677792107355     -3.91669641903      -5.54622585856      5.01580094898       5.00148675603       1.82132230898       2.21454888957       1.80437313784       -1.15335065871      -4.27728791045      5.79458093294       13.572625515        7.86491033739       
rwgt58              -0.173638354609     6.89029688738       6.68515023741       8.866498719         -6.19191412189      -8.2516441603       -3.03479955424      -7.27147860936      -9.93423153698      1.01881170232       0.0880317484195     -0.565311444149     -12.6501760813      -4.5393883191       -10.6592976471      -6.27474798532      
rwgt59              -4.30012143741      7.43503994522       15.7802381967       -3.14475561389      1.88025914656       -3.72591265815      -2.92293960394      -4.12503400552      0.121334203031      2.72885015935       -1.67127001566      -0.593136746976     -0.402128775478     -5.8249800557       14.4148825457       -0.874200467618     
rwgt60              1.22951647522       -13.8507914286      40.8536838277       -7.95290018139      -0.761154542431     5.66507639372       0.071222944516      7.66213800664       -11.4110605279      1.69102698167       -1.57649335373      0.461875972149      -9.10921746003      2.32168148223       -7.90722726708      -7.10792636429      
rwgt61              -5.63005836797      49.7604712611       38.0266277948       6.00386304728       -1.03554678141      -8.33687839932      -3.1583009781       -5.12596448732      3.46429994946       -1.76520135172      -0.294523258141     0.958465170731      5.52614056336       -23.5906693371      -12.2581883272      -4.54128288785      
rwgt62              -3.0940245392       51.3373593076       -0.361966758318     0.193885016845      -8.76686624539      0.650715763966      -4.20868857071      4.84148262313       -3.29401141827      -2.10639057526      1.04549265097       -4.22367455525      -5.17840947153      -14.0959475503      -5.63108004229      -6.82093368175      
rwgt63              -1.44547539916      27.5905068857       25.0034409458       -6.69238330344      2.74165065411       -6.49401011678      4.27866954584       3.60937628642       1.03381517799       -2.96157384339      2.45321092442       3.04610177046       -12.5319523806      23.6488853404       1.86019326018       -12.9760828666      
rwgt64              1.48315599124       10.6918122437       -7.24398959456      -7.92488225453      6.59544218502       5.091433829         1.84259920145       2.99178120794       -9.53025871211      1.52106973761       -0.9316282846       -7.29286701263      -14.7777487782      -10.4692176162      13.0652785134       -8.61336630263      
rwgt65              0.357171364606      53.1014356524       30.6484358286       -3.30230701604      8.54529403337       -6.02813419798      -4.62371453782      -6.05407344502      -7.98610942871      -2.67259023315      0.406570501726      -4.47698596689      -13.8102223216      -23.993211318       11.6353699291       -3.51197809823      
rwgt66              -5.74506355061      -4.92240068497      10.4816254305       -7.599960485        9.3307564337        -8.71523498042      -3.20196001057      3.80209247093       4.52626239816       -2.95077565168      2.86783853882       -2.65404426135      -9.37422169435      -22.6184716478      -8.84623682782      -7.0824291122       
rwgt67              4.8903382241        0.19409110606       13.6119031794       -7.73155006175      -3.91918854655      -6.10888296311      5.43671423291       8.58058696752       8.14302107922       0.925915776946      -0.823329877097     -2.20872949853      -0.376826937315     20.1740585487       -10.2992611282      -7.30241707973      
rwgt68              -5.5331304014       -1.11414488378      -7.06139121566      -0.928265064212     2.7774721293        -8.90636340047      -5.01538817424      4.02000356607       7.05518239353       -2.4974057868       -1.7147135323       6.17341924904       -6.19206250755      0.699688417874      -18.3812949844      7.73557569881       
rwgt69              -3.3607466451       8.16600120825       26.4925202067       6.84059515421       -4.39641312878      -2.8424600947       3.50351503697       -6.77328259331      2.16899756212       1.81548267891       2.2681339255        -3.19653974665      3.88731550497       11.1738936077       3.40276406874       -10.8847504983      
rwgt70              -5.90993145337      -11.5743991614      -4.68255604192      8.42841990505       -3.03339910391      7.11420326564       0.934345189964      -7.35776340033      7.02903750351       1.71813142823       1.63808370693       4.4363328648        -3.32949155868      20.5903749376       5.68155599645       -5.50873320942      
rwgt71              -3.89149193769      52.372130347        15.0461519162       -0.764529833277     -6.9054596903       -0.869554964264     3.90778108264       0.318460324867      6.398654872         -1.61344892671      -2.31229723255      -6.19237084156      -0.14849154619      25.8801114136       -30.0843475194      -2.5093294623       
rwgt72              0.580009548421      50.3200162131       -3.37909594343      1.06804091988       -8.35156204925      3.134692519         -1.14145331628      -4.75796016032      -11.8013389597      -1.7405306963       -0.463665731451     2.4105877086        -5.45486448056      11.6293443148       -10.4633876979      -2.28397373345      
rwgt73              -0.137676040609     -1.91525282933      18.3707541874       2.82345417847       8.45451561247       -2.32690898175      4.29816464251       -8.69857209977      4.3965580637        1.15301753742       -2.35809029548      -7.11110364423      -10.3962862327      -5.88856430848      13.1594905551       -2.67229595113      
rwgt74              4.73891569236       -0.241838784646     4.98319596936       3.31088274903       -6.07941684962      8.36429521058       -3.65775408136      -6.89856175842      -0.282067997736     2.90044925867       -2.69081745932      1.71712571528       4.78076425081       21.0192559006       1.58471460706       10.4293002151       
rwgt75              -4.17742405749      3.09552398288       36.7628235256       -7.95822914428      -2.55194454186      -4.83624701566      -1.47753078122      3.12967402544       1.45403606154       2.61389435263       -1.71642947676      3.06283147271       -9.08657610159      -23.8582076021      15.2788614956       -1.88724734242      
rwgt76              4.76862835597       -11.3766703323      39.4739874068       5.09366082687       -6.46363908914      4.32625948821       -3.88507901173      -8.16306010254      -8.39521147252      2.32347717511       2.01411408535       1.41301857387       5.67008176          2.760588266         -13.9724376956      -5.71987189605      
rwgt77              1.42493719367       -5.26507196288      6.50765224819       1.9803524898        -2.31775762352      4.35703063079       3.7024688306        1.40754004299       -8.86465168318      2.20471130986       1.62323154883       -4.16804075579      -9.1330409169       -16.2328943677      -10.1828504223      9.09163444148       
rwgt78              3.41535506826       39.2749010668       4.4736453031        5.39599179086       -6.75056379727      2.89020903705       0.23359938766       9.12402550374       10.4925643335       -0.241098430405     1.86238782106       4.29956994003       -3.09351089845      -23.3903680862      -18.9953197192      -5.25586460705      
rwgt79              4.36978992741       38.8589102887       27.4568484049       2.41379903304       -8.59030946175      7.0229978167        2.5295845295        1.91363548084       -2.77957244304      1.57661039137       -2.0441443003       -0.675796429089     -6.92967527022      22.1952634526       -14.194539709       -2.65100830443      
rwgt80              -3.96283016851      -7.88598547196      4.34977668207       2.79623259338       4.57635757253       -6.83896582112      -2.88347459874      -7.51535036985      -6.67940793063      -0.169977564988     -0.714037155421     -5.15446990077      0.93610046386       -9.91118441275      -17.6944785624      -9.34132461307      
rwgt81              -5.63558088333      22.6701819956       -7.36559646174      -2.50267297712      9.10121222637       3.44333828942       -5.44959877028      -4.34907395845      -2.41637052064      -1.26095567972      1.04970067962       -4.41548706879      -12.7383921109      -5.6187897528       6.48425889615       -6.88259125701      
rwgt82              2.1565021091        -4.44250594718      6.03415542354       9.65835892136       -2.11100690702      -4.09922744397      -4.96675044277      -3.38639206639      6.87992771056       -0.431670680283     1.54719331881       -4.82639258158      4.85909134443       10.6750787513       9.35592832027       -12.6472744664      
rwgt83              5.51363370719       -7.48893670687      -1.52682200939      0.827423888328      -0.00622559116889   0.0605301613716     1.94473146624       -4.93872138991      1.9392390836        0.995167608217      -1.54810525605      -2.35309360772      -2.63481768041      10.282944016        -3.35549225324      -1.42022135002      
rwgt84              3.71583356658       45.1348951141       36.3008664847       -4.39345338621      1.86671838995       -7.0553141286       2.26907731005       -7.97770500971      3.4777133448        2.21990837502       0.991873883361      7.15569194618       -12.2504623021      14.1648006436       17.168694855        1.68688971488       
rwgt85              4.2032772896        -1.99423631913      14.8673428153       2.19204175723       8.04737482067       -2.50502127088      0.0122986755085     -1.61850444215      -9.31632455051      1.63526865984       -1.46937068568      4.44607100247       -14.8189162959      21.7042240627       -10.1726511825      -11.8735605882      
rwgt86              2.37856472781       46.616319272        12.0828877099       3.36601423529       0.984832348283      -8.6231860412       4.75217090882       -3.84870540818      4.29895313228       1.5669899821        0.134305470828      -2.697126111        -13.5005825878      -8.60671825792      9.68752014315       -3.47378927565      
rwgt87              1.72965629397       28.6630523949       9.60435602682       -1.93520916423      7.5869669129        -8.59565035052      -5.13040468464      -4.40284816847      -7.37589372074      2.06341121986       -2.62988877337      -3.93587732558      4.88355892378       -3.07783239478      -24.4375665578      1.31497039181       
rwgt88              -5.87808345462      55.1000310516       35.7715793657       -1.31507837621      1.07575246739       -2.3767220984       -1.67734390133      -4.92482290616      5.63701285785       -0.0122778175245    0.369123564383      -3.18950077743      -10.2849158221      -19.6315252476      -3.01151562934      5.46927377761       
rwgt89              -2.89893096764      47.841303552        29.8013150183       -1.75359446937      2.76639145438       7.2740580546        1.63776256999       -6.02777329992      -0.0783076423183    1.8320428604        -1.15059211388      1.68792551927       -10.5469996347      15.838321061        -25.3798354363      1.0904052922        
rwgt90              1.42250405705       57.3616730804       25.3301673947       -2.72077713495      -2.76978883009      -4.42812297793      -3.20115476484      0.390455384287      -5.06224147726      -2.80824421563      -2.10109365157      4.66705468512       -2.72053736681      16.6073023769       5.51023725995       -0.3920580484       
rwgt91              5.48265337218       20.5338968931       7.58239334726       5.59426850479       -3.46439455178      -0.612421917914     -0.448094989762     0.513428284346      4.16213653251       1.79910664874       -1.54990098832      -1.91225632056      4.01389304716       -12.3210535891      -17.6475040154      11.0742330776       
rwgt92              -5.03260046903      32.0575363812       -5.2725434041       9.6186998891        -1.06472033558      -0.928094403837     5.4628348036        -1.6014247499       5.07319754964       -1.19007494071      2.15887582028       -5.19459424287      3.63772750552       24.3932635918       -14.4494876587      -2.95577986343      
rwgt93              -5.58918898901      26.9749498066       3.19295537121       0.322238121391      -5.89410269092      -6.85065513261      -2.20559485426      1.31813477592       3.98198465506       1.45670844595       -1.4726624912       -3.50932082928      -8.98088586423      21.5218625843       -26.7978781028      -10.4746820125      
rwgt94              5.83301119414       35.8719886197       38.5723810135       9.2542005014        9.61956188666       -3.88952876879      -0.0832398607775    4.66453528836       6.80459328909       -2.97174098489      -1.80694645379      -3.23531425637      -14.2104395639      -17.8759280347      16.7086077928       -11.0765868013      
rwgt95              -5.98608531756      31.0333969944       7.8275009314        -6.30847929617      -0.603689316469     -8.58882547416      -2.26889085953      2.01165181418       -9.95192053346      -2.94324056049      -0.238507893177     3.09637661659       -1.48151692137      -15.5629608749      -12.580786936       6.0639397004        
rwgt96              -3.1724786239       -4.70953388439      21.69962912         7.72290902769       8.83279192324       3.71936675831       -5.69347064875      3.76033296068       5.98983936023       -2.77166457962      -1.04374945629      -5.06328060409      -3.24104805788      12.2368593826       -21.2039442211      3.18526956226       
rwgt97              -4.69138800869      -8.11602267702      5.09260912932       7.6609949602        7.01919920184       1.56420583428       -0.826944752218     -1.96999518473      -10.5483928727      -0.850243882016     0.0794724443603     5.33688377474       -8.73024861967      -25.1472680327      15.1460698365       -4.75459699417      
rwgt98              -1.11312244733      24.2896218156       -7.30681855749      1.96260777988       7.00246896857       -3.47777288701      5.57150533178       3.35424249992       -9.61957915282      1.70637303921       -2.65275767174      -4.68969334334      2.23470135489       24.3510541462       -2.7974571266       7.03020716737       
rwgt99              -3.7567225315       -5.66973068798      5.56620537465       -3.3474129432       -6.22823495026      -5.18122167593      -1.06282875828      0.766289116485      -0.374767398399     -2.42739974695      1.9458122655        4.84016988659       1.68202374709       5.60508875234       -7.23283879688      -10.8696576763      
rwgt100             3.50329113052       5.87265116226       -9.54714865261      -0.728408254322     10.1235122214       -7.7821657973       -2.15370797712      9.01985278553       -9.85114417532      -2.01766024869      -2.57090156299      -1.9026280189       -3.44373506968      12.2495679871       9.81795782573       -9.55434556525      
rwgt101             4.08820855452       10.0876247142       38.1368760578       7.39875881501       -5.76067021339      7.33026869784       -2.54135837793      4.76295018664       6.24946207327       1.36871054276       -1.0530648976       5.15252966371       -3.66364557501      -11.3365557359      -0.0563687058675    10.0995044946       
rwgt102             1.52614452574       49.805987442        15.594753769        6.99164090324       1.01248826534       5.86010857008       0.0855967293105     0.558328889439      -1.80024915189      1.90008098572       0.39285074621       6.62808024605       -12.0803415247      -2.80302461875      -23.4581628653      -7.99260649316      
rwgt103             -5.61392925336      5.11839245959       24.5476240305       5.857629113         6.59251285546       -4.62270654048      -5.25400923745      8.75422482675       1.93565533436       -1.90682443001      -0.413712170467     -1.0360372563       -10.1670466939      20.0283421865       -24.5347867177      -5.64878018371      
rwgt104             -0.893606850436     44.4894569034       21.7634793933       8.66187688723       8.14350634375       2.14568756034       -3.81944319413      2.96893733571       -5.18928386779      2.09041832698       0.620533445974      4.4336376262        -8.62009748254      1.72523184024       13.2791737615       9.09344247268       
rwgt105             3.75580820788       10.8977745653       23.2749419694       2.73689469594       -6.26253332298      -3.98232203554      -3.80857048177      -0.720270963004     -7.06901650433      2.68102163889       -0.508790440471     -3.31623952986      -12.5177395525      -13.2661267331      7.99982159124       -13.1914274706      
rwgt106             1.07421926818       10.0350512153       3.06993702499       -2.76338588154      -1.0102234593       -7.76554352416      -0.272561044415     3.28572109703       -1.60001363743      -1.61824104363      2.28660786051       -0.260766183427     -4.94224727525      22.1280084938       -25.5031758033      8.80581425927       
rwgt107             5.66668632349       13.5275192867       40.2579750325       0.882738538861      0.100207523158      -3.59457271387      -0.0182228418404    0.324829079623      2.20541186018       -1.54502952732      -0.70822028482      0.898051332222      -10.1591829827      20.4474330221       17.6199456604       -9.71452969815      
