                         ctp                      cpQM                     ctW                      ctZ                      ctG                      cbW                      cpQ3                     cptb                     cpt                      cQl3i                    cQlMi                    cQei                     ctli                     ctei                     ctlSi                    ctlTi                    cQq13                    cQq83                    cQq11                    ctq1                     cQq81                    ctq8                     ctu1                     ctb8                     cQb8                     ctd8                     cQd1                     cQd8                     ctd1                     cQu1                     ctu8                     cQu8                     
rwgt9                    0.708185344981           -15.0285770367           0.723624639496           -1.55147579418           0.105565313437           7.63227974451            4.47087761571            18.0069424383            -1.78776473456           -29.3487561579           19.1077722128            6.4525813327             153.161777781            -69.9378113134           -129.243696939           51.0534054846            1.15839418583            -2.16299958951           -1.02829218441           1.10046451095            -0.220696789656          -0.047617798251          32.2473944558            -97.3952108656           -114.333543696           36.7266109048            -41.3874991174           18.5714036874            -110.453175489           89.6154872801            119.883883885            30.5008499036            
rwgt10                   0.394085753536           11.6814857901            -0.860853713183          -1.06667688838           -0.107119855053          -5.8697248376            7.03419987917            -25.5146128585           2.26869712503            -90.3662776865           -129.979887548           -143.769267113           67.0395956217            55.3307524778            12.9036001969            -95.6316036423           -0.404670516743          -0.0740198671224         0.92185100295            0.667440130467           -0.424427709373          -0.46381399137           -133.755754714           -23.545726811            21.6604114296            110.53572778             85.3858033511            -129.90608983            -18.210224295            -133.461571276           -44.2579428417           -145.91356568            
rwgt11                   -0.174409947064          12.0697425931            1.48350971035            -1.74199781465           -0.12013718443           -9.78846952968           -1.86823920111           10.2621108593            19.3143212659            -56.8552626994           132.050218632            30.4597922748            -50.2587198232           -92.8778515437           116.851352617            -40.8060735684           0.834619206146           0.381883697339           -0.560617300428          -0.820338253899          0.291312961721           -0.283768789919          -160.872029896           -129.254090558           78.9511234854            -142.510953471           -52.3243030239           -64.0504856141           -63.7890585821           -94.3786974859           -127.90593791            94.4077630008            
rwgt12                   0.799592264977           12.2159002428            1.70148434939            1.33798124553            0.112720888888           8.9602549364             9.73327606288            27.3519500061            -16.865417966            -141.861587616           12.763917498             -175.890119298           -35.9024740286           69.1700162208            -36.8341356133           171.051022332            0.0047055334614          -2.74260429714           0.276709058909           -0.995899982161          0.202644069436           1.12800427589            148.351472753            124.19980675             26.8892058604            142.886847628            -88.58322853             -118.913198373           44.0250821965            153.107625619            95.6840262083            21.4680733808            
rwgt13                   -0.985604856935          -3.71379556616           1.05533961429            -1.46217901313           0.132771262088           -6.6538810296            -5.24491534104           29.3884474496            20.3768567618            -111.402453444           177.777983073            -84.4693310022           163.267739471            -91.0738911078           -175.717339698           -26.8155146922           -0.526221041453          0.580828541305           0.55544537342            0.824884916962           -1.49695978915           1.39944760512            88.930293394             -42.2534969246           53.8615944735            130.077055843            -147.76158429            -105.044495508           -168.240011998           156.820443098            155.709429604            106.223250625            
rwgt14                   1.20713944582            9.61668701438            0.647984313338           1.47343340125            -0.0568388468911         11.0027104134            -2.00499283888           28.8609315776            21.4068996786            -123.032567755           -178.696817581           -169.215460829           -105.945518328           158.650292216            42.5815742923            21.510339511             -0.705823086844          0.0388661000589          -0.293814839727          -0.587411883662          0.360471238993           -0.054461914699          70.2798003517            97.5390673598            2.35727402346            -167.293516067           -93.5412095343           96.7541544128            108.089080594            -125.39947829            -45.6933545002           -28.1539804491           
rwgt15                   -0.412380422507          -5.75225528211           1.5651977556             0.28090199435            0.0688115679049          -8.6872478761            5.23950734464            -0.0976700769827         -12.7303996578           36.6947623539            -139.128321765           -123.366696288           -131.874236616           -108.54001321            173.61996759             -93.9973161756           -0.567413620583          1.94391458411            0.609924250554           0.855622269098           0.0671515918583          0.353352919742           87.1684396639            21.2455179257            169.367410418            35.8779145696            105.490607702            79.5926337318            126.303949589            173.833585006            -153.018275403           76.0762990808            
rwgt16                   0.862743422139           -18.092949189            1.27472642652            0.668502782654           -0.105963846359          8.77154216422            3.95594851194            -26.9325380075           -5.40244824619           -138.587084397           -170.323709895           62.5662866939            -62.0137943847           94.1935275645            -122.09068405            123.663592038            0.817053142493           2.13822321801            0.429796252829           0.763210868891           -1.13040467568           -0.661785528048          102.124380531            -27.642300396            78.7493573692            153.405868664            -54.7551651913           98.9293910892            4.37171250333            -96.6976109063           157.798309869            74.9251494219            
rwgt17                   -1.26715841533           -11.41447635             -1.79075428918           -0.865760347899          -0.14774109486           -1.67337392231           5.16246855911            -23.9873443456           -3.65996222739           115.700951036            54.3500969566            -97.7490130543           6.46948698047            138.618398659            93.0813442087            40.5342754924            -1.2180506515            -0.331033883877          0.911862623153           0.685012962856           0.271936976556           -0.631412287284          38.0555910017            173.961973854            11.7722840387            108.922978742            -105.69155288            -158.408437889           169.126804945            119.821185425            -143.787803826           -23.6173585059           
rwgt18                   -0.263384493358          17.1250692582            1.43545258634            -0.839909113532          -0.0797003819193         -10.3859097417           9.05720214239            -17.6110658976           21.3116094097            -154.372047415           45.0190115388            -34.9744615476           -120.618003245           177.757622095            -19.6041925986           109.071069229            -0.955537818886          -1.74340378561           -0.28236818113           0.0389433431116          0.596076740459           0.0833686539665          -41.5007000904           -15.7388810293           89.9474408446            105.509811053            5.71310355568            -38.9536040324           -80.5237066641           -107.176521953           -92.192220735            -125.6851019             
rwgt19                   0.352169156985           1.5596556496             -1.14494772667           -1.87500023461           -0.0815759872507         -5.00124554471           -3.3515024815            -15.1517883631           -1.50923726064           65.2618428677            -98.9760210718           137.272066926            108.568438991            -4.55600564271           -21.5647879364           -36.9505453946           -0.394903108705          -2.08532609958           1.06117355979            0.788553290791           -0.706538574924          0.865519638072           -115.300251345           69.8868040046            160.175830306            -109.992578819           118.161112548            86.7169267964            -140.508130877           128.854852822            48.9947728414            -148.908613846           
rwgt20                   0.537186538405           18.1682831961            -0.764859211966          1.54704137864            -0.109179803475          3.05816132235            -8.03405677526           16.9685774063            21.4883437545            -1.10710315104           -81.9071929213           -130.182168131           145.655052504            -67.350308422            41.3142387914            137.492404332            0.768009744435           2.31467468739            -0.19851264609           0.186007334601           -0.650690534548          -0.25203371158           157.372365143            179.099585489            64.710670326             68.436722954             104.098173502            -99.9760767642           -122.993597673           -55.820735809            60.5097277314            155.041037484            
rwgt21                   0.457477291244           -6.08548339508           -0.392644743673          0.520851130032           0.0612352969596          -4.19121097481           2.88922985924            -15.9056900917           3.63646374004            -71.9005444204           25.2502633412            -111.80210875            80.3389194165            114.717751307            160.635302363            114.545331785            -0.147046100376          -1.20685691684           -0.102564347775          0.425087658647           1.5936210875             -0.628804366424          154.044993843            -5.96999845381           -159.050260292           -172.211935837           16.3926213999            -128.209418863           -177.595057277           -165.628386093           -104.047919802           40.3101590893            
rwgt22                   1.15226289235            -8.82693518445           0.675819716962           -2.04573095159           -0.0209530243196         -3.7647045823            -3.94732121228           19.424261898             -23.1082858338           49.9595229701            42.3831436011            158.040694545            -136.636261285           -101.911638444           37.3292532043            169.714030226            -0.905204695045          -0.792789602913          -1.11646300291           -1.23385531626           0.0697788992569          0.739876027645           74.8137166339            -103.108085952           -166.990001403           6.94089750676            -17.5979676695           124.588763106            -131.99726084            101.851394986            -23.5936184914           114.612936793            
rwgt23                   1.10627696162            17.8083065308            -0.0310691776064         1.53339507057            0.0413381584939          -3.36501079546           2.64471136048            -28.336274813            2.015664914              76.3758936633            8.34617486336            -40.8672637257           -24.3589837374           47.3052646358            68.9336884258            38.2867768996            1.04671880127            2.74656556728            0.758258078626           -0.408239869527          -0.893130544396          -0.636164925568          151.602389085            91.5475520558            -123.408454499           106.396808976            100.504518496            -142.047151044           112.078587943            54.6325364826            -68.4520217007           4.54408743172            
rwgt24                   0.360567064249           -13.8308274241           1.04785522493            1.37191318298            0.100190366419           5.5346514595             -5.7156708792            -11.6733106188           6.99484312927            171.005177762            -42.3517392263           16.7703823218            50.9263516749            -2.63618070467           138.005047759            -137.096100872           0.215212995885           -2.00404176841           0.638716157655           -0.844601883521          0.340987658887           -1.01793199416           -14.9195672668           3.72045381533            -158.52242299            30.3425982639            -143.559328065           -102.733404063           166.685144709            -32.6604915722           106.421426203            -152.311483997           
rwgt25                   -0.0710706750872         14.4276584774            -0.980657311253          -0.239200477485          0.136143121121           8.69461771264            -8.6955799665            -23.1436462735           -9.5863172435            -167.651480755           -104.753778545           -70.7087201545           -143.934523103           87.928841913             144.406365364            -145.325784505           -0.153017463847          2.75641382332            0.972427746548           0.973725880179           1.58014138712            1.15460928761            58.360073511             -77.6475990707           73.5430360236            -78.3798849156           -78.7584626024           -29.3311810805           -129.088291754           -166.474413955           26.8148743644            -63.0025659053           
rwgt26                   0.489874973537           -9.77744481837           1.54871581618            1.50032992472            0.0630170489116          5.18102671011            8.57802180611            26.4046822539            19.3155611155            -170.798125217           -155.482141378           175.518570125            -140.131883763           -91.6748598562           99.348315702             -74.7771136625           -1.03803813053           -2.04526715803           -0.709359681813          0.107973514884           1.49417071361            0.0121120947448          55.0727246722            -69.9609486416           -32.8988207879           -170.17553226            32.2368173815            56.3842728762            -78.6271715138           -177.102955904           -52.7576362063           147.318286068            
rwgt27                   0.18515333655            15.0044021005            -1.18314318561           -0.368921791702          -0.000774114521404       8.34061950757            -0.532335511031          1.86465085264            22.6222331609            74.1360041339            2.73107432653            -72.2910481613           48.1943640979            -169.476523547           -74.3893381876           72.2401686474            -0.815328688258          1.00496728073            -1.06944593736           -0.466080141952          -1.06162539602           1.32800146475            158.129290082            -68.8159971487           -96.3156185437           -59.4752734502           48.8729674599            -162.943832732           -39.6124343946           -102.534086235           151.753373247            -49.9321257796           
rwgt28                   -0.360979218229          -5.42698149372           -0.547537166335          -1.92565391708           0.146826551823           -12.3800577563           -4.37317553481           -24.2132851222           8.23690288367            -150.710631741           -114.148368739           -41.3322990484           116.123053092            -67.0354021065           28.0019193636            91.4916805292            -1.03347566792           -1.36689683567           -0.465007601502          0.622034799352           0.455119026613           -1.53761859149           78.3503807907            -32.1026991289           -171.392964743           32.3665804818            81.2344352293            133.596596648            179.432798417            33.1755238238            -17.0301598004           -34.2009204138           
rwgt29                   -1.14896710426           12.6172888443            -0.022558038881          1.97426591435            0.0548815221122          -2.63427809589           10.3198870585            -16.1781001707           12.6195230926            -96.5561874057           -38.6887627275           -32.1702558044           -132.230173552           -10.2261977358           40.3539706414            6.89373912251            -0.643259558212          -2.0973206229            -0.301651698829          -0.660897435692          -0.569589261204          -1.64758796734           169.820362976            -142.132992164           -68.8980317291           50.5133023816            146.476019531            -122.248078231           153.980600295            -124.155694593           135.946064516            149.440440087            
rwgt30                   0.187380002417           10.4667339918            -0.304246479901          -0.0652278731767         0.0820432047977          -5.48243301111           8.81383742384            1.83322634613            8.01229621028            176.246580359            124.201022664            -84.1774369269           -134.817268932           -8.2681738322            -45.8299867381           135.314662754            -0.795122113586          -0.304241433515          -0.496251084875          -0.704045567707          0.112552110806           1.50740190315            -12.3722161888           128.879452877            41.6604397158            97.9494646764            29.3690444381            -139.536207743           -136.740605869           111.263891916            -65.1050899515           -121.959545623           
rwgt31                   -0.508444588069          9.25201299029            -1.42662465314           -2.14934131473           0.0673231614802          -8.58253974553           -1.84701788806           17.3497543241            -19.1379005786           10.0970609531            100.251402673            -172.224070614           -87.3809416852           109.730408784            -142.315995355           130.610683922            0.913807499984           2.64708883352            0.627443146586           1.20512590678            -1.20206665331           1.25945259431            -162.655188945           -100.432178894           167.061645127            -27.6155378574           -65.6686102231           -125.97806462            -126.952640237           -40.2346553405           51.1323736467            -138.462865381           
rwgt32                   -0.369866033048          -5.4693764411            1.24467598003            -0.138299214852          0.0728325490533          -0.458815023506          -6.16585172636           -17.7202315798           -0.380423361943          -144.10989189            149.101250752            4.77175226467            115.714044082            -67.3898019961           -71.0974913841           -3.28530860784           -0.208626144648          -1.25191878629           -1.01328649596           0.30143926169            -1.02592828622           -0.214136276856          11.9008060652            -13.4430940518           -149.859352042           -19.1575528894           70.5423567749            -110.207460366           -127.420057039           -56.8298435504           154.231865396            90.008271799             
rwgt33                   -0.602375027166          7.06333399605            0.210178754368           -0.658107097474          0.118630601532           1.42954115739            0.0445452334673          -9.16448066926           -12.8472588923           7.28866741143            139.058326657            -106.410373701           -170.108118559           93.3062007821            -0.291053672833          53.6312146124            -0.188448534966          2.10954417137            0.270608693048           0.416434119392           -1.28511292597           1.3690230439             -96.2614981018           100.483823853            -170.646594379           -79.6557428484           -85.6144338478           4.02091695807            53.0096506943            109.007776183            -9.98320392315           -120.961104611           
rwgt34                   1.33587912906            -0.480921506274          -1.11023766836           1.61158090592            -0.00676475655093        -5.38622286123           2.96573700673            23.2697719604            14.4954604013            164.948198502            -54.5769151491           -76.797943282            36.1195051261            -93.3670635006           29.0138882767            -70.4858313385           -0.438742342706          1.54380843955            -0.662671341451          0.641689619516           -1.67462082096           -0.165298071156          56.8316688193            -149.755089529           139.171056142            -151.681557399           -52.4894946743           39.5938761932            -75.2953595555           132.447541194            -149.33247932            -115.177263973           
rwgt35                   -0.63689583429           2.55759787225            -0.0998674949127         2.12697781941            -0.0484389035563         -12.9606477299           7.43586608013            -16.8296605675           16.2833203546            4.33692484291            0.586130072954           -20.9394823394           -13.7338006217           -177.382212619           -159.773695185           93.232572713             -1.14861124619           1.08739746776            -0.939695856713          -0.0380664319766         -0.112727430445          -0.456674930672          -113.611440078           135.947597129            -72.6375970103           136.561087091            171.121857404            154.080326764            -78.2115777916           -121.624392321           44.9194193844            57.0659927885            
rwgt36                   0.226987667039           -11.1093417325           -1.37016160517           -0.67118417875           0.153904358066           0.276117044575           4.91287128523            28.9001754347            -1.65116006424           167.460578226            -83.1169194747           157.652171636            19.5219038282            -76.1686239071           -151.830605041           71.1832577844            0.817397867747           -0.395431825907          1.04226873781            -1.10566374264           -0.0547895844879         -1.01903915109           116.899713846            -134.239978171           151.031104306            -92.6530821372           -29.9237987739           -52.8480057175           -76.9435088982           -69.1046875323           34.6419128849            77.8867095149            
rwgt37                   -0.101492109673          4.14392893656            -1.19935363856           1.04794969512            0.0955509036015          -8.24017803415           1.03021344355            29.4877144664            -17.0323652187           77.706877612             96.6817611439            108.477054208            -157.428735438           36.4435584642            139.445671503            121.539826312            1.00823020169            1.08038552165            0.846788290454           -0.467815664021          1.55471886981            0.307835523187           117.117458477            79.2888198695            135.64890548             -59.4189235316           -124.672881531           133.122353874            141.595171081            -178.508176709           -31.6569242277           13.7405644285            
rwgt38                   0.545009015706           5.61657179196            -0.428817984502          -2.11932757159           -0.0645128394171         -10.9412216752           -10.2280169887           -23.8759096612           3.95971823059            -105.696862622           -104.620955094           -120.508805673           98.3794084947            11.2917193125            -165.469488591           -35.1816472278           0.677698225778           2.30875850532            -0.0897228809609         0.34734107133            -1.70098875555           0.99784211666            43.4590777227            60.0022743297            -179.441761578           -142.412560404           21.9415879437            -106.470497095           -175.625399709           -85.5985867043           -46.3136518303           88.2959248616            
rwgt39                   0.083334058905           19.3793829125            -0.595400190783          -1.17708726013           0.0381333856957          6.94313192342            -6.18729856703           -26.9604812073           5.31618023881            86.4899799551            15.4367226683            75.6616602609            70.7353403728            -174.686568979           170.443383857            155.127672941            0.335848468053           -2.144600419             -0.317497658291          -0.528040747942          0.179854981359           -1.31004808218           67.7826724646            -58.3637686904           156.783518834            -97.4174997437           -2.18655636276           156.789317075            177.903377222            -18.9889423043           -101.880182832           74.5387241865            
rwgt40                   1.4335543873             1.84617099642            -0.187049434652          1.18799357867            0.141328600778           -11.2125468499           -8.58510033942           19.7842633176            19.0002064038            153.482120927            -77.6052012604           -99.9048013634           106.353199853            -45.2804384785           18.78908948              -97.0266582817           0.40862923843            0.571173699098           -0.0381752769627         1.10989421346            0.753495011238           -0.174430296291          133.218543556            -82.896851955            43.4423694061            -146.017443049           81.3677934412            160.05450261             152.463557123            -50.8095595296           -138.541510327           -24.8678858172           
rwgt41                   -1.00736790112           -15.5626674493           -1.13620785986           1.98023559466            -0.0347488501278         5.59237981368            4.90707848136            -17.2606415739           3.12903993236            -121.466457479           150.677838906            70.2270088522            156.682610933            -43.9070344335           125.49041241             114.385516728            -0.483599515196          -1.83836275379           -0.363976285717          1.1762083345             -0.810175982905          0.928879589326           106.536693302            175.020933049            -116.310100467           164.821861572            -143.846183263           -162.701781156           -100.48469581            103.740278872            4.82379798391            150.761543915            
rwgt42                   1.04874009253            5.3595966196             -1.35026935754           -0.41213820601           0.0412030826891          9.24721568479            10.4213338912            5.12976790815            0.0215656515322          -76.7254041699           120.842378274            150.778703602            -124.756327089           39.6947268174            43.3714597398            80.5154010732            0.819081390826           0.640406843002           0.405459147712           0.202355297381           1.18187962888            0.0495858542081          111.901282851            172.926351855            -93.6972391669           109.115539024            163.537032751            -23.0134020421           -37.700366178            -126.426493541           43.6359543058            102.583840494            
rwgt43                   0.380869451487           15.1316003507            -0.553030925989          -0.278729527846          -0.0587316916867         1.53596434297            4.24506214414            -23.5471716182           23.0377687421            -47.0722575931           -30.0038657376           -46.9654397456           -94.089525623            -115.535656183           -43.9783195994           44.6240270954            -0.851358900809          -0.281998791212          1.18622732281            -0.0709903963629         0.621577798164           0.423450191002           -118.904790233           71.0834809258            27.5343915476            48.7863005585            -82.5669226522           -123.470677078           44.6818941343            89.8219306134            -69.1078869653           -122.872019269           
rwgt44                   -1.19610976045           -17.855930793            -0.455552597106          0.720571202452           0.00503325419103         8.21965110723            2.25328996345            13.0318591526            -20.3418153235           117.871856139            100.754404189            -97.6430066362           -78.612387217            -84.766206153            179.237906179            -166.446823953           1.19986077716            -1.8709990272            -0.866844666923          -0.182985179093          -0.633132948332          -0.178062285135          -137.639630085           -120.337858264           175.479680609            51.704382662             58.2712393159            -31.5091692663           81.5731827864            21.0139408925            47.19416659              -31.540898778            
rwgt45                   -0.724866938583          -19.7463635601           -0.623288893997          1.72210550335            0.132192387986           1.98059367191            5.91625380011            20.796935001             8.99434753145            -93.1406493012           25.0571745725            -72.5925878519           -32.6012007473           25.451353535             -103.434315541           74.8108469575            -0.334809233218          2.50519516974            0.308171751598           0.00388324900225         1.7531110825             -0.532717991772          95.8759412773            2.71809670626            -70.8279291898           94.6573077293            77.2295270538            -156.229423955           -48.7371888914           61.254060619             -58.1730590126           -17.765857652            
rwgt46                   1.04010957132            7.2734775999             -1.51825074317           1.56448082733            0.0781231021543          12.9042300854            -6.25778659284           -25.8888303964           -10.694114627            -34.8362623599           -92.5767951474           -44.5130157429           -43.169423472            -96.4222129282           81.9976438776            -10.9001465306           0.507342877869           2.58033725319            -0.44386381453           -0.388487892639          1.71646981716            1.4735061756             4.75115933458            63.2432592209            -175.637533419           173.865315139            -115.896644889           -14.112747015            -124.894569299           -43.7037249849           15.6522803324            127.843331737            
rwgt47                   -0.790246768221          -0.506919237741          -1.41094258037           -0.0532188087981         0.0641109007276          -0.532378908166          2.63174456632            -19.4534117263           -8.24826721602           121.876891356            -153.863215772           -4.54919209322           78.1137912614            75.0578019863            28.2001081654            122.890442898            -0.197633664006          2.61219607082            0.198026009767           0.890512233827           1.42683811801            0.315883367665           -6.59522231271           -171.188686797           -65.5082955041           -175.356118647           -131.393401706           40.1284883522            80.9352162779            -100.211338208           -115.440051518           85.8288699616            
rwgt48                   -0.60930015997           17.744728528             0.99905380226            -0.730987744897          -0.0399084638183         -0.557378976279          -8.39638687618           -14.0619881137           -14.255373146            -10.5512847505           -158.855888432           58.2794488375            -115.897801753           57.7723026869            112.571332656            -19.1329651524           0.878976873462           -0.102628414605          0.23284723312            -0.836082215314          0.536836916771           -0.221907857106          40.847844879             -60.0271515783           -65.233724506            -96.0389991457           157.534262841            106.018012574            41.4201146269            71.7964190903            -146.242565338           -69.1423912611           
rwgt49                   0.363340762883           -11.5751273978           1.43041321232            -0.61728541221           -0.115106266097          2.14206394038            -4.32337968306           -8.75491405483           -13.8338873425           127.649641205            -21.2382256256           130.091759163            -81.2847023927           -52.5675258372           5.59656374965            133.187451208            0.232811284791           1.1552739395             -1.06906527698           0.587790323491           -1.2104299156            0.26050496129            97.3776377437            8.23749460517            -45.8118564627           -15.4369554599           -26.1064026598           -134.904688687           -172.121679237           -18.667115008            114.36522292             49.3108306603            
rwgt50                   -1.10642611129           -2.77825832789           0.186921710971           1.56377023813            0.106341061384           6.56883600024            9.20341709341            -16.2566086302           8.65648570275            -131.306086242           -140.933457817           -158.859735298           159.798505941            -83.1175957095           -175.377065235           163.519587302            0.461198270341           -2.03348457505           0.0595959243449          0.342586578537           -1.34053204726           0.961673093826           -106.302853583           161.969052278            -84.9707686487           -30.2401441931           172.035264601            -12.3318069487           34.7787045828            17.9813747079            -93.5466894667           86.5845848552            
rwgt51                   -0.504341970405          12.3083581698            -0.647484944739          1.27840180747            -0.113540339915          -8.39326154158           -3.27330723147           -20.7719855681           16.9783491681            -85.3879537618           -94.7481710517           124.565741634            -34.3233260052           -80.5991651706           137.078564111            -8.93338023438           0.0863724874215          0.266094477138           -1.02064861363           -0.606116949923          0.617097060004           -0.780494119932          39.2616585878            130.632142118            154.794861745            171.537582165            -54.3218990554           -36.5987899304           98.3280335592            -151.16268631            -40.4969310819           50.4851804541            
rwgt52                   -0.857713698592          2.19066304772            1.47759454506            -1.61254987215           0.0723244178354          10.7477422997            4.19925678925            3.74759154019            21.7795036987            22.521550291             -61.4740690657           -90.5532896791           109.704236658            85.3806337733            -84.5200539243           -153.169927346           1.02315985886            0.0317325271936          -0.960390630336          0.0896269260224          0.147514325045           0.803577336399           -130.372491631           -41.64502906             65.2917033075            -8.74312330173           -23.5789317949           -76.3914337051           58.8319095295            -101.511811998           20.5716876189            -131.584651177           
