                    ctW                 ctp                 cpQM                ctei                ctli                cQei                ctZ                 cQlMi               cQl3i               ctG                 ctlTi               cbW                 cpQ3                cptb                cpt                 ctlSi               cQq13               cQq83               cQq11               ctq1                cQq81               ctq8                
rwgt37              -0.646913573426     -60.921409077       -4.24095688089      -10.189481219       15.9183072731       -9.79988711395      1.77836774735       -17.6296655678      3.57063284301       7.18687247539       -3.41803750169      0.916891225865      0.431040664648      2.72765283443       -1.84919944576      -12.8731822287      -0.147773766646     0.300859417771      117.998583935       88.1433718331       -160.582381023      -47.3864240337      
rwgt38              -1.28382956106      167.678542712       7.03574999438       24.5684112776       -21.894121194       10.6465296705       1.98265722826       -9.72395003315      -5.48070547751      6.02495947216       -3.62432243996      -1.3061501492       0.087843719176      2.21848037645       -1.54819683728      -5.52998106359      -0.118163465999     0.0214184095611     43.3665398327       -64.7738466601      101.348209056       92.7188994949       
rwgt39              0.628098501974      24.778323403        0.192198337047      -42.8877757545      41.5822279943       13.287229784        1.50665228203       16.1991028601       3.82938423189       3.71427009082       -1.45438344281      -1.61184270628      -0.167702858819     -4.22033679038      11.9952924487       38.8604874548       -0.0444121475681    0.330723080261      -58.8203259854      -6.68459694813      75.9489059148       71.8344445252       
rwgt40              -0.168177073372     -11.415371856       4.22718224627       -36.2883125371      42.0379273096       14.5860402584       -0.334344529476     13.0408102853       -4.87488585501      -6.96316109022      4.53012890011       -0.694430315536     -0.440278653477     -7.60422462471      -9.33505772813      -24.5250691511      0.025019372739      -0.161336385369     17.6824290567       -164.731177272      -23.4103158053      -68.1734908919      
rwgt41              -0.998017828339     122.215091721       -1.89663184575      -7.46674698351      38.192812381        -19.5117660743      0.114295078489      -2.13891902132      -3.79327055573      7.52339379393       -3.70298880332      1.02692514342       -0.544833211564     0.774663627035      6.27235980521       -35.9472613991      0.0311748890762     -0.614258256085     166.602666909       125.898995265       121.86754976        -24.8010830297      
rwgt42              -0.943638422159     150.812094146       -6.42332306464      -40.1581924829      -3.29655066832      12.8526588028       1.2091638459        17.99908811         -4.84199113982      -0.934496013109     -4.43416336361      -0.142415380913     -0.148472289882     -2.8435783029       -2.22172762858      -18.0022627464      -0.0766660335464    0.620012984891      -19.2900593821      151.634903908       14.8877240599       55.7653341743       
rwgt43              -0.173189671551     -150.9556842        -6.96072080276      33.2060977056       -34.2701450808      13.7924001159       1.31321904029       -8.51020559947      -2.23225241587      0.873775381285      1.74094335325       -0.498381175171     -0.612658313098     -0.627193343737     12.8902621469       34.2059449781       -0.130942938023     -0.462185821512     -128.629389307      -122.611827395      -55.278769265       -93.9930786974      
rwgt44              1.07534741922       134.228268359       1.82257192302       -32.7112454601      -2.6525111586       8.89581163226       0.395791845195      -9.57433680734      4.65686300558       3.93457771325       -2.28973622594      -0.929116868934     -0.736122405914     5.02359215655       9.84806547088       -29.5477972356      -0.170300300441     0.166754902773      93.2631937875       35.2251880034       129.730013577       -72.8226623879      
rwgt45              -0.488072882186     -123.767536885      0.0759052970937     9.931099748         -18.256479935       -16.0321294105      -1.37312407366      2.37752724165       5.70389133822       -4.2369312822       -3.5678562267       0.161241632086      -0.168178209508     5.78444384023       -13.2245184231      2.04298470761       0.139527227428      -0.515697927397     35.4566541063       -129.868576219      -96.7451228521      51.8154922426       
rwgt46              -0.434111635895     -43.7405944611      1.84339178113       25.5785655239       -3.43470760298      3.4131856122        -0.75428998469      -10.3068667938      5.55423431387       -5.96995714431      3.74703491287       1.85830541009       0.384055767938      -1.33473623888      -6.06610773927      -4.84377473278      0.174708622112      0.0476832140895     83.0251316548       175.365888942       19.6005659473       -102.316342759      
rwgt47              0.715128835587      -25.8342197751      -2.61422304531      -26.3828029663      -40.7742476445      -6.82512631438      -0.302396885289     -7.25163441538      1.85481914514       4.65342488225       -3.99924011747      -0.960530610983     0.162198129156      7.19654282092       6.1154954338        37.9841287567       0.0996276538467     -0.201859727339     115.055293218       18.3247811657       174.262479371       -174.609792609      
rwgt48              0.01198707181       93.6516429419       -3.47296866803      -46.2999227141      -7.86833449086      -11.8120882713      -1.99689247867      7.11223862469       5.7730047026        3.69053106984       -0.584670165791     0.100645729298      -0.240472446545     2.42279011689       4.20787265503       -1.71856627692      0.113294189605      0.590311117777      -47.8224227653      58.0968912689       3.77257473645       -14.3385784276      
rwgt49              -1.28090995959      55.3922714228       -5.42994280698      40.6191460233       39.2318744562       -0.974678608349     -2.90362087499      -2.8160102936       1.34502177691       -1.54426696992      -4.39895541176      -1.1608463347       0.185948423229      -2.78818732863      9.20089572444       -23.5776422687      0.00210273913951    0.52235346877       176.929611874       18.9850430664       -39.9696807513      -113.619470993      
rwgt50              0.806245049662      91.5692715693       0.152581215987      12.462728831        -6.68767422406      -10.8243523718      -2.81750506672      -2.78196061723      -1.81129916654      -3.4850453609       -2.86208979025      1.03250133238       0.710671959186      -5.62238213843      -9.9024996761       3.89261640021       -0.0408236877073    0.207849228501      -67.9910907501      51.9667132495       -131.76054931       -107.366285355      
rwgt51              1.25499306544       40.0170246381       4.12575211597       44.4609224922       17.0930117227       17.8386945063       -2.38554873707      -12.892827968       1.52545259543       -6.17730390785      -2.92651443022      1.80413692223       0.295501189084      -1.31257171272      14.0076252026       1.15793682421       0.0315153429861     0.124196256408      172.326258439       -130.749787708      -173.034184522      169.892540362       
rwgt52              -0.0456014888202    -48.4973742031      -0.624046578112     -43.5559358069      12.0604222634       5.41477409826       2.69274351394       -1.32336190878      1.27976383679       5.60243642585       0.915248369949      1.28462031059       -0.130320576446     3.81834343702       -8.97543689769      -32.7786057171      -0.0193750519966    -0.276901813668     102.887440499       -31.0446523021      44.4385018973       -30.6703662539      
rwgt53              -0.224933025726     99.4135571942       6.8965562022        -40.7175732288      -37.2045118056      -5.95154547615      2.72547629135       5.24514830211       -5.46477427201      6.04022810738       -3.22221872457      -2.07073665569      0.471994556206      -0.965462915978     -7.27859308182      11.9561450815       0.130500153178      -0.600120983105     139.23415701        -159.512964428      59.4122880108       113.666651114       
rwgt54              -1.02300071312      -128.058971005      6.88634570853       -21.8383068528      6.97548316683       19.5705741676       1.82649150353       12.3834734901       -0.838330347295     7.09365480248       1.45814269678       -0.495631739828     0.668721272283      -3.53385997872      -2.03326373628      -20.4873688827      0.0171942280344     0.374322988138      -134.934431332      106.767632693       7.23672089445       63.6710135238       
rwgt55              0.674395612125      -10.0343738691      5.14660783985       -5.11407052578      -3.79061582029      13.6872849368       2.41584279509       13.257292263        -4.27820848486      -1.15215401973      4.35567663499       -0.679769052669     0.409954885238      -0.0641677865643    5.201953749         35.7678933924       0.158734004393      -0.0440432302965    39.1661616376       -156.869144956      30.8911962316       149.869461609       
rwgt56              -0.30616332448      -55.3960874297      -6.26833565649      -32.7072690395      7.03136951751       -5.60237640853      -3.07516159051      -3.83374969987      5.17023617671       2.7929391959        -2.6204254056       1.31880029178       0.541185828172      6.74457739858       7.91754656775       -31.9467992393      0.0329735441087     0.564611988531      -3.59313227883      -119.371895916      -178.671937981      109.823101936       
rwgt57              0.479848906045      -139.913527183      4.31225223452       -20.3677315693      32.4193766549       11.8695466613       -2.58019235583      0.267452550987      -1.16814907853      -4.67588047892      4.01282964437       0.258021828914      0.467742607287      -6.96068022253      7.71610356146       8.06572821536       -0.0990506800864    0.626611080167      129.331940894       -99.149402117       2.16810319358       68.2722171963       
rwgt58              -1.22343309433      -6.53351993379      -6.50149045304      -33.0881179719      -18.7144559414      9.5131448124        -3.06997676188      -15.7239412035      -1.92909855052      4.69871072191       -2.20262402238      1.59994872365       0.332938483017      7.55858460515       9.31087306416       -8.08108236888      0.0577457405689     -0.370304186793     117.674774678       166.948480892       -29.9827151777      -106.699722667      
rwgt59              0.520316641623      -77.5550734975      6.44583556563       -43.2364576578      -27.660423993       7.2833861487        1.16563262129       4.56094211404       2.10487659081       -4.05481072397      4.19436380983       -1.04403377627      -0.768445316379     -0.339370792156     -1.50327228959      -38.3237536873      0.126771277553      0.0516582785664     3.91889892788       68.4571459643       -146.771908176      -72.0876983271      
rwgt60              0.00217459899721    53.4001711848       -4.39968073364      20.0307481821       25.2263663241       -13.5876596988      -2.49666825889      -14.4345706387      4.51472572421       0.456232983684      -1.53804098126      1.68738277623       0.462152218311      -5.833151478        7.91002908545       -17.9747453695      -0.0353927819003    0.0725899461195     -70.5117865939      -83.3787057828      153.581610416       50.6430293263       
rwgt61              -0.603525385503     58.8998840284       1.96248484026       -53.0393622877      -2.40968464659      4.98827233156       0.0909728426551     10.3946976142       4.11590252743       -7.00517975033      -4.10576476531      1.49031938719       -0.39745452492      3.10679552758       13.9551007586       8.53374504742       0.00912553866999    -0.340577568654     -147.50589671       -53.4198567764      -152.325908875      -27.8646216664      
rwgt62              0.765516190046      -8.42724063487      -5.3314357897       -8.97245967229      26.2800946232       -1.24832785622      -0.0872592016131    -7.03287432067      0.178621415391      -5.99622278896      -4.72314405937      -1.6491266404       -0.787437640856     7.70304080626       -14.7497968849      31.7479305772       0.1522523895        -0.180618556493     53.4165332966       -171.803326161      109.683118958       22.7560092569       
rwgt63              0.408722772867      -102.766880587      -4.58937039035      -14.0226929638      -17.4424401716      13.8328081385       2.88785337163       16.7442002292       4.04069455642       1.97286627192       1.58526949445       1.48892693163       -0.475696439591     2.19412909193       7.18423736506       -31.2210045881      -0.0762906108808    -0.628368411582     -135.836860439      71.7373258318       -154.28597005       -64.8735596402      
rwgt64              -1.21354755931      149.288681116       -0.221225825416     -5.43736715615      -14.3881992459      13.8694482603       -0.994235823417     5.57278321896       -1.00489217614      -1.84907706435      -2.4908030705       -1.8128632906       -0.282094005593     3.30020940081       12.7389519856       -10.1285889847      0.106189573501      -0.345877780757     -44.024645676       -7.93773741001      -124.761606448      88.7932524619       
rwgt65              0.570533944949      -17.0937645865      -7.14897947547      25.789554157        17.0855943377       11.6895194974       -1.15471873267      -12.7100281472      -4.38197610007      -3.05937185144      -1.15118472321      -0.113769308297     -0.686185282851     -3.88409699725      6.44473457236       3.52091269162       0.014238875585      -0.308719286784     51.38953383         -43.7100826815      -176.379670322      -144.866064943      
rwgt66              1.06112959607       114.479664763       -3.02486399392      10.0114851024       -28.2804510786      6.43961563947       -2.31073243138      12.0347050181       2.36501987871       2.23998890538       0.855914009916      1.56083410751       0.340293343599      4.32513078563       -11.325253349       24.6621353173       -0.075465630053     -0.136723902192     108.46105312        -59.3334872878      -100.754162441      -93.3649835511      
rwgt67              0.334835013346      -101.573614122      2.59518066989       43.1978151996       22.9816299148       -11.3512550526      1.34495799839       -6.06366345265      -1.27303581695      0.832210631789      2.03506896854       1.06806163383       -0.624831558373     0.601339161485      2.86547014527       26.0875055711       0.137010208345      -0.393002997357     -128.516448172      23.9232218983       -157.397661884      -80.6684526383      
rwgt68              -1.46006731987      128.247346631       -2.26840466458      42.0371629945       -7.27329913737      9.22865134745       1.7334366558        13.3550820504       4.59125908413       6.1590732135        1.11701625312       -1.60946915109      -0.703708034139     3.6879588322        -5.02625561184      -19.5983118145      -0.170578882445     -0.393936951617     -12.0228691972      113.718820201       -112.077712284      62.2003405051       
rwgt69              0.424419541403      27.1250936829       3.47979982032       -18.785168735       29.5204442812       18.6206519368       -2.46016690058      -13.2143235836      -5.42103116253      2.70050734264       -4.71372137156      1.69639751627       0.577379823681      -2.27539299353      13.8556829371       -30.1516368083      0.13732862536       -0.583821539084     47.7538470325       -118.721725127      85.7197920408       -150.42203276       
rwgt70              1.23866025678       79.3184526936       0.871568249699      24.394072311        18.5997184026       -12.122634362       2.93004815752       10.9960429529       2.65574849326       -0.567375413327     -1.27061464728      -1.47970489816      -0.278965064819     1.92758315555       1.36040653572       7.53690885875       0.0563007980578     -0.310145239573     162.44069294        123.180220065       66.8842609778       53.5371872341       
rwgt71              -1.41352575302      -80.6942609221      5.03048980543       41.5521340544       30.2940756049       5.81034428043       -2.67549601968      10.4760491765       -0.934256216103     -4.45117609084      -3.51184257278      -0.0827300134487    -0.189143013672     -3.48036799942      8.30341324671       11.939962362        -0.108518270997     0.0759668023826     -62.9289286926      -174.968416297      95.2623523496       113.178868301       
rwgt72              1.42953688136       82.7897397665       4.01945996445       41.8918089348       -9.65407570222      0.591964380686      1.38022206595       1.04367212608       -3.19093311512      -5.6682014478       1.83752706724       0.609242849727      0.179784234606      0.271447752566      -14.5399397086      -4.00761443317      -0.0446458252038    0.227734459311      65.6877153633       145.737190832       86.5803208146       -160.525969811      
rwgt73              -1.26006898701      -121.721705763      -2.62455091524      -26.6130775763      -14.6595274725      -9.31420429891      1.78746687161       -17.1888374051      6.04240770457       7.57811280679       3.37974776653       1.09225639513       0.735592192256      2.87861150966       11.9810980696       -23.0081006016      -0.0995888932919    0.375958651109      -144.954942083      16.0637028395       -65.5424104118      68.6807335373       
rwgt74              1.23666317052       -113.263973341      -3.38459545763      44.7329534352       -34.6949791919      18.3178709405       0.964186340033      13.7039079496       1.67353836021       2.54199873404       1.98168606181       -1.70712131958      -0.531000365202     3.71094889298       -5.25407678436      32.6633842713       0.16053650224       -0.246976598198     -61.0920211649      129.21343016        -142.604098289      -77.4831735098      
rwgt75              1.37246395382       107.509802274       7.08080469582       -6.64459974347      -9.51302211056      16.6784220107       2.11721804862       -4.11329618644      -3.31130114508      -0.969170575671     -2.65525461416      1.06227291475       -0.17751706212      3.11028437356       9.75630547782       23.2847298759       -0.0360368958319    -0.620064344814     77.229345014        -16.6897209594      -48.8831128256      7.59368435776       
rwgt76              0.0684603225238     -81.7942163037      7.12444350983       0.239769196832      -38.0064646764      -19.3906559379      1.91573739459       7.24280862688       5.71230691628       4.70780705974       -2.13964149529      -1.68822763572      0.26276100862       -2.2300814545       5.69937027528       17.9858377549       0.158001481696      -0.419835435282     105.888865744       170.709551744       -86.9534132691      -178.199347352      
rwgt77              0.623900465227      -165.87444549       -5.37035573873      -16.2138315704      -2.0678066948       0.335810474546      1.01305018654       -14.7597688944      -5.3724012446       4.03972044097       0.416231197691      0.522199424377      0.806063360133      7.0189274883        -0.75899575952      37.5031567627       -0.00900046621911   -0.568969934176     121.922819652       97.9662532739       -4.63505908556      32.4629283078       
rwgt78              -1.36339115199      -176.301151184      1.69645362359       -49.4997015223      -27.4201376054      19.2940285748       -0.276231215068     -16.8767944882      5.62748702736       -1.20388770031      0.0741626816961     0.352009948367      -0.335267963654     3.03715470274       9.32502152151       25.1458223536       -0.163974073458     0.0763182881464     143.327728061       116.42415315        -96.8046147489      -102.284978849      
rwgt79              -1.44611549145      -153.197731031      -4.09976022467      -26.2421546727      -22.4517836807      8.5106324956        -1.09143931597      -7.23763067808      -3.6420033116       -7.17930894123      -1.46136029501      1.62042548865       -0.0835932008143    -6.8585307097       0.741521525959      -21.532055214       -0.14212818942      -0.072269359729     -32.8119056291      -101.922838345      -112.214223969      -179.909625226      
