                    ctW                 ctp                 cpQM                ctei                ctli                cQei                ctZ                 cQlMi               cQl3i               ctG                 ctlTi               cbW                 cpQ3                cptb                cpt                 ctlSi               cQq13               cQq83               cQq11               ctq1                cQq81               ctq8                
rwgt44              -1.54625231396      0.0382779481216     -7.81377010266      155.289739519       38.0498576494       179.591326631       -1.30288219198      108.603984404       23.1307188208       0.00368672230881    21.7560525483       3.50569984918       4.81156133079       1.50199719033       7.30841638917       -150.616487534      0.457566060487      1.51641006846       -0.618094977378     -0.203139250901     0.365766445219      -1.59700711231      
rwgt45              -1.56415912459      -0.981081469385     -19.1720451995      -110.099882006      -96.3692025573      -50.0421561295      -0.95302252034      -78.1766601962      123.0322203         0.0348299055146     166.595212296       10.3847206224       4.03036182548       21.3459728249       18.1992598964       86.6941841521       0.453798914776      -0.309012344417     -0.609743461154     -0.153267781923     -0.210049446657     -0.132948982036     
rwgt46              -0.392479627948     0.810767868774      13.6271319255       5.54268688968       -69.2076262566      145.128644444       -1.71474120624      -119.879883786      172.904066237       0.0195313477642     -107.653205454      8.71132672045       -8.80784666909      16.9545457062       12.6444867394       100.916361964       0.234900103465      2.30183661051       -0.325355544605     -0.867480253122     -0.476433410925     1.10048969528       
rwgt47              0.256867658582      1.24168397883       5.252863939         154.120257664       -11.8362688987      162.671621576       1.86933615259       84.4056113757       110.147371345       0.135337879535      -149.279952784      1.55914640895       2.74360096228       1.0583294013        17.7466702427       -9.480721056        -0.408228110788     2.24970888002       -0.485706674474     1.0538300373        0.0808766096127     0.274885794966      
rwgt48              0.712241074475      0.638412604921      13.4754547901       23.0376385749       97.694921068        -81.7149382666      -0.713252705124     16.4483331607       158.319458464       -0.0267489575939    91.7461760543       8.90247518836       -3.4309200182       -15.6844782572      16.5342676077       125.60596301        0.704371562609      1.8877491929        1.28248950948       1.15794512839       0.0754675600362     0.702380465001      
rwgt49              0.445055423016      -1.25129531731      -9.95085952881      -53.7351019853      -26.729609333       136.942536139       0.396442289635      -59.1626464833      -172.687117147      0.12868573954       -114.747542463      3.14116519132       2.82335400255       -15.5730816913      -20.6187885617      -7.39685279126      0.62585984465       1.59079902861       -0.812030549757     0.312215667861      0.00486812712409    -0.938115731418     
rwgt50              1.22039975206       0.46175947629       18.2926524583       56.5799417648       -64.3167437203      -51.8587729337      0.180959560515      92.6225744496       -61.014087763       -0.0375296056893    179.763737109       -6.77767647504      -3.81832598554      15.0253053559       -19.4079661758      -151.450164192      -0.626400043878     -1.04104254752      0.576808068598      0.767746993057      -1.12123467878      -0.49918672644      
rwgt51              -0.602344564594     1.19099083624       -14.9716576402      106.246326638       178.197412554       -20.104454774       -1.27310899057      -83.9753006714      -90.7510385043      -0.152545191955     41.0020330828       -7.02706816324      6.43326292738       19.6926132241       -6.23433508707      -170.39674854       -1.02640802786      -2.18405597638      0.0138599474656     -1.16080602705      -1.44425437823      0.45022512443       
rwgt52              0.127861583397      -1.31409741955      -16.0002730548      -3.1095468933       -129.415577741      -155.371653684      0.823256323956      114.738513802       108.885815133       -0.126322142822     60.7299597          -9.28874112045      -4.29933067829      21.6867372933       -10.2880053494      -166.149864467      0.0250003607551     -0.878319934638     -0.673899784017     1.05054789463       0.423995223956      -1.07980932163      
rwgt53              -1.49076913131      -0.992787390371     4.20326219984       -63.0761990914      75.5223675192       134.062382855       1.18006166162       82.9925678209       132.528568956       0.130391627423      -176.468755622      3.18382931629       0.583702883212      24.3610689288       4.56970115643       135.462426211       -0.938876456218     -2.40211806284      -0.428252503365     -0.46546690952      0.662801988033      -0.246960373236     
rwgt54              1.39319043583       -1.1623447035       1.89829325325       -32.5367473851      -121.786332024      -112.733469384      -0.900552808037     84.7476047496       125.416535506       -0.0208106730701    102.841506601       12.5939951899       2.11141053725       -19.6260687392      14.7697957054       -36.3674716274      -0.597899661601     -1.85193052758      -0.95504277455      -1.18895522959      0.0856173112448     1.33571207619       
rwgt55              1.0866925026        0.295583321616      13.1329612696       -109.453497382      35.5214192484       -95.5881994045      1.77084087786       88.1936785592       -42.5202719302      -0.134486322387     44.6207055187       11.8144366164       -3.1120548158       -0.617329678383     -11.5085492259      -36.5079006976      0.641633542792      -0.862002217743     -0.728533661412     0.470560470744      1.4032203466        0.986231667506      
rwgt56              -1.5758351848       -1.29358403432      -4.49062481706      -102.381587388      -0.886761270643     -39.0674737699      -1.70476477107      112.362267218       80.7998145212       0.118073022637      40.2546812149       -3.02703237894      -0.951608832951     -21.0361791564      22.117710465        85.1123728813       0.730657898978      -1.42626168962      0.450346672977      0.256257558979      0.710869840554      -0.170198428019     
rwgt57              -0.615447280857     -1.32218065148      -13.9284490291      89.2742747744       100.950534667       -71.6044601568      -1.0435810694       -70.902513264       -4.143280311        0.0174329422382     158.730867045       2.64078556854       5.08057275895       -28.1970752577      18.9125485619       156.923517729       -1.17636595278      0.387835741095      0.102616814119      0.924642981722      -0.926372839834     -1.04789862451      
rwgt58              -0.149823621095     -1.06065872044      7.88690801612       -10.2565782607      71.9874938828       166.502729225       -0.266684016656     109.025136906       -59.2903702715      0.139060491702      -62.8570312484      10.4797155392       3.1159808443        -23.2294163197      -14.0771918317      -96.7964079404      -0.755838532333     0.812751525267      1.10294444242       -0.940146714243     1.34502244541       1.48270731032       
rwgt59              1.79247969424       -0.131074635948     -13.8552087309      18.2215156655       -8.54104793157      -115.170877113      0.116688352275      -61.8935568564      33.5883302977       -0.159567608811     153.716242583       3.31441519633       -5.35639813897      26.3351600653       -9.01899659214      153.934194381       0.920281690392      -0.259710616262     0.957514364912      -1.01678293208      -1.69348002768      1.30326114673       
rwgt60              -0.380410261143     1.12593047331       6.31733698968       117.463945703       158.550897737       144.980113143       0.0742919888832     129.001000633       -107.403311858      -0.0370211976134    -1.83890292893      -9.6553299763       -5.74694202592      29.3583112628       3.93353177832       -54.3726923381      0.517835479543      2.73337366874       -0.97128123825      -0.436931739136     -1.66589402907      -0.0390970722086    
rwgt61              1.64366624099       -0.705429490588     -9.54221146659      -30.0595159901      80.1270174729       162.762584118       1.11885263778       151.060756118       75.345089258        -0.147342022058     125.711491319       -11.4889827987      7.5722780484        22.9638534732       4.96381075297       105.251920523       -0.85811884727      1.74996804461       -1.16695096582      -0.627234138855     0.890071447113      -1.30043730867      
rwgt62              -0.552754146633     0.385222908034      -8.72787778226      -96.648673627       77.2742643706       26.7322354403       -1.6428313392       -42.6380869471      -26.6993016155      0.144796047138      -29.7150957322      11.3841877821       -8.78445845148      -5.85060937032      -22.643387983       111.635635264       0.679257081942      -0.664155841519     0.840536890579      1.25554472698       -0.354287611674     -1.29701985428      
rwgt63              -0.864620735205     1.14037409482       19.4184966586       -2.82332582262      -0.442909312258     0.357420517213      2.12189595452       22.1373468704       -82.3837457434      -0.0552752275534    146.2708305         -1.62763070945      -3.47216928055      -0.419140824715     -15.0841754719      -5.83804473738      1.04452861421       1.86215188261       -0.368196198017     0.416876224022      0.968942894533      0.751442024765      
rwgt64              1.50175711237       -0.0971739202866    -18.6360345372      100.682668905       -113.750086376      -121.068378774      -1.2050864001       76.9596549789       -13.3250836467      0.11792464831       44.4667635378       7.90421050157       10.1468428584       16.3905817682       -4.43654619972      -50.4602499978      -1.07959916345      -2.38847718755      0.081116823096      1.0089621439        -0.026764976429     0.389559925095      
rwgt65              1.64534883806       -0.104442991535     18.4837084815       128.92961371        119.488987699       99.4068048572       0.851226927833      99.924692578        -44.8811656334      0.101928403412      92.0228803882       5.09433599553       -5.1048063425       -12.5792702555      10.0065467183       7.10711970271       -1.01523648454      -2.29653984282      -0.955670143655     1.17456138029       -0.643150188085     0.988765901625      
rwgt66              -0.770051635672     1.21437296513       -6.67030145875      -92.6822493759      63.1422026857       -139.215762947      -0.453112541679     -73.4444456833      -155.805094939      0.0254627407775     -89.8668498954      -5.84235163791      -8.51098619316      -23.1146923573      -7.65966467646      -60.8604409592      -0.863875854629     -0.480449896239     0.525340335145      -0.920514557504     1.439252985         0.200344591758      
rwgt67              1.09762544737       -0.780160363401     5.19672006963       3.54640664793       102.553288457       -92.5513407345      -0.323946668306     10.42140718         109.171185087       0.0950462455578     -128.017452873      -2.49391649003      -6.40998999523      -28.53835342        19.628985004        -159.329645041      0.991268176442      1.35331235528       0.763339678356      -0.380555190496     0.287754602516      0.339441277727      
rwgt68              -0.313497469355     0.760019160677      -4.85086566048      -71.8123915189      138.414114683       -130.955540924      -1.11137974964      18.9537100203       177.670381289       0.0588908805382     133.578967639       -8.54721830297      -6.08293449367      -14.2666652054      -8.01428740928      -33.1080070188      -1.185567329        -1.20679730935      -0.428598002461     1.21982496473       -1.68725035743      0.40385220938       
rwgt69              1.60403069522       -0.874641702624     14.0432342802       77.2659704784       -7.22258168931      39.1333177493       -1.72596200692      115.102453329       170.948165461       0.00166977725783    177.447761734       2.29467263144       -4.99313973523      -28.8328910669      0.123366175342      -138.942806692      0.388685440423      -1.41331674575      -0.862138368541     -0.962634148722     0.99116371011       -1.39931855571      
rwgt70              1.33951225409       0.193588700067      12.2813354762       -106.99528367       11.7845116539       -1.10458738447      0.292260494501      -83.2902782874      -103.622645251      -0.142243569524     149.292687674       -3.68643837037      3.53637183873       -25.6443558824      3.77949855604       -75.3619140133      0.839082637229      -1.29397436859      0.97896595024       0.874979183041      -0.282804677202     -0.674202488616     
rwgt71              1.4234545602        -0.300192493768     3.04386042516       -127.893443153      -70.3470347563      -48.5891897243      0.272611752209      -122.445098145      -52.9930498083      0.139383080338      6.37698485806       12.683129813        1.05998110443       9.86655345687       8.14718118971       155.735818953       1.10506692476       -0.133637949433     0.166203775148      0.352948081996      0.524698585782      1.12553518674       
rwgt72              -0.351597336968     0.621394946518      19.2474179397       157.287089426       146.98227136        -95.536689136       1.605501999         103.959834332       111.212932286       -0.0880187217711    -158.291586816      -6.54771770168      -4.4821359076       -15.1588430263      13.7443616097       -164.020106199      1.06768262819       2.05242465966       1.06809121739       0.808902159902      1.22793577388       0.145435780219      
rwgt73              -1.08232135498      0.538480514499      9.06022692751       -77.5162147897      113.608437859       -117.32980793       -1.20952555326      168.316965964       -118.011400103      -0.13418001494      63.234665854        -5.44603023197      -0.883761476155     8.54280578329       4.30442079892       59.6646194182       0.392449852714      2.1953906367        -0.640246185533     0.0950017690209     0.733915090153      0.253556317995      
rwgt74              1.70670325692       0.712830552417      9.00631981328       -179.083333019      -59.1873827236      41.1115751234       -0.567559310568     -53.5069177099      10.1982279265       -0.145804715904     63.0016215914       -13.0756015508      10.1197312424       -15.0403938836      -0.468945858956     84.6286218672       -0.274679687796     -1.04022247833      0.0139977525479     -0.127977738618     -1.41889446381      -1.3618320398       
rwgt75              1.44691009503       0.988262674206      0.62967711026       -78.9029045356      -58.8600276707      -37.8205673861      1.41500371206       56.6630944951       -107.121464557      0.120497800631      -159.41518051       -3.64405868368      -1.08323517011      11.6352490841       -20.7978201248      34.5665871557       1.13635263362       0.349849807888      1.12731518311       0.370602075934      1.04867266127       -0.642239083682     
rwgt76              1.27934100277       0.648636351019      -3.81271631269      -79.7913855373      -98.7364620237      60.6879077294       -0.0733317686195    74.2576911325       -85.1646410776      -0.123112462147     167.637053687       -10.9118810057      2.24956417928       2.98372738738       16.9096707173       -19.5329355468      -0.0342681859048    0.500750829922      1.13765751641       0.945988552152      -1.76284521146      0.788212483792      
rwgt77              0.793907288204      -0.222787394124     7.25573053588       26.380689106        103.837415225       -99.675405585       1.38463651724       44.3528280721       133.323920731       -0.0595855898589    124.429488997       5.96214148633       -5.76175522081      11.123770288        -19.2513150391      -38.8918485184      -0.524427919405     -1.27165521333      0.725975848776      0.952619903623      -1.24647210345      -0.254393490728     
rwgt78              1.15444600766       -0.693136831003     8.0467812572        -52.8504380084      -142.622655682      -66.5668943662      -0.13965268847      -4.51388775837      -99.88376371        0.114535618268      -135.09170164       13.0300794992       -2.09126150196      20.5198556795       -13.8960760256      -167.811548526      -0.885463135151     0.692996597534      -0.994017988865     -0.640196404216     -0.900425434378     0.879815677586      
rwgt79              0.143599629245      0.318907726264      -14.811925496       145.1041884         -104.625815571      -170.357648898      -0.00704415041758   -90.4836247994      94.083571139        -0.0955682505017    131.962435466       4.92742683549       -3.18370495429      -23.7125258249      14.197712255        -35.692746809       0.0335930530772     0.171284074881      -0.533771236476     0.882535823316      0.573598311761      0.32536238526       
rwgt80              -1.69636830254      0.571912129292      -18.269805785       -19.3151381757      -59.3292539876      -162.425898017      1.15149834492       -168.773479692      -50.0115684773      -0.15748632646      13.9510820309       8.80102482286       4.22449337382       2.85536497471       3.95498393108       43.2922286729       0.54755463275       -0.214580968756     -0.490773525935     -0.377580654737     0.298716304877      -1.44949384371      
