                         ctHRe                    cHQ1                     ctWRe                    ctBRe                    ctGRe                    cbWRe                    cHQ3                     cHtbRe                   cHt                      cQl31                    cQl32                    cQl33                    cQl11                    cQl12                    cQl12                    cQe1                     cQe2                     cQe3                     ctl1                     ctl2                     ctl2                     cte1                     cte2                     cte3                     cleQt3Re11               cleQt3Re22               cleQt3Re33               cleQt1Re11               cleQt1Re22               cleQt1Re33               cQj31                    cQj38                    cQj11                    ctj1                     cQj18                    ctj8                     clj1                     cHbox                    ctu1                     ctb8                     clu                      cld                      cQb8                     ctd8                     cQd1                     cQd8                     ctd1                     cQu1                     cbBRe                    ctu8                     cQu8                     
rwgt9                    71.3509694077            0.805059246267           0.155380067815           0.0770104216759          -0.393703946743          -1.04203406085           -0.229960095811          68.911482063             -1.78614983444           -114.854727698           -74.8458110885           -68.2817086161           -49.7586295034           -158.441556929           -158.441556929           -16.49038673             -77.9226587356           -57.1886477396           144.758751663            -87.7105429088           -87.7105429088           124.762326303            -73.5979017396           80.5372425126            -3.13600889947           1.63900293362            -3.24407835578           -11.7406497988           12.4766301515            17.9812784091            0.128411318616           0.609104178626           0.130865108472           -44.5912050865           0.535653016542           19.3866043604            -155.336961943           -59.4157667243           -1.07672920373           -56.112725553            138.784121045            -90.522624956            -17.5283452416           -1.59370356311           1.74420770498            2.88852966893            2.22711192389            0.181749368144           -45.5088529718           -3.14472440479           -1.55812963056           
rwgt10                   168.201298169            -0.776081249921          -0.630219640576          0.226870335743           -0.0104604477959         12.467933301             0.810537298026           -35.8175353351           -0.00727953998426        -60.4182748637           -68.7973818352           -152.813208459           -88.7248743943           -78.9314987046           -78.9314987046           139.57833588             -31.2039296152           64.203234386             -98.4198755697           -71.3166583086           -71.3166583086           79.5564776354            -9.83802224487           64.5496346373            -1.63719592657           4.21251123422            1.86512374354            22.4311009475            -2.43795074443           27.3311719828            0.313908067515           -0.47361929202           0.493278788281           -26.8022259525           1.05049224105            33.7507471089            30.603324822             -109.185570066           -0.17675660207           73.2699852899            178.205148915            -67.2068425118           -17.2419854865           3.8606147315             -1.45597395476           -0.198027201845          -1.43430538075           0.201078129097           -16.9395069141           -1.43579602098           1.777096851              
rwgt11                   -141.225014255           -0.59498787331           -0.632959190842          0.247646710761           0.195659754972           -13.7329900854           -0.313778927205          -7.2728267837            2.13043223842            -140.73570546            -24.5751288454           -1.0787595803            147.452732254            74.8272027387            74.8272027387            -71.9367063689           159.356109137            61.4958161311            118.429429625            126.710727043            126.710727043            98.6105929279            -77.0170879139           -20.1673396837           1.88357072916            0.634309114677           1.99215662249            -1.75814623322           27.3512819866            -7.12051866661           -0.312246116727          -1.49866094479           -0.0702314307173         17.3385076651            0.669443616823           71.0971010932            41.6058757791            -106.592820913           -0.67644028815           -6.997332221             149.397604571            65.1498470776            13.0622240863            -0.928339285863          -1.48210108942           2.83880436009            -1.47280880696           0.497803126497           39.4280689516            0.872226146501           1.95986398796            
rwgt12                   -146.603219332           -0.583635433248          -0.104816462835          -0.203542641819          0.105629012478           -10.3451657435           0.724038970481           48.1430638267            3.23154943902            -141.674230388           157.043909337            55.9226359993            -80.7288374149           114.295904019            114.295904019            -162.446720632           72.8047123555            29.3637182652            22.1220474587            -150.154070538           -150.154070538           -40.7559202905           73.3838910424            121.774116169            0.778584000741           -3.53383001951           -3.28187541355           19.8151235797            -3.0844113851            26.5953106478            0.156920128545           0.728089635735           -0.0508064399371         -28.4349162915           1.04297309018            21.0946367348            145.194621127            152.749980813            0.502580608246           -74.704538916            80.1397207593            171.224346566            -22.7017506242           1.06320202287            0.742235667965           -1.72333138512           -2.00704962742           1.4460223049             3.04268021352            -0.526934037807          -2.2373685872            
rwgt13                   -52.9373697333           -0.397643383021          0.364695018214           -0.883530010789          -0.140563811834          10.8986418912            0.452337453519           -43.4038947925           -6.40699358509           81.4539671946            169.392679706            -35.9916143513           173.834708431            -19.1389180805           -19.1389180805           165.427064576            32.6949211897            103.653874585            -18.0472118688           -2.44042120552           -2.44042120552           70.8168232762            -19.6064032253           -77.8727568706           -0.808941773623          -3.07840245984           -2.34344743171           12.7831934402            -5.92152083143           -11.2520127287           -0.231155091095          -0.724032053634          -0.377106674515          -15.0323839759           0.5936235215             2.89005393692            124.5143277              164.071279296            0.243357016791           -82.0340324247           -73.3417935971           -123.036821032           0.398029362737           3.56262579874            -1.4193396631            0.245745967723           -1.94992415376           -0.00444511797532        -40.2969044144           -1.2052469727            1.30549972559            
rwgt14                   129.060537126            0.720275682549           0.0624699891279          -0.143901896127          -0.167688713137          14.1908410086            0.247087741191           9.94130860799            -2.07532789254           113.032466529            -76.2260069502           136.363530514            -95.7591557505           56.4225671593            56.4225671593            107.035553385            109.34537931             -86.8778427942           149.803263255            42.5636410759            42.5636410759            -101.104727696           149.024633078            106.130921014            2.27648457969            -1.83523105645           0.502482412487           -11.0548786501           26.5670963122            -10.8715239622           0.188058020781           -1.11792818935           0.390080045394           -32.0104313011           -0.745305835333          4.28187030207            -178.009296632           126.48398587             0.357027931182           85.5732394645            160.359286967            15.9903789567            18.8085469737            0.779439039974           -1.39189426909           -2.31932309421           -1.37419049822           0.504582991559           0.690846200802           -3.3891047944            -0.570147148605          
rwgt15                   -66.6217762982           -0.482435560732          -0.0540325939264         -0.0471318362705         0.110558823254           8.98229951221            -0.28121765639           72.9760921654            2.32949629272            126.757627418            -63.1119463412           23.4674431024            -75.7357365272           -150.150168234           -150.150168234           150.747274572            -178.117529371           68.726986399             41.2770531292            129.857856992            129.857856992            -66.8165626881           168.733751842            40.6430289724            -2.13185857616           0.262471270615           -3.38939719191           20.2261972306            -30.165594905            5.87013843926            -0.50255188784           0.27895801919            0.229236228092           -51.9474196889           0.379871568152           36.4445657128            4.91816630118            116.120450489            1.21020381366            -69.1784241221           143.627288775            125.06331584             -15.1030793502           -1.18824541348           -0.978334130934          -1.33961935527           0.123249721871           0.349489651038           7.1614045113             3.12587554372            0.936351397739           
rwgt16                   163.608581999            0.54343704923            0.324174529464           0.455799727292           0.130960550679           -15.3044377819           -0.788897547637          11.1546771589            -4.45644515285           79.1107081517            -11.9725156832           132.382793514            50.8953913074            89.6856936703            89.6856936703            83.0242901125            144.225697465            133.360958151            -99.4427667582           122.69542487             122.69542487             65.3393098835            112.22179894             -65.424997513            -2.4107672154            0.784879515781           1.21428141737            -26.2169976972           -17.1175568111           -20.3008664074           -0.13018236753           -1.14407158769           -0.328396774703          17.1349860557            -0.842957328101          -51.3763762148           -123.149078876           -123.118478559           -0.469559450866          -16.5459413949           84.5647295247            -0.00917133486115        -23.6519038065           -0.747729096695          -1.88236199002           -0.0756408849918         -0.109058993175          -1.08073950128           8.76890417947            -3.65684369667           1.57054323285            
rwgt17                   60.8478357099            0.523157507159           0.654498829605           0.387598318042           0.44444562435            -13.3613730404           -0.436399296654          32.0403961357            -6.43154809371           -137.897679502           79.5213546674            16.9763210039            100.964865804            146.654939857            146.654939857            -105.199441313           -114.141705592           12.3619907518            -146.457962152           60.8887797758            60.8887797758            110.643130351            -139.204465885           -146.885102402           -0.372290775304          1.91848101171            -3.00802995525           -13.019397341            -9.65935885067           -24.7089714783           -0.213171641804          -0.26583131003           0.039833331925           45.9192317942            0.418883380038           -61.2104239405           -29.8695506287           168.364611635            -1.30376297727           -41.5561365122           102.211326666            -126.231548267           -23.9969874635           -0.218421433286          -1.14006010378           -0.56340513925           -2.34724419902           -1.22208267422           32.3899468666            -3.50841755193           1.99404117362            
rwgt18                   -8.60546608366           -0.47925750056           -0.64474303472           0.171851829738           -0.256986921066          14.2421617076            0.897927866783           -29.3863393727           -0.844088635749          -94.5468351085           -84.0276013597           -98.9244000647           173.648280111            -9.8108473437            -9.8108473437            -87.2062555243           138.793953502            75.3657895995            -167.776630711           -37.2901906952           -37.2901906952           -17.1944922721           155.469059814            56.8762909424            0.0372728602482          3.88989684963            -1.26394960304           -27.4406901462           -17.3619612166           -7.64938843068           -0.251803435263          -1.37409486359           0.059532168183           43.3215651291            -1.01328478936           -7.92564163291           114.672693285            103.108917831            -0.431550243827          -37.500297593            -124.346569472           -1.2831838424            -14.3537888089           0.739800064317           1.53769593673            -2.90361684737           -0.999819203573          0.026447230621           -37.6809866078           -0.176091809368          -0.955265108984          
rwgt19                   -41.832452885            0.704577144832           -0.054726864394          1.19232268568            0.418690866058           10.2444890562            0.0587827628431          -2.56104977698           6.33061329817            -152.592941909           -171.968568813           142.080703769            -116.157517535           -117.064408508           -117.064408508           -11.323890133            -141.664881397           58.3689370945            -90.8425316673           -1.24475305934           -1.24475305934           -102.863099546           38.1466010379            168.402472832            -1.85295003892           -3.41511730871           -0.372807723261          6.52140677327            8.09554727244            13.8111798309            0.216416087701           -0.739685512966          -0.444522961419          44.373975255             1.2124251992             -75.1138031257           168.374498003            82.1522475389            1.07434611206            -59.2202439347           129.111892048            -93.1057900687           24.4330408024            3.1915063748             1.83598024663            1.88650723693            -2.28081493814           -1.21219912947           9.64896677318            -1.10765379776           1.61727604168            
rwgt20                   -108.264832322           0.790229619611           -0.507048051109          0.217918304783           -0.112581271512          -10.05898695             0.707947360134           27.4125365093            7.99409293629            -118.233578871           -151.101097582           38.0571163288            73.9634666676            7.9154293505             7.9154293505             -175.468075113           175.219255374            78.2826186734            -178.036750165           161.129925288            161.129925288            51.1110718028            -29.7193908636           158.446009758            -0.270479393983          0.144775976352           4.04443706961            -21.7871424011           15.6120186129            -8.35941519131           -0.0500873667721         -1.31509434711           0.140255295348           55.1619773673            0.313939301497           -60.9783185985           -120.136941067           -91.0512406039           2.16602693678            -21.4801837515           -87.463690922            -99.80389442             -1.13517301779           -0.00384245188763        0.507423224513           -1.15403470492           -0.186032846434          1.25791670985            30.425055307             2.23088512908            0.775941051245           
rwgt21                   -132.565499739           0.710529173051           0.610070735352           -0.792842648141          0.201218785665           8.48268923708            0.0256063795421          -39.1513685034           0.0967503756671          31.4220716986            -70.0912938107           108.383153094            72.9742026293            -39.5690046054           -39.5690046054           -164.1296169             -136.995864946           -11.7248623133           -46.826427658            23.6585286182            23.6585286182            95.5814646487            68.6179193017            58.2102835826            -2.80678840965           1.41753551007            0.0948134218229          16.4721681457            33.8234210076            -21.3200870911           -0.052170858475          -1.05786347947           -0.186563635268          -49.2072719931           0.88636186352            57.7841818976            -111.043184286           -84.9663751999           -0.998285327555          17.8437407603            -46.4594998539           134.028558856            -5.5150742413            -3.46900505229           0.611653793611           2.78166097114            -2.49246326377           0.289727442797           -23.1155313315           -3.4763704819            2.19848746631            
rwgt22                   66.8056925936            -0.959190320726          -0.137258041918          0.167556219418           -0.282673742016          -13.5219348011           -0.649305694949          25.445337637             -0.959877383449          -4.52199529535           111.681526944            89.1630905186            124.175813321            11.3519721369            11.3519721369            -33.0610355746           179.471340416            -53.8657635087           -55.1956361853           -105.667635904           -105.667635904           -100.415699283           -59.2432686805           132.606513669            -2.61771277519           -4.57793704045           1.19611402647            17.0193854219            13.4890324694            24.0329110731            -0.162453736775          0.372594743172           -0.328307246373          -54.7546183352           -0.668104189173          -43.5986912927           7.31875671911            -38.1722181573           0.934096574161           -38.5582364304           -24.5901835725           -152.343431262           20.0475391878            -4.12044309864           1.19039019008            -2.11718548136           2.44933150281            1.19079305541            -35.9270911314           3.65056780114            -0.736288623673          
rwgt23                   152.23119568             -0.348127197128          0.591945336915           -1.09626300488           0.0727449177267          -8.34637352052           0.847738496875           72.8771996089            -4.56460886593           164.673240148            110.840328246            -77.2079044359           -41.6756416199           154.021642962            154.021642962            140.783778603            160.767084063            67.6585824908            98.9382308011            -156.187280945           -156.187280945           -131.480186475           156.662645699            147.358246854            -1.15178159527           1.85714967158            -3.8527290821            20.0543621248            -12.8792264626           31.877456718             0.141614966451           0.170381504018           0.109773926032           -19.4127849199           1.17236924365            -15.7835632653           -112.078284469           84.4101508231            1.21962842569            1.90612918697            108.011241044            -19.7025466846           -22.8988375662           0.510705227586           -0.725123407638          -1.85938188287           -2.37540371112           -0.0951842521181         -24.0366913063           -3.02300418639           -0.613494386783          
rwgt24                   28.1943675983            0.737421415838           0.348290059796           -0.849466566881          -0.47759633847           13.2971425212            0.0125396485259          2.0339463975             0.0360852005506          -39.5238238559           -133.741346936           -145.150884264           121.408124462            -165.699675585           -165.699675585           -150.05440807            -104.555964803           21.7687291182            7.1011806852             -114.419699189           -114.419699189           147.318990089            -62.3070096134           -170.246037528           0.631469633587           -0.860011346181          3.97814496471            -23.1410672448           -5.39180850472           2.55424453653            0.350590646812           -0.95384408016           0.396972290546           1.83579514702            -0.996225637197          76.29137468              -35.8015741923           27.474828023             -0.146012731951          7.42690635053            109.780241243            -32.3981462309           -30.8045604576           -0.35967542972           0.448129568849           2.57479249244            -0.944737231953          0.421568924537           18.6774543438            -0.555877042208          2.19535327834            
rwgt25                   -14.6034190819           0.248802259001           0.164638316787           -1.06089344189           0.253933178074           2.00433218967            -0.926272961044          65.2410842841            6.39062561484            -119.118870131           9.40561839067            13.3199731108            -124.341174178           117.527358001            117.527358001            136.173750262            -142.233554401           -173.929900346           130.429743245            140.244937986            140.244937986            -143.171413382           119.842977637            137.003454377            2.1160817065             -3.6123781544            0.884959204636           12.6977374137            -25.7715324663           -16.6569316951           -0.397037923951          0.607424295223           0.337499727575           27.6717930766            -0.307095393038          0.13750866935            -14.1263356624           164.273561998            -1.15279025918           -9.93118033937           -138.31615257            94.3023404699            -10.8133731416           1.17077761236            1.29841994246            -3.00783570897           0.120478910481           -0.114147683007          36.2093272152            2.60128365315            -0.130538188957          
rwgt26                   -35.0508632957           -0.80214025304           0.527085345079           -0.618222428402          -0.210778972151          12.4418002799            0.824040883898           1.88785375678            4.03681571292            7.68374004677            -29.321367236            123.198387807            -69.6600814915           162.753026575            162.753026575            -6.2628088971            49.358699148             -78.1390169692           -117.249455145           131.298247406            131.298247406            -144.915327166           -115.458117437           68.791108251             -0.732397326063          -1.08889276554           3.09866485836            -3.61516417954           23.1046802186            19.9576652419            0.114261737714           -0.223524675473          -0.493063476746          25.4918691426            1.01007800891            -71.6085529442           -121.998223518           30.7671395556            -1.71247130522           -4.82994502769           -119.44124842            23.4975327751            -23.5944818586           -3.39215246482           0.272782409561           0.82279111748            2.26888923475            0.0172719696237          -45.1800407717           -3.56743490717           1.83198377227            
rwgt27                   -88.3388806509           -0.540442764215          0.289502995713           -1.07076299354           -0.118952082021          -15.2925653393           0.51839098485            2.63007215316            -0.21062886339           -42.3657866406           20.3218106261            -130.233906805           -165.663078256           85.3557626098            85.3557626098            73.7713453903            -35.885557296            162.545517457            72.0947817877            -103.846439164           -103.846439164           -83.233690472            179.60717391             159.300509886            -3.47054267797           -3.31148049731           3.65087935711            16.2395837974            1.48688407221            -1.7206933312            0.0588718784919          -0.0196146178561         -0.219556034754          -19.9434289268           -0.862094195396          -49.7912104459           -106.689816596           -173.172183138           -0.286436840657          -4.26682278541           -135.08554488            110.970800653            -22.4821909145           -2.19231425655           0.214391684302           0.858837276608           0.579342748778           -0.831034136027          -24.2577965819           -3.70244272031           -1.84197435819           
rwgt28                   -2.04414379189           -0.222816098222          0.512928210209           -1.02594236076           0.485307307738           7.33032590721            0.538176641079           -14.4428667297           1.16840348648            51.1362310099            -131.343117505           37.6418413684            -168.800554558           -71.0097997854           -71.0097997854           -74.6829116461           -76.3598382914           125.599297146            116.126016178            83.5334724351            83.5334724351            105.844184084            -126.52828916            -90.596090392            -2.5252754338            3.03531110002            -1.59454559565           -12.1036013136           -18.5379475611           27.473921245             -0.33291470756           -1.10945414594           -0.498360399512          33.6098835632            -0.606704821905          -29.6599858836           -12.9158209235           -67.1577194617           0.632616255614           -62.3055773717           -27.9386881958           -101.124705535           0.840079007303           -2.37916700801           -1.63516423279           0.543856705994           -2.18112987462           -0.885268748488          -34.0313878874           -2.79293937444           2.38987772778            
rwgt29                   -56.8437700452           -0.656299529266          0.15748267011            0.555847611012           0.0702754668465          -13.9003953393           -0.567181027235          -6.5271385027            6.38575799354            -36.01352972             -45.978315567            -126.335849898           72.9789613394            38.6467550846            38.6467550846            12.1101810443            -79.6275731923           113.636126687            174.080365212            -75.0488384348           -75.0488384348           19.8489805385            130.11083247             137.144271402            -0.95094057102           -3.35070392551           -2.58625497952           8.52447744909            -32.5008638141           -20.7024441702           0.314955567389           1.01142336096            -0.454695997072          -7.33530987455           -0.722391811592          1.64643818439            -144.716850001           -26.6842233444           0.81993778289            -32.135053778            -118.26077155            15.1318702756            -15.9488541078           0.36362780825            0.335876088322           -1.81961243846           -0.90120165153           0.56382823039            43.4953894995            2.41095528517            -2.16261023259           
rwgt30                   67.8004176212            -0.401695362619          -0.262107430247          -1.17074147241           0.235210572119           12.8926210877            0.700130236217           57.5710300411            -5.46945692685           -117.620295703           160.177304015            33.2406678507            175.29603587             32.9129795661            32.9129795661            -8.50707839997           -164.774672466           -18.7409257609           -42.1751343049           69.2455674651            69.2455674651            -114.225899509           95.0603462481            77.0171216476            -4.10638575342           1.46291050133            2.0279659821             -3.16911850035           16.1276684449            -14.1818877429           -0.52051669449           -1.39319774058           0.428012748728           -36.7002724337           -0.941749546137          83.5195032               179.563418885            -33.2848773511           2.16020138849            94.0163371329            -94.3197330481           84.0795381854            -13.3663903463           -2.6027420773            1.14859322935            0.139206050957           0.445799709846           -0.945680922488          4.53798579641            -1.03220464578           -1.29004568225           
rwgt31                   -32.3268284747           -0.213173882139          0.454918969091           -0.586236053431          -0.46120429886           7.80130232276            0.468354481823           26.6059247764            0.583347551782           -62.9553049828           -48.2938991302           58.5514234975            21.9326292032            179.72124985             179.72124985             -33.0839654672           -117.181061746           -92.4626987118           125.081980079            117.872667263            117.872667263            -108.606355149           -15.2423993339           -23.8045490653           -2.78086514456           -1.58523268321           -0.841057398621          -28.7506477261           34.6765001243            -24.7053815407           -0.323191541533          -1.29054042961           0.338696819326           -52.3982650502           1.4819002975             67.6074851499            70.3687305087            -81.8750385268           0.751813523269           76.3419632393            -173.503021973           43.2748053943            -0.0909284432099         -1.50961753308           0.0576924257036          1.25786329695            0.681565528236           1.54207580628            5.92306411274            0.0306665100944          -1.68352889867           
rwgt32                   6.0360733008             -0.256102576383          0.610577117223           -0.261567112969          -0.0525874374378         -11.3880228978           -0.682319785451          -76.3792157684           -7.02349553732           -111.548536075           6.09736910223            79.0955221978            -9.35967633119           37.2858006451            37.2858006451            -2.7316354625            115.622733166            -24.821309134            84.7350425434            -106.518918546           -106.518918546           47.5487667647            -23.7391617711           155.408955684            -3.50158912957           1.00598564919            -2.28528236121           9.02108364043            -13.8178621439           -12.7437784393           -0.473825577101          0.386618860482           0.323113061032           -53.5755241933           1.40721760413            59.685851568             -68.2423951728           171.128334635            -1.47797629134           8.32513784635            -5.45660334241           88.818244301             21.8234532624            1.50981120166            0.46850533872            0.735503690781           -1.71690131688           1.32405174414            12.698073391             0.11921830565            2.10466810418            
