                         ctHRe                    cHQ1                     ctWRe                    ctBRe                    ctGRe                    cbWRe                    cHQ3                     cHtbRe                   cHt                      cQl31                    cQl32                    cQl33                    cQl11                    cQl12                    cQl12                    cQe1                     cQe2                     cQe3                     ctl1                     ctl2                     ctl2                     cte1                     cte2                     cte3                     cleQt3Re11               cleQt3Re22               cleQt3Re33               cleQt1Re11               cleQt1Re22               cleQt1Re33               cQj31                    cQj38                    cQj11                    ctj1                     cQj18                    ctj8                     clj1                     cHbox                    ctu1                     ctb8                     clu                      cld                      cQb8                     ctd8                     cQd1                     cQd8                     ctd1                     cQu1                     cbBRe                    ctu8                     cQu8                     
rwgt15                   -20.4519931588           16.360509954             -1.39627275021           144.613632129            -0.285696231064          -7.06459042486           -0.00255329993574        -0.860728038193          -68.9931246082           -0.386879146037          6.17869083123            -3.36410699089           -159.093363563           -98.8776455457           -98.8776455457           11.232043173             -127.819758582           161.023262697            -147.301902125           179.357039661            179.357039661            -143.106818967           27.679911282             33.2626081094            12.1660429345            -13.7706429869           -7.12147306882           25.8438206971            -4.34115048486           11.6041748831            146.60080682             -152.233411754           29.1567284644            -58.814966649            90.6982152814            11.0418203978            -179.757425463           -93.853118525            92.228064643             141.183755514            -30.5370280554           -17.5500709715           -100.927776178           111.168834837            -78.5625861327           -6.0543794176            27.9161764672            68.3778435885            45.3276547507            151.466424315            82.7205652209            
rwgt16                   -154.981254469           133.437906603            -1.65614973993           154.221870862            0.023038159301           -9.17687407775           -1.87358131514           -0.987086842641          89.0610823028            -4.53505368733           3.94823821012            1.60828191157            137.527518642            -102.952820778           -102.952820778           65.8902258892            49.8258758875            -137.049619384           170.600696234            158.162720452            158.162720452            -13.0480573488           83.7831042639            -34.6590870547           15.749498206             -19.5036530903           21.527425363             24.8677953261            25.8742011728            12.6772222872            17.7167059925            170.915712225            178.480210262            -127.917748887           -15.6664488542           45.9442450625            48.1328157191            63.5308263646            130.459776549            129.060708407            138.508494168            -80.8539605564           -23.0487516716           -15.2932535714           -125.405470249           118.755897325            -124.020163569           169.503294516            14.4491272789            175.041939694            144.758470953            
rwgt17                   -147.260492787           -2.80613086328           1.6651662107             -176.165081192           -0.0196755665574         -3.06882037606           2.36064490556            0.48939988778            86.9034035704            -3.75131868953           -6.85860247657           0.869128011268           -16.4341582658           -173.702221648           -173.702221648           149.911969503            11.1434066475            13.3835639696            56.8680606334            -169.832938571           -169.832938571           -175.331224226           93.0501435699            41.9396719875            4.62483647506            1.87541933906            21.5680454941            23.6057565101            -0.734111518092          1.00903171336            167.188080203            -39.5441319177           -35.2823412903           116.721665413            -95.7467396344           32.6472259485            114.550358726            10.1099269127            -99.8253127195           -83.5109204467           125.315173538            -160.19920215            140.870400231            -100.352643624           -170.638471378           7.05481529484            -161.935603289           -93.8076805301           174.318941292            166.155306605            160.058451589            
rwgt18                   60.0564722468            -69.7319976471           0.0348148268275          94.4080455827            -0.136532560418          -17.087231439            -0.162952988364          1.6476896737             -146.922580759           2.353313056              -5.34973342996           -0.749682470575          113.745534145            -172.320884505           -172.320884505           -34.6802667972           -8.64836799124           -175.879840343           15.9905923315            159.147612834            159.147612834            71.2113174909            97.3575772544            -115.428706437           -5.38554202387           21.3147196326            14.0988807343            15.195700084             5.92470527602            -0.875444039378          14.4628283558            -73.8367934811           3.62870915561            -97.0848995503           -69.2937846631           -80.1059709477           -37.5654085607           -124.511062671           133.537826157            -117.159222679           -94.6601956123           137.414807716            108.675641344            -66.9816048015           149.950103916            141.255845637            39.6651936487            134.37929956             -3.63516261468           73.6666307829            -134.309471446           
rwgt19                   36.1484354424            67.204585672             0.209924078925           -53.9318783221           0.151398044941           -5.5585993453            1.13324506814            6.03989123887            -177.474167612           4.59637613676            -2.58635130177           -1.2113659506            -133.931463159           164.26012657             164.26012657             -113.419234843           123.786481273            -129.514122025           113.616325302            -86.7747130505           -86.7747130505           -92.5819646878           163.362865238            124.038234002            -9.71793704298           11.4278114857            5.52615740484            3.19112257918            18.1541498273            6.86533679647            157.749386899            59.2870888415            4.95962310676            60.3020759791            144.909524032            103.100813373            56.6539661188            -67.2010737444           -94.6408626685           -19.5359772375           -122.77136636            -1.05161438488           -124.842174365           129.922495056            -113.607086313           -44.7161026171           -43.082425495            -38.8311332533           153.48164117             165.146385529            7.24148434377            
rwgt20                   113.105583763            -28.753909606            -0.231114266244          -136.571119441           0.340119099695           -4.65421894043           1.82359182152            4.78649923915            -78.4502026228           -5.17849899145           -1.85692522948           -5.89734779772           162.503146293            149.97026748             149.97026748             -132.318397261           96.3631325833            -153.957180216           122.0283003              166.313779672            166.313779672            -10.3940223045           -132.001791301           83.6139911912            -19.7576031792           -17.1432547279           -10.2595399452           -12.9189530268           15.0035597476            2.68054770633            -37.5037764058           32.0818557676            -46.5188621324           141.358698479            -118.25660935            -128.974263249           -43.5376748871           -101.486838165           31.2744521121            -9.25280167364           59.0897870269            -138.018127017           -137.954477316           -9.37251529782           43.3781653001            23.1536329374            128.307210644            114.940828248            -69.6391178872           -89.773430985            -118.725561607           
rwgt21                   55.1925134811            -111.96077694            -0.596768718275          -103.7589899             0.26412799782            -11.462531011            1.10273621904            -2.31105461828           -162.318814534           -6.29717616735           -0.279192711497          5.84078463216            -68.8990637059           -45.6974611254           -45.6974611254           -121.860624184           -119.23292139            -141.664990151           -125.214208284           -28.6399253024           -28.6399253024           84.2585132803            -56.6871028449           58.3919716178            -19.9431337885           5.74854678573            0.389409384514           -10.2870898658           18.0069200214            -17.4635325888           137.754269482            167.041280916            0.0611788793655          151.756107958            -109.600943699           -4.43990863421           153.501346177            -69.1498480999           122.482891588            95.5100628776            -164.511440074           166.058083616            32.1173133372            63.0628721052            21.4859940966            -133.908294742           -22.3065873053           -136.898784623           -148.460985324           146.305263751            -32.4173591069           
rwgt22                   71.7484472218            92.6179353536            1.47687544501            91.858994904             -0.341027316347          -12.3798690938           0.787979391276           -3.95215229099           178.636482246            2.440660267              6.46402175976            -4.33649070814           -124.894407406           133.610862173            133.610862173            -60.7962892635           -146.07948341            -165.421368642           4.34876935733            -97.2413365584           -97.2413365584           158.529018614            49.3316080365            -92.8985085183           11.4259026996            -6.18955385519           -3.6455191552            -7.38652619641           -7.19718608236           -13.2976479482           -30.6655109909           -67.4913008038           70.6541083922            128.647335797            93.65829875              83.6930847534            66.3013699082            -2.95350348931           -39.8117911332           -67.9538140171           -36.7918385163           -136.213950825           98.3737817441            105.516327726            -126.118420463           -12.3420631729           151.048742698            -31.3859327427           -97.0655737993           -56.8505783246           -96.1132778989           
rwgt23                   1.15561984429            -13.3652296242           -0.594813796939          29.4188230966            0.12985506742            -1.09728936534           0.258778199231           0.145916667757           -61.6519783972           2.47525049775            3.13136895024            1.335409281              -160.822186816           -40.9323104683           -40.9323104683           -164.229541948           -138.942657041           127.650626947            77.4545471058            -64.4709805226           -64.4709805226           -18.6553953786           67.5194305856            -119.846209579           -19.7874365408           1.98240334819            -1.42666873563           -9.7125735541            19.062383011             -19.5149315147           114.156012097            114.570883499            32.4608106184            3.2100024784             -85.4005831131           -4.95136976718           99.3259581827            162.306507706            34.909606933             -132.233439053           -167.371909911           -127.577324511           13.9314570214            120.365252161            -72.0088179098           81.0366194826            79.8316511716            73.660443625             51.5224574691            -128.240140943           -39.9708968276           
rwgt24                   -179.675136225           65.0615726334            -0.187910206673          16.314696289             -0.356464970956          14.5765841148            1.48705058827            -0.131806007754          104.021491047            5.19709576418            2.0163635005             -4.01506832355           -160.825736652           100.24743026             100.24743026             87.7751811774            66.3816553696            22.6734948638            158.391781572            140.035514162            140.035514162            -171.638440312           42.6033609132            93.667230475             12.8556868888            21.5835320701            5.16223005829            -13.0916983658           -15.8653377781           -19.2875523685           -171.179131539           -169.575419432           -166.407424279           -47.1745233742           154.335667463            -54.0724932971           119.625638919            141.137625667            -45.0722622845           -68.3644186172           59.4862311686            107.826296159            -62.1501829955           -41.9907788862           4.91305381332            -30.2241403077           -155.74265765            -56.2421028669           7.59477077402            -52.0629195411           -5.43303026427           
rwgt25                   -99.6527697473           17.0103513982            -1.69739059505           -82.3557717261           -0.0906418672167         3.88515603208            -0.243065979245          -4.79333709706           88.3619935363            -0.210251031754          3.0418049925             -1.22760333147           168.993078255            -58.3510944531           -58.3510944531           137.250140614            32.9181582025            -75.0235286664           8.83100263034            152.019058098            152.019058098            3.00473991921            -42.9650766456           -4.17001070689           9.58795248668            19.4943054429            -13.1596046786           -15.4065120284           15.8932567169            -17.8693847738           114.184076515            -68.8966098275           -142.444331708           169.430832596            -156.363230101           -64.5893659585           -130.359192504           -45.9151098333           100.241201107            38.6884160516            112.235050449            173.815660767            4.48304918141            28.0446687379            179.252569869            118.696010028            70.9336402785            -58.2626036185           164.622207751            -174.153465812           100.656809491            
rwgt26                   37.4601883368            126.294648781            -1.40110048138           12.3465871643            0.155868975907           16.8416442376            1.70133824706            1.25755190287            -107.357394927           -1.09053675837           0.819320640204           6.0196208181             61.782819825             -144.872657597           -144.872657597           -109.416774024           171.403080863            -90.7141656415           40.2060334159            -177.110281532           -177.110281532           147.04141952             57.1535950892            -60.8450016837           -2.85244789534           -9.36880267063           21.4031014101            26.8131036564            17.2643423601            22.6109997069            -100.426239121           -62.8127992592           -139.06709595            49.8525117773            110.261559154            -6.75418025437           -60.3338598555           -130.931659498           -91.9644925978           93.1141548786            -113.426261586           83.8115848797            -95.0594539642           114.863674663            -108.32340288            38.5612052081            -11.9917096956           -94.156475902            18.3810725576            -133.503763363           123.144169627            
rwgt27                   -105.128316798           22.5186244958            1.5085798589             -69.3791890435           -0.134992885488          2.82085811234            -0.101628327331          2.75582942495            -111.878068721           0.561817028214           6.29369541651            2.13962160112            -166.848808195           -32.5245841779           -32.5245841779           -139.928489271           -68.9938464738           -37.0626145668           -118.551094347           -121.507224603           -121.507224603           91.2682281235            128.3547696              -93.9388885981           12.1976361175            6.95406564678            -21.3461487131           13.5268517199            7.58471398979            1.9192689723             27.8725513569            -150.293413302           -64.7079330313           7.05641852024            -90.842155108            147.779078898            -140.197008676           124.482709484            88.6305116155            35.2982951343            13.5886784604            -133.342538476           -141.608545302           91.2797784466            -24.2531094921           -61.8537757269           117.726137154            -35.4566957439           -169.179204833           -156.330622895           123.533232824            
rwgt28                   109.156729442            -104.596681455           -1.56222150274           113.309548682            0.21629572408            -5.72926830921           -2.58675109692           0.739945605904           -133.759894582           -2.2552280982            -4.94236152266           2.38511349355            15.4007090337            -37.5510661619           -37.5510661619           6.92496435919            -120.334923025           27.2488038883            110.095448436            -177.879118912           -177.879118912           38.5287138058            -160.3357557             100.768687141            -13.1462156252           21.0687418215            6.41918468865            -13.9014182423           7.20162813499            13.9378955727            22.675589145             150.713916337            33.2718631786            15.6935582502            20.2884187093            -125.424495153           -109.020710272           64.5248451789            97.4196126525            70.6277411367            166.658541426            32.9580932103            4.65689981684            -161.398722967           61.7465390811            -146.881453659           -129.541363535           -93.5127593461           -125.297215981           -85.9548900018           -40.6565649132           
rwgt29                   -21.6162648471           -89.3721461677           0.974984985041           -91.9469759381           -0.127274528593          10.3050361117            -0.114118884796          -3.3722642893            -91.5989798847           6.01429238363            5.05915148717            -0.400562881272          -10.9334773261           52.7902590815            52.7902590815            -166.441581147           -26.6300747982           166.218930648            -134.976907437           112.883051652            112.883051652            52.8266766779            44.9012919797            53.6734338167            12.5705827743            -5.87700366608           -19.3020939552           12.0129798201            -1.01074773806           17.7938252859            -68.0342291439           -137.582439198           -58.3044843415           48.9263294096            93.2949444949            65.280875814             89.6273314928            10.793215815             167.267749634            101.758058514            75.95914791              163.643376563            122.85279781             -30.9387261879           -7.79580820761           53.1754348082            151.611718775            -23.3819293003           143.00720288             -65.1874435503           -166.927844836           
rwgt30                   179.79267429             122.564736785            -0.0154380697941         -25.0435411838           0.352243979569           17.7480998535            1.11572235454            6.74310455996            -27.0357261631           1.99173927129            -4.51726318313           -4.23100488806           -84.2543738064           116.64973922             116.64973922             174.733170749            -176.486465818           5.45573241502            -170.683507791           -177.651731425           -177.651731425           -44.1308623664           135.069405397            -147.317978834           14.9603290194            17.3750127419            5.93533312765            25.2842534325            -24.8534230467           0.734516908719           -96.9053052176           -137.95638017            -38.4722584272           115.171678116            -17.0710738413           99.5763414334            -0.98197028905           -151.694798134           -159.293628405           57.8843973633            80.7333696754            -35.6741127703           149.481276201            34.3983069995            80.2089678495            -103.324739167           -147.763148717           -114.66639429            -170.059268665           -27.135684496            -81.1452126151           
rwgt31                   140.143504899            -88.2756930005           -1.34578404179           -68.9912466592           0.241630021356           -8.37144472362           0.721232271548           4.92938253963            157.170676511            0.142758635704           -5.81829842744           5.82353396846            -22.3179668127           -163.381873914           -163.381873914           54.5409718174            72.443566082             161.772631394            156.060365908            7.72217954751            7.72217954751            -2.71988064783           91.2293782832            129.067292681            13.6024874822            19.2122223335            13.4840567198            -5.07019661439           11.2810485312            -2.85790244762           52.0170718003            -30.6545092054           171.884657459            -70.7605547803           139.891824909            131.478183723            31.2804349146            141.563519166            -95.4339895602           133.718654243            -178.04256482            -105.00067519            -99.4487609027           -57.1204125081           40.9545135219            -151.602308317           156.715601297            108.112880765            -46.0235948887           -62.5787861249           12.3925658908            
rwgt32                   -64.8574442623           118.66195012             -0.0828940048853         -20.8394523969           0.225682607426           16.6107647548            -0.437747253081          -2.52311933861           158.657739018            4.7933567256             7.11003629204            1.47915390268            -59.5030132148           -96.194640863            -96.194640863            -20.6377488027           -147.817364706           -77.2683965879           25.2264298888            -78.4541438224           -78.4541438224           -38.3436251742           144.060063394            -178.113352489           -5.71856197917           13.6497256714            -19.6120896984           24.0672526873            -10.1988226723           -8.70488529099           -10.3138340075           103.957056788            -73.1531958534           102.545507092            98.4025748934            23.2273404111            35.8705361265            38.5866322298            59.7944672424            161.205648768            -132.421484015           -129.653678712           -12.551085478            136.443789178            -176.75326097            -99.3280079418           83.2877986605            -145.334184513           74.6412626236            127.606332353            -158.016691581           
